name	url	telephone	tax_num	street	locality	region	postcode	country	Causes	Mission	Results	Target demographics	Direct beneficiaries per year	Geographic areas served	Programs
Granger Community Christian Church	http://		EIN 87-0244283	3232 W 4100 S	W Valley City	UT	84119	USA							
American Student Association Of Community Colleges	http://		EIN 54-1856723	2250 N University Pkwy Ste 4865	Provo	UT	84604	USA	  Education, Scholarships, Scholarships & Student Financial Aid	Leadership and Citizenship education for students					
Farmington Area Baseball League Inc	http://		EIN 87-0491350	1148 Alice Ln	Farmington	UT	84025	USA	  Baseball & Softball, Sports						
Children And Youth Services Inc	http://www.westridgeacademy.com		EIN 87-0265761	5500 W Bagley Park Rd	West Jordan	UT	84081	USA	  Group Homes, Human Services	West ridge academy helps troubled youth in a residential setting. Our mission is to help kids in our care experience a change of heart and become productive members of their families and communities. 					Provide housing, counseling and education for youth with special needs. 
Resolve Incorporated	http://		EIN 87-0384936	PO Box 837	Salt Lake Cty	UT	84110	USA							
Fairview Senior Citizens Group	http://		EIN 87-0407998	Po Box 381	Fairview	UT	84629	USA							
Listeners Community Radio Of Utah Inc Krcl-Fm	http://www.krcl.org	(801) 363-1818	EIN 87-0322222	1971 W North Temple	Salt Lake Cty	UT	84116	USA	  Arts & Culture, Media & Communications	Connecting community through remarkable music and positive social change. 					Listeners community radio of utah operates a community public radio broadcasting station licensed by the fcc 90. 9fm krcl. Dedicated to the discovery of diverse music and celebrating all our community has to offer, krcl makes a unique and significant contribution to the richness of our region. Krcl is a powerful medium, building awareness and engagement by featuring hundreds of nonprofit organizations, individuals and businesses, making a positive difference in our community - on air and on line - every hour of every day. Krcl has grown listenership to more than 75,000, with thousands of social media fans and contributing members who consider krcl a part of their identity. Krcl continues to work hard to transform our community and galvanize people to take stake in its growing diversity. 
American Institute Of Chemical Engineers	http://		EIN 23-7424904	9259 S Winter Wren Dr	Sandy	UT	84093	USA							
America First Credit Union Community Assistance Program	http://		EIN 87-0511475	Po Box 9199	Ogden	UT	84409	USA	  Philanthropy, Private Grantmaking Foundations						
Share A Smile Inc	http://shareasmile.net	801 374-8244	EIN 80-0015684	777 N 500 W 201	Provo	UT	84601	USA	  Human Services	Providing medical and dental care to the homeless and lowest income people in our community	In 2009 we completed a new facility and greatly increased the number of health care providers volunteering their time.  We now have over 60 volunteer doctors and nurses.  Each year we provide about $500,000 in free care to the poor.  In 2008 we provided over a million dollars in free care.  More than half of that was provided to the poor in Morocco where we provided dental care, cataract surgery, and general medical care.   In 2010 we worked in the Navajo nation providing medical, dental and vision care to over 170 children.	Low income and homeless in need of medical and dental care	Hundreds to thousands each year.		Patient education, treatment of the poor and homeless, outreach to various locations worldwide.  We have recently provided care in Mexico, Bolivia, Haiti, Russia, China, Belarus, Morocco and the Navajo nation
Little Lambs Foundation for Kids	http://littlelambsofutah.org	435-764-4439	EIN 47-1339945	1125 W. 400 N. Suite 200	Logan	UT	84321	USA		Our mission is to offer support and comfort to children who are transitioning into foster care, emergency shelters or who have been affected by a traumatic situation.	So far this year in 2016 we have been able to help 2571 children in Utah.	Utah children in need.	In 2015 Little Lambs helped 1911 children by supplying comfort kids, hospital kits & school supply kits to children in need.	Little Lambs provides comfort kits to children trasitioning in foster care and emergancy shelters throughout Northern UT	Comfort kits provide a sense of dignity and hope to children who have been taken away from everyone and everything they have ever known. Most children are taken away because of no fault of their own. In most cases it is because of neglect or abuse. Our comfort kits help children have the basic necessities needed and items of comfort while they are going through such a hard transition. We want children to know that their community loves and cares about them!
PADAKSHEP	http://www.padakshep.org		EIN 26-4412556	921 Medical Plz	Salt Lake Cty	UT	84112	USA	  Education, International, Philanthropy, Philanthropy, Charity & Voluntarism Promotion, Scholarships, Scholarships & Student Financial Aid	The specific objectives and purposes of this PADAKSHEP shall be:  (i) To promote higher education among economically backward masses in the state of West Bengal, India.  (ii) To provide economic support for undergraduate and higher secondary courses to meritorious candidates with weak financial background and who are permanent residents of the state of West Bengal, India.  (a) PADAKSHEP shall select the candidates solely based on their merits and economic hardships.  (b) PADAKSHEP shall not discriminate prospective candidates on the basis of race, religion, disability, caste and gender.  (iii) To provide encouragement and guidance to upcoming students from lower economic strata through the candidates who are being supported by PADAKSHEP.  (iv) To accept any gift of property for furtherance of any of the objects of PADAKSHEP.  (v) To take such steps by personal or written appeals, public meetings or other as may from time to time be deemed expedient for the purpose of procuring contributions in the shape of donations, in cash as well as in kind, subscriptions, etc.		Students in the West Bengal, India between 16-22 years old.	7	West Bengal, India	Padakshep funds underprivileged meritorious students from West Bengal, India. Please check our website www.padakshep.org to know about our beneficiaries and how we choose them.
United States Ski Association	http://www.ussa.org	(435) 649-9090	EIN 87-0480724	Po Box 100	Park City	UT	84060	USA	  Amateur Sports, Sports	Ussa is the national governing body overseeing the sports of olympic skiing and snowboarding in the united states, and is engaged in membership, competition, training, development, and education for amateur skiers and snowboarders who are, or aspire to become, members of the united states ski and snowboard teams. 					Grants to u. S. Ski and snowboard teams: grants to fund the competition, training, development, and educational activites of the united states ski and snowboard teams.   athletic events production: organize, site, and conduct elite ski and snowboard competitions.   domestic athletic and member services: conduct membership, competition, training, development, and educational activities related to amateur skiing and snowboarding.   sponsorship fulfillment
The Friendship Force Of Utah Inc	http://		EIN 87-0449134	4391 S Adonis Dr	Salt Lake Cty	UT	84124	USA							
Reorganized Church Of Jesus Christ Of Latter Day Saints	http://		EIN 87-0325272	4603 Belmour Way	Salt Lake Cty	UT	84117	USA							
Happy Factory Inc	http://www.happyfactory.org	(435) 586-8352	EIN 87-0578172	896 North 2175 West Circle	Cedar City	UT	84721	USA	  Child Day Care, Children & Youth	Construct and deliver toys to children's hospitals, orphanages and other locations around the world. 					Produced and delivered approximately 60,000 volunteer constructed toys to needy children in orphanages, hospitals and underprivileged areas around the world. All of the construction was done by volunteers. All of the construction was from reclaimed hardwood. 
Jeffrey & Shelley Whittle Support Foundation	http://		EIN 31-1491864	PO Box 71444	Salt Lake Cty	UT	84171	USA	  Philanthropy, Public Foundations						
Mentors International	http://www.mentorsinternational.org	801-676-7776 	EIN 43-1536498	65 East Wadsworth Park Dr. Ste 207	Draper	UT	84020	USA	  Economic Development, International, International Economic Development, Microfinance, Small Business Development	In Developing Countries...		The poor in developing countries are trapped. They lack education, good nutrition, and a safe place to raise their families. They cope with harsh social, economic, and environmental hardships.  Poverty problems are extensive and complex. Inherited hunger, chronic malnourishment, and stunted growth have negative long-term effects on a childs working capacity and intellectual performance. These serious effects reach far into adulthood. Such nutritional problems are prevalent in developing countries. Illness, disease, ignorance, abuse, and degrading customs are prevalent, too.   Because there is no formal economy, a majority of the populations in developing countries cant find work. They must fend for themselves and their families without the resources they need to succeed.	55,979	Philippines, Guatemala, Honduras, El Salvador, Peru	Mentors'seven partner foundations in Guatemala, Honduras, El Salvador, the Philippines and Peru offer basic business training, personalized consulting, mentoring and small loans to those who have the desire to improve their family's standard of living through entrepreneurship and self-employment. "Give a man a fish and you feed him for a day. Teach him to fish and you feed him for a lifetime." --Lao Tzu Enterprise Mentors adds: "Motivate him to teach others to fish and you feed a nation."
Junior Achievement Of Utah Inc	http://www.ja.utah.org	(801) 355-5252	EIN 87-0225875	515 S 700 E Ste 1f	Salt Lake Cty	UT	84102	USA	  Economic Development, Education, International, International Economic Development, Microfinance	Provide business and economic education and experience to students. 					Junior achievement operated ja city, a mini- municipality designed to support junior achievement's experiential learning programs - ja enterprise village and ja finance park. Ja city provides real-life business experience to participating students. Approximately 12,000 students visited ja city during the year.   junior achievement provided students with opportunities to gain business experience and helped them understand a free-market economy. The curriculum is taught in schools along the wasatch front with programs for children attending kindergarten through the 12th grade. Approximately 75,000 students in 3,500 classrooms participated in junior achievement programs during the year. 
Rinceoiri Don Spraoi Irish Dancers	http://		EIN 84-1413738	Po Box 95078	South Jordan	UT	84095	USA	  Arts & Culture, Dance						
The Utah Foundation for the Blind and Visually Impaired	http://www.ufbvi.org	801-997-9400 	EIN 74-2516125	6905 S 1300 E #193	Cottonwood Heights	UT	84047	USA	  Blind & Visually Impaired Centers, Camps, Disabilities, Eye Diseases, Blindness & Vision Impairments, Health, Human Services, Job Training, Sports					The Utah Foundation for the Blind and Visually Impaired has been serving the blind children, youth and young adults of Utah, along with their families, since 1988. Our programs are designed to enhance the lives of the blind by teaching skills, providing experiences and developing self confidence to help those we serve live fulfilled and productive lives with the greatest degree of independence possible.	UFB provides numerous programs in the areas of education, independent living, athletics, recreation, and social skills training. Our goal is to help each blind child have the experiences and skills to reach their maximum potential and live a fulfilled and productive life.
International Reading Association Inc	http://		EIN 87-0467998	PO Box 623	Ferron	UT	84523	USA							
Youth Making a Difference	http://		EIN 33-1091573	12535 Juniper Xing	Houston	TX	77041	USA	  Education, Educational Services						
Drilling Observation And Sampling Of The Earths Continental Crust	http://		EIN 13-3222563	4505 Old Main Hl	Logan	UT	84322	USA		ALL GRANTS AND EXPENSES ARE FOR FACILITATING AND MANAGING CONTINENTAL SCIENTIFIC DRILLING					
William Parker Families Genealogical Association	http://		EIN 23-7315728	2365 East 17th South	Salt Lake City	UT	84108	USA							
Fairview Museum Corporation	http://		EIN 87-0273911	Po Box 157	Fairview	UT	84629	USA	  Arts & Culture, History Museums						
Western Wildlife Conservancy	http://		EIN 87-0566531	1021 E Downington Ave	Salt Lake Cty	UT	84105	USA	  Arts & Culture, Arts, Culture & Humanities						
Bethesda Baptist Church	http://		EIN 87-0564767	2674 Pierce Ave	Ogden	UT	84401	USA	  Christianity, Religion						
Highland High School Foundation	http://		EIN 87-0382894	420 E South Temple Ste 450	Salt Lake City	UT	84111	USA	  Education, Secondary & High Schools						
FRIENDS OF THE SALT LAKE COUNTY CHILDRENS JUSTICE CENTER INC	http://	(801) 541-3120	EIN 87-0489250	8282 S 2200 W	West Jordan	UT	84088	USA	  Federated Giving Programs, Philanthropy	Support salt lake county children's justice center					Awareness a. Focus group professional survey of public opinion on child abuse for training and awareness b. Awareness booth purchased tent and banners for hosting awareness events in the community  training child abuse professionals a. Advanced training 18 training events served 375 professionals (1) summit conference on serious physical abuse and child homicide national level expert as speaker (4) research based training workshop on specialized forensic interviewing with child victims(12) peer review trainings with all forensic interviewers for best practice skills(1) statewide conference on child abuse featuring national speakers on best practice methods  facility improvementsa. Books, movies & toys to create a child friendly welcoming setting for abused children
The Family Connection Center Inc	http://www.utahfcc.org	(801) 773-0712	EIN 87-0421105	1360 E 1450 S	Clearfield	UT	84015	USA	  Child Abuse Prevention, Crime & Law, Domestic Violence	Empowering families to eradicate poverty and abuse from their own lives by building self-reliance and strengthening family relationships.		eradicate poverty and abuse in our community by providing support services that bring positive change to individuals and families.	more than 3,000 families with support services and more than 6,000 people with food from out food bank.	Davis and Morgan counties in Utah	Emergency child care, homeless prevention, food assistance, parent education and therapy programs are just some of the ways the Family Connection Center serves as Davis and Morgan county's local family support center.
Union Station Conductors	http://		EIN 74-2443548	2501 Wall Ave	Ogden	UT	84401	USA							
The Road Home	http://www.theroadhome.org	(801) 359-4142	EIN 87-0212465	21O So Rio Grande St	Salt Lake City	UT	84101	USA	  Human Services, Travelers Aid	Our mission is to help people step out of homelessness and back into our community.	This year, The Road Home has been able to house more than 365 families through our Rapid Re-housing program. "Housing First", or rapid re-housing, has been recognized as a dramatic new response to the problem of family homelessness. The housing first approach stresses the return of families to independent living as quickly as possible.  	Anyone in need of shelter in the greater Salt Lake area.			Shelter. Central Intake. Self Sufficiency and Special Needs. Children's Programs. Pathways Program & Housing Program. Palmer Court.
Kindness for the World	http://k4theworld.org	8014007638	EIN 47-2852061	385 W 400 S	Orem	UT	84058	USA	  Community Clinics, Community Health Systems, Education, Environment, Health, Primary & Elementary Schools, Water, Water Resources, Wetlands Conservation & Management	WE devote our energy to passionately advocating for the hungry, needy and missing education to foster the capacity of children and families to be the main author of change in their own lives.	School supplies to Lima-Peru school for kids that can not afford to have them, Improved school classrooms which were in poor condition.	young kids, enviroment, communities in the andes	100 kids	Peru	school supplies, water systems, health care centers.
John Walker Family Organization	http://		EIN 23-7084007	2438 Mountain Rd	North Ogden	UT	84414	USA							
People's Health Clinic, Inc.	http://www.peopleshealthclinic.org	(435) 333-1850	EIN 87-0638042	PO Box  681558 650 Round Valley Drive	Park City	UT	84068	USA	  Ambulatory & Primary Health Care, Health, Health Care	People''s Health Clinic, founded in 2000,  provides excellent quality health care to uninsured  residents of Summit and Wasatch Counties in Utah. People's Health Clinic is currently funded by private, corporate, municipal, and foundation donations.  Our small staff  combines with more than 100 volunteer medical professionals and translators to provide quality medical care.  People's Health Clinic provides well patient care, preventive medicine and care of both chronic and acute diseases for children, adults, and prenatal women.  Patient education is also a focus, with wellness, diabetes prevention and prenatal classes offered. Patients are asked to make a $25 donation, but no one is denied care if unable to make a donation.	In 2016 we have seen (information current to 10/16/16): 6420 patient visits 369 Well Woman exams 655 General OB visits 270 Pediatric Exams 141 Mammograms referred 127 Dental education visits for kids 	the uninsured of Summit and Wasatch Counties in Utah.	over 7,000 patient visits per year		Primary care, prenatal services, pediatric services, limited vision, diabetes education, nutrition education and other specialties. 
Davis County Sheriffs Search And Rescue Inc	http://www.dcsar.org		EIN 87-0492550	800 W State St	Farmington	UT	84025	USA	  Disaster Aid, Emergency Medical Services & Transport, Health, Public Safety, Disaster Preparedness & Relief, Safety Education, Search & Rescue Squads	It is our duty as volunteer members of the Davis County Sheriff's Search & Rescue to save lives and assist those in need. We will be prepared any time of the day or night to perform this duty in a professional manner; safely, quickly and efficiently. We place this duty before our own personal desires and comforts - and do so without thought for personal compensation or reward.   These things we do that others may live.					
Child Evangelism Fellowship Inc	http://		EIN 87-0262127	11209 S Foxmoor Dr	Sandy	UT	84092	USA							
IN OUR OWN QUIET WAY INC	http://quietway.org	801 830-0911	EIN 20-8300591	556 West 1960 North	Orem	UT	84057	USA	  Food, Food, Agriculture & Nutrition, International, International Development, International Relief	Empowerment and support of children and families world wide	30 families placed on co-op farms 23 rural school libraries stocked with reading books 10,000 people fed during a drought crisis 2 Medical team missions with hundreds of complex surgeries done at no cost to the poor 28 students received  scholarship assistance 2 dams built multiple wells drilled Ten thousand children receiving passes to the Princess Festival (think "Make a Wish" experience") Construction of and support of the Orphan Feeding Center in Asembo Kenya 	children and families survive, prosper and be happy	3,528 people, mostly children	Kenya and the USA	In Kenya:  Orphan feeding center, family farm plots, dams on seasonal rivers, supply and stocking of books in district libraries, scholarships, wells and business training. In the USA:  Recognition of amazing children who make the world a better place in cooperation with the Princess Festival, including the "Forever Princess" program, access to the festival for poor, sick, disabled, and disadvantaged children.
Centro De La Familia De Utah	http://www.cdlfu.org	(801) 521-4473	EIN 87-0310109	525 S 300 W	Salt Lake Cty	UT	84101	USA		Self sufficiency through education					Head start programs - region 8 program, region 8 child care partnership and region 12 mirgrant program and migrant child care partnership. Centro de la familia de utah operates utah head start facilities in nine facilities through out the state of utah providing services through regular head start. Centro serves families below the poverty level. The centers provide a comprehensive set of services to include full day education, child care, health and dental care, and nutritional and social services. We provide special services to children with disabilities and other special needs. We emphasize socialization skills and language development. The program provides referral services to the entire family  nuevo dia program - the nuevo dia program provides substance abuse prevention, life skills, and academic tutoring for young latin women (ages 9-12) and their mothers. It focuses on increasing protective factors and decreasing risk facts for alcohol, tobacco, and other drug use.   other programs - other programs include various grant given to centro de la familia de utah for specific purposes such as technological assistance, step parent training, rape prevention, and job training and safety. The organization receives smaller grants from various agencies. These grant purposes are in line with the organization objectives. During the year ending jun 30, 2015, the following grants were received: utah state university smart steps (step-family adjustment assistance) comcast (digital connectors), utah labor commission (rural utah workplace safety), division of workforce services (rape prevention) lds (strengthening family programs). 
Cooper Ornithological Society	http://www.cooper.org	(435) 782-1510	EIN 95-6091800	1011 W 400 N	Logan	UT	84321	USA	  Technology	Promotion of the science of ornithology through programs for educators and other interested parties. 					Publication of the quarterly journal the condor.   awards to students and article contributors to allow them to attend the annual meeting where significant articles and findings are presented. Awards are also given to students and articles contributors for outstanding research papers and presentations.   publication of studies in avian biology. 
Golden Spike Heritage Foundation	http://		EIN 87-0525960	2955 Harrison Blvd Ste 205	Ogden	UT	84403	USA	  Arts & Culture, Historical Organizations	Historic 7 Heritage Preservation					
National Committee On Planned Giving Inc	http://		EIN 87-0488208	170 S Main 6OO	Salt Lake City	UT	84101	USA	  Philanthropy, Philanthropy, Charity & Voluntarism Promotion						
THE HOPE ALLIANCE	http://www.thehopealliance.org	435-333-3334	EIN 87-0641198	6443 Business Park Loop Rd. #9	Park City	UT	84098	USA	  Disaster Aid, Disaster Preparedness & Relief Services, Health, International, International Development, International Relief, Public Health	The Hope Alliance is a 501[c][3] nonsectarian organization that partners with communities in need in the United States and the developing world, to create sustainable change in quality of life. The Hope Alliance brings volunteers and supplies to these communities, working side by side with local citizens on projects that encompass five areas:Basic short-term and long-term medical careAssistance in developing educational and literacy programsSanitation and water purification systemsInstruction and partnership in micro-enterpriseCollaborative training in leadership developmentThe vision to create The Hope Alliance sprang from a series of humanitarian relief projects organized and accomplished through the partnership of John Hanrahan, a family practice physician and Joe Mitchell, a minister. Inspired by the success of these projects, the support of their community, and the great needs that were apparent, Hanrahan and Mitchell founded the Hope Alliance in 1999 to accomplish and expand similar, ongoing projects. Today hundreds of volunteers work side by side with local residents to create change and empower people in need.	Completed a total of seven expeditions in the last year in countries such as Haiti, Guatemala and Peru that totaled over 13,000 volunteer hours serving over 6,500 individuals. Many of these individuals received free dental care, eye exams, eyeglass fittings, basic health care education or completed community projects. 	impoverished individuals and communities	Over 6,500 individuals who had limited to no access to health care, distributed 5,084 eyeglasses, roughly 1,000 adults & children received dental care, 11 orphan girls were brought into our Camitin orphanage in Haiti and over 20 water filtration systems provided clean water to distant villages in Haiti.	Peru, Guatemala, and Haiti	Vision and dental clinics along with basic health education and skill training. Sewing school programs were implemented as well as jewelry making for a micro-enterprise in Haiti. Agricultural and community development, water-filtration systems and midwife training were all aspects of creating self sustainability that will have a positive impact in the long term.
James Glade Genealogical Society	http://		EIN 51-0188640	10668 S 20th E St	Sandy	UT	84092	USA							
Youthlinc	http://www.youthlinc.org	801-467-4417	EIN 87-0678393	1140 E. Brickyard Rd. # 76	Salt Lake City	UT	84106	USA	  Children & Youth, Economic Development, Human Service Organizations, Human Services, International, International Economic Development, International Exchange, Microfinance, Youth Development Programs	The mission of Youthlinc is to create lifetime humanitarians.   Our core programs (Local & International Service Year, Utah Local Service Directory, Young Humanitarian Award, Real Life teen refugee mentoring program) are based in principles from educational and service learning research: student leadership, hands on sustained service which creates an emotional bond, mentoring, project based and cooperative learning.   	Each year, 200 Youthlinc students contribute over 15,000 hours of service in Utah, becoming relied upon volunteers for over 100 community service agencies.   Each year, Youthlinc Service Year teams contribute nearly  $400,000 in water projects, construction projects, vocational training and equipment, special needs services, school and medical supplies,  small loans, and other quality of life initiatives in partnership with impoverished communities in Cambodia, Guatemala, Kenya, Peru, Vietnam and Thailand.  Our online Utah Local Service Directory is a resource of student friendly service sites recommended for young people by young people for hands on service in a positive mentoring atmosphere. This resource is available for everyone in the state, and allows volunteers to log, track, and verify their service hours.  Our Young Humanitarian Award annually recognizes Utah young people who excel at giving back with a $5,000 college scholarship and three $1,000 runner up awards.   Our Real Life teen refugee mentoring program pairs Utah young people with underserved teens in South Salt Lake to deliver a fun and interactive life skills curriculum including financial literacy, health and hygiene, job and college preparation, social skills, and cross cultural activities.   Though only 5% -20% of our incoming class of students each year have had any significant volunteering experience, 60-93% of our alums continue to serve in their communities.	create lifetime humanitarians through local and international service	200 students, over 100 Utahservice agencies, thousands of individuals in Cambodia, Kenya, Mexico, Peru, Thailand, Vietnam.	Utah & 6 developing nations	our Service Year, Utah Local Service Directory, Young Humanitarian Award, Real Life refugee teen mentoring program. 
Art Around The Corner Foundation	http://www.artaroundthecorner.org	(435) 628-3663	EIN 87-0607764	Po Box 3328	St George	UT	84771	USA	  Arts & Culture, Fund Raising & Fund Distribution	Promote art in southern utah					Sponsor and organize "art around the corner" which places sculptures around downtown st. George, ut for public enjoyment and beautifies the community, as well as providing an opportunity to display their artwork for possible sale. 
Worldwide Gospel Church	http://		EIN 94-2952430	862 W 300 N	Salt Lake Cty	UT	84116	USA							
Zion Canyon Arts And Humanities Council	http://		EIN 87-0465540	Po Box 115	Springdale	UT	84767	USA							
EQUALITY UTAH FOUNDATION	http://www.equalityutah.org	8013553479	EIN 84-1633004	175 W 200 S Ste 1004	Salt Lake City	UT	84101	USA	  Civil Liberties, Civil Rights, Lesbian & Gay Rights, LGBT Centers, LGBTQ, Voter Education & Registration, Voting Rights	To secure equal rights and protections for LGBTQ Utahns and their families. 		LGBTQ Utahns		Utah	The organization has been successful in educating the general population about issues and concerns of the lesbian, gay, bisexual, and transgender communities. 
Womens International Bowling Congress Inc	http://		EIN 51-0221999	255 N Robinson Ave	American Fork	UT	84003	USA							
Western Institute For Biomedical Research	http://wibrutah.org	(801) 584-1271	EIN 87-0470748	4065 W Zodiac Dr	Salt Lake Cty	UT	84118	USA		To discover, develop, and verify knowledge related to the causes, diagnosis, treatment, prevention, and control of physical or mental diseases of man. 					Fund biomedical research which supports the va medical center research program, to find the causes of disease, to find the cures for disease, and to find the best way to treat disease. 
American Society Of Heating Refrigerating & A-C Engineers	http://		EIN 23-7133412	2822 S 1030 W	S Salt Lake	UT	84119	USA							
Abuse Prevention Coalition	http://		EIN 87-0549371	PO Box 362	Magna	UT	84044	USA	  Arts & Culture, Arts, Culture & Humanities						
Bountiful Community Food Pantry	http://www.bountifulfoodpantry.org	(801) 299-8464	EIN 84-1628459	Po Box 38	Bountiful	UT	84011	USA	  Education, Educational Services	The mission of the bountiful community food pantry (bcfp) is to relieve hunger and increase self-sufficiency of individuals in need living in south davis county, utah. 					During this year the bountiful community food pantry provided food services 12,664 times helping approximately 3,490 individuals. The pantry also helped 1,316 households with case management services. 
Teamgive	http://	(801) 930-0345	EIN 26-4374601	90 Wet 500 South 118	Bountiful	UT	84010	USA	  Health, Nerve, Muscle & Bone Diseases Research	To raise awareness for children with rare neurological diseases and support ongoing research. 					Through volunteer efforts many were made known of rare neurological diseases and children that are suffering. Teamgive's primary efforts are to support children suffering from leukodystrophies - a group of diseases that target the white matter of the brain. Some of these diseases affect as few as 200 children around the world. Efforts to educate and support research were made by actively engaging our members in various athletic endeavors and encouraging all to spread the message of teamgive. 
First Baptist Church	http://		EIN 94-3246155	Po Box 220168	Centerfield	UT	84622	USA							
World Link Partners Inc	http://www.worldlinkpartners.org	(207) 500-0328	EIN 03-0355124	4351 E Provo Canyon Rd Unit 2	Provo	UT	84604	USA	  Food, Food Programs	To provide support for projects that provide opportunity in education, nutrition and health education for the indigenous people in guatemala, nepal and other needy areas. To provide services to and on behalf of small and start-up humanitarian projects					Lets' be ready - provide preschool education to indigenous children by providing classroom materials and supplies, books and teacher salaries. Wlp accepts donations on behalf of the let's be ready project and disburse 100% of these donations to the project. This project has helped establish 23 preschools in guatemala and provided 24 teachers.   choice humanitarian - provides funding to pay teacher's salaries, for small business loans and gardening supplies and training. In 2014 literacy classes were held in 68 communities in guatemala with a total of 1020 students enrolled. Small business loans have been provided to 57 women with a total of 97 families benefiting from loans and small business training  naru nutrition project - provide funding for food supplements, infant and child nutrition, sustainable health, family gardens, and milk for newborns in guatemala. 182 families have received training and have established and maintained gardens. Project serves more than 100 of the most difficult to access communities in guatemala  none
Alliance For The Varied Arts	http://		EIN 87-6162780	35 W 100 S	Logan	UT	84321	USA	  Arts & Culture, Arts, Culture & Humanities						
Charity Anywhere Inc	http://www.charityanywhere.org	(208) 404-6304	EIN 82-0494672	851 Lakeview Dr	Bountiful	UT	84010	USA	  International, International Relief	Provide assistance to the poor and needy in central and south america. Provide assistance with dental needs, housing, construction of homes and education on malnutrition for mothers and newborn babies. 					Construction of new homes, support and daycare for single mothers. Provide assistance to single mothers in guatemala.   prove dental and medical education for poor families in ecuador. Provide dental assistance with volunteer dentists and dental staff.   provided service, education and health needs to mothers each each month in guatemala. Malnutrition education for mothers and newborns
EQUALITY UTAH	http://www.equalityutah.org	8013553479	EIN 84-1633002	175 W 200 S Ste 1004	Salt Lake Cty	UT	84101	USA	  Civil Rights, Civil Rights, Social Action & Advocacy, Lesbian & Gay Rights, LGBTQ, Voter Education & Registration, Voting Rights	To secure equal rights and protections for LGBTQ Utahns and their families. 				Utah	The organization has been successful in securing passage of local and state policies that protect and secure rights for lgbt utahns. 
Salt Lake Valley Emergency Fund	http://		EIN 20-3955493	5025 S State St	Murray	UT	84107	USA	  Crime & Law, Domestic Violence, Emergency Assistance, Hot Lines & Crisis Intervention, Mental Health, Protection Against Abuse	The Fund provides immediate financial help to people who have been directly affected by homicide, suicide, traumatic loss, child abuse, domestic and dating violence, sexual assault, robbery, etc. The Fund's goals are to alleviate and lessen some of the additional trauma of those in crisis, and to also help restore some hope to those affected by crime and other traumatic incidents. We strive to keep victims safe from their perpatrators and to help reduce the number of homicides in the Salt Lake Valley.					
A Cherished Child Adoption	http://		EIN 84-1412963	7324 Union Park Ave Ste 201	Midvale	UT	84047	USA	  Adoption, Children & Youth						
Royal Court Of The Golden Spike Empire	http://www.rcgse.org		EIN 87-0389488	1159 E Warnock Ave	Salt Lake Cty	UT	84106	USA	  AIDS, Cancer, Health, Unknown	The Royal Court of the Golden Spike Empire (RCGSE)is a non-profit organization that offers support and financial assistance.  Our promise is to help those who are experiencing difficulty with AIDS related issues, Human Rights Violations, Cancer related issues and emergency crisis situations.  We also provide support for homeless youth and those individuals continuing higher education.  Our goal is to be a beacon of light for those who are trapped in a dark area... all for the purpose of bettering the community at-large.  The RCGSE encourages a world of love, compassion and mutual respect free from fear, discrimination and prejudice.					
Friends of Animals Utah	http://www.foautah.org	(435) 649-5441	EIN 87-0482464	PO Box 682155	Park City	UT	84068	USA	  Animal Protection & Welfare, Animals	Our purpose is to protect and provide for animals while fostering an awareness of their importance in our lives.					Rescue and adoption program - provided shelter until adoption for homeless dogs and cats as well as operated a retail center to facilitate adoption.   medical services - provided medical services, spay/neutering, and grooming for homeless dogs and cats.   community assistance/education - provided needs-based community assistance and education for the care of dogs and cats. 
Pta Utah Congress	http://		EIN 87-0450814	1037 E South Temple	Salt Lake Cty	UT	84102	USA							
Wildlife SOS	http://www.wildlifesos.org	(801) 638-0517	EIN 20-3274638	406 E 300 S # 302 Room/suite 302	Slc	UT	84111	USA	  Animals, Wildlife Sanctuaries	Wildlife SOS is working to find solutions to Indias dwindling wildlife species and populations.					Provide support for the care and rescue of "dancing bears" in india. This includes funds to transport bears to the sanctuary and build enclosures for their enrichment and rehabilitation.   provide support for rescue and care of captive elephants in india. In 2014 2 elephants (raju and lilly) were rescued and support was provided for the care of a total of 11 elephants housed in sanctuaries in india. Initiated the campaign to save all of india's 67 circus elephants.   conservation: fund conservation and reasearch efforts to protect bears in the wild including gathering data on sloth bear denning behaviors and reducing human/bear conflict.   other various program related expenses associated with animal rescue in india. 
Utah Eagle Forum Education Fund	http://		EIN 87-0565511	5882 W 9600 N	Highland	UT	84003	USA	  Religion, Religion-Related						
Human Pursuits The Western Humanities Concern	http://		EIN 87-0484584	967 Atkin Ave	Salt Lake Cty	UT	84106	USA	  Arts & Culture, Humanities						
The Washington County School District Foundation	http://www.foundation.washk12.org	(435) 673-3553	EIN 87-0439582	121 W Tabernacle St	St George	UT	84770	USA		To serve the schools and each student of washington county. 					Educational program payments are made to each school in the washington county school district. In this way, each student in the school district is benefited.   scholarships are awarded and paid on behalf of successful students from washington county high schools.   payments are made on behalf of students from each high school in washington county who receive sterling scholar awards.   restoration of historic educational building to be used as the district media center, a computer training center and for teacher instructional training. 
