name	url	telephone	tax_num	street	locality	region	postcode	country	Causes	Mission	Results	Target demographics	Direct beneficiaries per year	Geographic areas served	Programs
Barber County Council On Aging Inc	http://	(620) 239-4228	EIN 48-0962388	213 N Main St	Medicine Ldg	KS	67104	USA		To provide allocation of county tax levies to 6 senior centers located within barber county, kansas allowing them to provide recreational services to the county's senior citizen population.					
Breakthrough House Inc	http://www.breakthroughhouse.org	785.232.6807	EIN 48-0879168	525 SW Topeka Blvd	Topeka	KS	66603	USA	Homeless & Housing,Housing & Shelter,Mental Health,Mental Health & Crisis Intervention,Residential Mental Health Treatment	"To empower individuals with mental illness to function more independently in their social, living and working environments and to make available decent, safe, and affordable housing for them in Shawnee County."	Breakthrough House, Inc. has been in operation for 38+ years, and has supported thousands of individuals living with a mental illness through the years.  Breakthrough House, Inc. is committed to helping consumers reach and remain independent in all facets of their lives, while being there to support our consumers through any peaks and valleys that may be experienced.  We are the cushion to their blows, the shelter from the storms in their lives.  Breakthrough House is here for our consumers.	individuals with severe and persistant mental illness to lead enriched, independent lives.	400+ individuals	Topeka, Kansas	a daytime Clubhouse with activities, support, a good lunch; safe & secure residential housing; and a representative payee service to ensure basic needs are met like housing, food and medication.
Daughters Of American Revolution Lois Warner	http://www.dar.org		EIN 48-6115943	337 W Elm St	Junction City	KS	66441	USA	Arts & Culture,Education,Historical Organizations,History Museums,Libraries	The objectives of the National Society Daughters of the American Revolution are historic preservation, promotion of education and patriotic endeavor.					
Star of Hope International America Inc	http://www.starofhope.us	866 653 0321	EIN 59-2844916	PO Box 427	Ellinwood	KS	67526	USA	Education,International,International Relief,Primary & Elementary Schools	Star of Hope equips children across the world with knowledge, physical well-being, spiritual growth and social skills through educational programs and local and international partnerships.	Every year we turn out thousands of graduates, better armed to break the cycle of poverty. They become functioning members of their community and role models for the younger children.	Children ages 1-16 in 17 countries across the world.  We focus on the poorest children who otherwise would not have access to education.	20,000	Carribean, South America, Central America, Africa, Eastern Europe, Southeast Asia	Education is our main thrust. We deliver primary education in 18 countries helping over 20,000 children gain access to education and tools to break the cycle of poverty they have inherited. Church growth programs in Haiti, Brazil, Argentina, Philippines, Romania and others. Disaster relief in the places we are already established. Mission trips on a regular basis. No frills just doing the work and producing graduates. Join us!
Wichita Area Sexual Assault Center Inc	http://www.wichitasac.com	(316) 263-0185	EIN 48-0861281	355 N Waco St Ste 100	Wichita	KS	67202	USA	Mental Health,Sexual Assault Services	Wichita area sexual assault center works with individuals and communities through comprehensive services and education to create a culture of intolerance for sexual violence and an atmosphere of healing for those impacted by it.					Wasac provides leadership in the wichita community to reduce the impact of sexual assault by providing direct services to those affected and promotes awareness through educational programs.
Casa Of Shawnee County Inc	http://www.casaofshawneecounty.org		EIN 48-1030095	501 Se Jefferson St Ste 2002	Topeka	KS	66607	USA	Child Abuse Prevention,Children & Youth,Children & Youth Services,Civil Rights,Crime & Law,Domestic Violence,Protection Against Abuse	Recruit, train and supervise volunteers to serve as advocates for children in the court system. The volunteers investigate and report their findings to the court in the best interest of the child.					Children in need of care program matches screened and trained volunteers (casa) as advocates for kids ages 0-18 in juvenile court. Casa investigates cases, submits court reports, monitors progress, ensures child/families receive services.  citizens review board program recruits, screens, trains and staffs boards which review cases for children in need, in lieu of a judge. Recommendations are sent to judge for review. Judges decisions become court ordered.
Kids Kountry, Inc.	http://		EIN 48-1176720	1208 Wheatland Drive	Hutchinson	KS	67502	USA	Child Day Care,Children & Youth						
Eisenhower Foundation	http://www.eisenhowerfoundation.net	(785) 263-6771	EIN 48-0634284	Po Box 295	Abilene	KS	67410	USA		To honor and champion the relevance today of the life and leadership of dwight d eisenhower through compelling programs and events that celebrate his legacy.					General program service involved in the accomplishment of the foundation's mission as stated above. This includes: the travel grant program encourages scholars to utilize the rich holdings of the eisenhower library to conduct research on topics that result in publication. In partnership with the eisenhower presidential libary and museum, we are developing comprehensive plan for refurbishing the exhibits at the museum and enhancing visitor experience.  ike education transforms primary sources from the eisenhower presidential library and museum into innovative, participatory experiences for k-12 students. These informative and entertaining programs provide students with a greater understanding of eisenhower's roles as supreme allied commander during world war ii and as the 34th president of the united states - and ways in which his legacy relates to students today. The foundation facilitates onsite programs for school groups and offers a website that provides teachers engaging lesson plans, online resources, primary sources and interactive student activities.  the foundation supports public programs and exhibits for the eisenhower presidential library and museum. These include: 1) world war ii remembered: leaders, battles and heroes is a multi-year, multi-faceted project that commemorates the 70th anniversary of d-day. It includes a major exhibition at the eisenhower museum, with rotating exhibits throughout the three-year project. 2)other major programs are symphony at sunset, an annual d-day commemorative concert by the salina symphony; and book signings and lectures on topics related to the world war ii remembered exhibit.
National Society Daughters Of The American Colonists	http://		EIN 48-1065516	1701 S Judson St	Fort Scott	KS	66701	USA							
Passageways Ltd	http://		EIN 74-1776507	1628 N Parkridge Ct	Wichita	KS	67212	USA	Homeless & Housing,Homeless Shelters						
Church At Haskell	http://		EIN 48-1194791	915 W 29th St Terrace	Lawrence	KS	66046	USA	Religion,Religion-Related						
Heart Of America Humane Society	http://		EIN 48-1120427	Po Box 12703	Overland Park	KS	66282	USA	Animal Protection & Welfare,Animals						
Camp Alexander Of Emporia Lyon County Kansas Inc	http://www.campalexander.org	(620) 342-1386	EIN 48-0628759	1783 Road P5	Emporia	KS	66801	USA		To provide a safe place for growth and enrichment in the great outdoors in order to empower children with wisdom, life skills, positive character traits and self confidence. Also, to maintain this wonderful facility for outdoor environmental education and family activities.					Making the facility available to the community for recreational and educational purposes
The Marquette Historical Society Inc	http://		EIN 48-1055244	202 N Washington St	Marquette	KS	67464	USA							
Mid-America Coalition On Health Care	http://www.machc.org		EIN 43-1248648	6901 Shawnee Mission Parkway	Overland Park	KS	66202	USA		Health care cost containment					Working with civic, business and health care leaders to improveemployee, dependent and community health and wellness, contain health care costs, and communication information.
Assembly Of God	http://		EIN 48-0944208	Po Box 487	Andover	KS	67002	USA							
Newman University Inc	http://www.newmanu.edu	(316) 942-4291	EIN 48-0556716	3100 W Mccormick St	Wichita	KS	67213	USA	Education,Undergraduate Colleges						Newman university provided educational programs and courses for 5,012 students who enrolled in 61,199 credit hours. 519 degrees were issued by the university. Newman university students and staff provided over 253,713 volunteer hours of service to the local community and non-profit agencies.
Cornerstone Bible Church	http://		EIN 48-0681708	2535 N Amidon Ave	Wichita	KS	67204	USA							
Olathe Youth Baseball Inc	http://		EIN 48-0918084	885 S Parker St	Olathe	KS	66061	USA		Teach youth the foundamentals of baseball					To teach youth to follow rules, be kind to others,be a leader of others less fortune.
Flowing Streams Ministries	http://www.flowingstreamsministries.org		EIN 41-2074609	Po Box 3134	Shawnee	KS	66203	USA	International,Philanthropy	Disease prevention by having a safe water supply.					
Augusta Arts Council	http://www.augustahistorictheatre.com		EIN 48-0847205	523 State St	Augusta	KS	67010	USA	Arts & Culture,Arts & Humanities Councils & Agencies	The primary purpose of the augusta arts council, inc. , is to preserve and maintain the historic stand alone theatre experience for future generations. All activities promoted are designed to preserve and maintain the historic augusta theater as a stand-alone entity for future generations.					The preservation and restoration of the augusta theater is a major project of the organization. The bulding is listed on the national register of historic places. Over 20,000 persons benefited.  to develop and increase the knowledge of the general public of the visual arts.  programs have been developed that increase the knowledge of the general populace in the performing arts such as children's theatre, musical productions and a community choir. Over 4,000 persons benefited.  other miscellaneous movies, events and programs.
Kaitlin's Kloset, Inc	http://www.kaitlinskloset.org	7853806189	EIN 47-4138072	707 SE Quincy ST Suite B	Topeka	KS	66603	USA	Counseling,Crime & Law,Domestic Violence,Family Violence Shelters,Homeless & Housing,Mental Health,Protection Against Abuse			survivors of violence and abuse		Topeka, Kansas and surrounding areas	support groups, peer mentoring, workshops and classes, reference library and a place of peace
Northeast Kansas Center For Health And Wellness Inc	http://	(785) 486-2642	EIN 48-0941952	240 W 18th St	Horton	KS	66439	USA		Health, wellness and life-quality					To promote the health, wellness, and life-quality of northeast kansas residents, independently and through their non-profit physical, mental or age-related care-givers
Sancta Maria School Inc	http://	(785) 542-2557	EIN 48-1019568	1623 Elm St	Eudora	KS	66025	USA		School					Provided education to 28 students in grades pre k-12.
Council For Children With Behavioral Disorders	http://www.ccbd.net	(816) 805-5242	EIN 54-1777499	Po Box 24246	Stanley	KS	66283	USA	Arts & Culture,Printing & Publishing	Ccbd is dedicated to supporting the professional development and enhancing the expertise of those who work on behalf of children with challenging behavior and their families. Ccbd is committed to students who are identified as having emotional and behavioral disorders and those whose behavior puts them at risk for failure in school, home and/or community. Ccbd supports prevention of problem behavior and enhancement of social, emotional and educational well-being of all children and youth.					Publish information on educational studies of children with behavioral disorders. Newsletters, produced quarterly, journals, mini-books produced for members and sold to public and educational institutions through the organizations web site and at conferences.  sponsor of educational seminars and conferences annually and biannually to disseminate information on educational models and new research for educating students with behavioral disorders. Send members to other professional conferences thoughout the year as deemed necessary by the executive committee.
Foundry Inc	http://		EIN 48-1197839	Po Box 780214	Wichita	KS	67278	USA	Christianity,Religion						
The Kansas African American Museum Inc	http://www.tkaam.org	(316) 262-7651	EIN 48-0890970	601 N Water St	Wichita	KS	67203	USA	Arts & Culture,Museums	To tell the stories of the african american experience in kansas in order to educate about the past and inspire a hope for the future.					To operate a museum for public use.
Friends Of U S D 234 Inc	http://		EIN 48-1157580	424 S Main St	Fort Scott	KS	66701	USA	Public & Societal Benefit						
Association Of Family Medicine Residency Directors	http://www.afmrd.org	(913) 906-6000	EIN 43-1559340	11400 Tomahawk Creek Pkwy Ste 670	Leawood	KS	66211	USA	Unknown	The association of family medicine residency directors inspires and empowers family medicine residency program directors to achieve excellence in family medicine residency training.					The national institute for program director development (nipdd) provides instruction, education and formative experiences for our members through a fellowship designed for family physician educators who want to enhance and develop leadership skills.  annual activities and meetings to support organizational goals including annual meeting, committee meetings, award programs and exhibition.  the organization participates in numerous organizational relationships that enhance family medicine residency education and address common issues of interest and concern.  the organization engages in several special projects including the afmrd website (www. Afmrd. Org) and the pd toolbox project. These projects provide family medicine residency programs with numerous tools to enhance education. The organization is developing a national curriculum for family medicine residency programs.
Catholic Charities Inc	http://www.catholiccharitieswichita.org	(316) 264-8344	EIN 48-0543703	437 N Topeka St	Wichita	KS	67202	USA	Centers to Support the Independence of Specific Populations,Emergency Assistance,Homeless & Housing,Homeless Shelters,Human Service Organizations	Catholic charities stabilizes families in crisis by providing food at no cost at our daily bread food pantry. The agency operates two 24/7 shelters, one for the victims of domestic violence and one for homeless families. Also provided is utility assitance for low income families. Catholic charities strengthens families by providing counseling and adoption services at reduced fees, by providing day services for individuals who suffer from developmental or physical disabilities allowing them to stay in their family homes, by providing classes in healthy relationships, by providing foster grandparents who work in the school districts mentoring children and in immigration services helping documented individuals and families.					Counseling and adoption services - provide individual family and marital counseling; crisis pregnancy services; also provide marriage enhancement and marriage skills training for low-income married couples under the marriage for keeps program.  adult day services program - provide daily care and supervision for adult physically and mentally handicapped persons; offer daily living, recreation, health counseling, and transportation to the center.  harbor house - provide temporary shelter, counseling, education, outreach and advocacy to women and children who are victims of domestic violence; outreach services extend to the district attorney's office, municipal court, and the wichita and el dorado, kansas, social and rehabilitation services offices.  other program services: foster grandparents, immigration services, the anthony family shelter, and the help center and southeast kansas social services.
A Gift From Gunner Foundation	http://		EIN 01-0920315	7148 310th Dr	Arkansas City	KS	67005	USA	Philanthropy,Public Foundations						
Hays Medical Center Foundation	http://www.haysmedfoundation.org	(785) 623-2350	EIN 48-1179684	2220 Canterbury Dr	Hays	KS	67601	USA	Philanthropy	Hays medical center foundation works to attract financial support from the general public to meet both immediate and long range healthcare needs.					Health care delivery: provide grants and assistance to hays medical center inc for property and equipment acquisitions, education, and community health issues.
Sigma Phi Alpha National Dental Hygiene Honor Society	http://		EIN 36-4119468	1845 Fairmount St	Wichita	KS	67260	USA							
University Congregational Church Of Wichita Inc	http://		EIN 48-0954936	9209 E 29th St N	Wichita	KS	67226	USA							
Neosho Valley Senior Center	http://		EIN 57-0153131	Po Box 161	Neosho Falls	KS	66758	USA							
Marillac Center Inc	http://www.marillac.org	(913) 951-4300	EIN 43-1147836	8000 W 127th St	Overland Park	KS	66213	USA	Children & Youth,Children & Youth Services,Education,Mental Health,Mental Health Treatment,Residential Mental Health Treatment,Special Education	To provide children and families hope for a brighter tomorrow					Psychiatric residential treatment facility - marillac's psychiatric residential treatment facility (prtf) provides non-acute, inpatient care to children from ages 12-18 who are challenged with a mental or behavioral health issue. This can involve an emotional problem, behavioral problem, substance use and/or developmental disorder that requires 24-hour supervision and specialized interventions. This program serves those who have not responded to community-based or short-term hospitalization. Clients admitted to marillac's prtf typically have a long history of complex issues that benefit from our trauma-informed treatment approach. In 2014, 131 prtf clients were admitted. 21% had a history of being physically abused and 11% had been sexually abused. 87% had a history of suicide attempts and 77% had been physically aggressive toward others. By discharge, after an average stay of 69 days, 99% had achieved a decreased risk of suicide or self-harming behaviors and 94 % demonstrated a decrease in physical aggression.  children's psychiatric hospital - marillac's acute program provides the highest level of intensity available in psychiatric treatment. Acute treatment stabilizes clients in need of urgent life interventions, addressing mental health and wellness. These patients receive 24-hour monitoring and have access to the full continuum of behavioral health care and daily visits with board certified psychiatrics. Clients can be admitted to the hospital twenty-four hours a day, seven days a week. Services include: -board certified psychiatric evaluation within 24 hours -pediatric, lab and nursing assessment within 24 hours -psychosocial assessment within 72 hours -substance use and health assessments also provided in 2014, marillac's psychiatric hospital topped 1,418 admissions. Most common reasons for admission were suicidal thoughts or gestures (61%), physical aggression (58%) and hallucinations (18%). Percentages exceed 100% due to the high likelihood of co-disorders during admission. After an average of 4-5 days of acute hospital treatment, most children's symptoms were sufficiently stabilized that they could return home and continue their treatment on an outpatient basis.  education - marillac east therapeutic day school (in blue springs, missouri) serves students from kindergarten through twelfth grades. The students served have emotional, behavioral and educational problems that have prevented them from being successful in the public school setting. In 2013, at the request of the local school districts, marillac expanded is capacity from 36 to 48 students at its blue springs, missouri day school. It ceased offering day school services on its overland park, kansas campus in june 2013, but continues to provide on-campus education for children in its hospital and residential treatment facility. Throughout 2014, marillac east therapeutic day school maintained capacity with the majority of students showing improved progress in multiple areas at time of discharge.  these program expenses are attributable to non direct program expenditures for the major programs listed on part iii, line 4(a) to 4(c). In addition, marillac operates an outpatient clinic to serve the needs of the community.
Bless The Beasts Inc	http://		EIN 03-0491943	823 E 5th Ave	Hutchinson	KS	67501	USA	Animal Protection & Welfare,Animals						
Crown Charities Fund	http://		EIN 74-2826312	3400 Iowa Street	Lawrence	KS	66046	USA	Children & Youth,Youth Development Programs						
Enterprise Center Of Johnson County	http://www.ecjc.com	(913) 438-2282	EIN 48-1160604	4220 Shawnee Mission Pkwy No 350b	Fairway	KS	66205	USA	Economic Development,Urban & Community Economic Development	Designed to provide high quality, value-added consulting services, administrative support, and low-cost flexible facilities to start-up and growth-oriented companies that will result in positive business activity and job creation in johnson county, kansas.					To provide johnson county, ks a business incubator program targeting industries involved in the development of innovative technologies and other start-up companies.
Embroiderers Guild Of America Inc	http://		EIN 42-1191084	10916 W 96th Pl	Overland Park	KS	66214	USA							
Az-Zahra Center Inc	http://		EIN 48-1249208	Po Box 3786	Rosedale	KS	66103	USA	Islam,Religion	The goals of Az-Zahra are to provide a place to practice our faith as a Shi'a community, offer weekly religious and cultural education classes to our children, provide programs for our youth and women, and serve as a meeting place among other things.					
Carondelet Home Care Services Inc	http://	(816) 943-4700	EIN 43-1379352	11050 Roe No 120	Overland Park	KS	66211	USA	Religion,Religion-Related	Carondelet health consists of catholic organizations dedicated to the healing ministry of jesus christ. Our commitment to human dignity compels us to provide compassionate, quality health care for body, mind and spirit, with a special concern for the poor. We are responsible stewards serving the needs of all people from conception to death. We are united in this mission.					Carondelet home care services' team of professionals provide a wide range of health care services in a patient's home. Working under the direction of the patient's physician, home health care plays an important role in the patient's recovery. Carondelet home care services had 48,982 home health visits during fiscal year 2014. Our multi-disciplinary team focuses on helping patients and their families remain independent in their home environment.
Ministry Among Native Americans Inc	http://		EIN 48-1139561	PO Box 782301	Wichita	KS	67278	USA	Human Service Organizations,Human Services						
Medical Aid For Children Of Latin America Inc	http://www.macla.org	(816) 455-3062	EIN 43-1465644	6920 W 121st St Ste 102	Overland Park	KS	66209	USA	International,International Development	Medical and surgical procedures.					Dominican republic - to provide medical and surgical services to indigent afflicted with cleft palates and lips, and other correctible physical deformities.
American Holistic Nurses Association	http://www.ahna.org	(785) 234-1712	EIN 74-2164825	100 Se 9th St Fl 3a	Topeka	KS	66612	USA		To advance holistic nursing through community building, advocacy, research and education					Convention and trade show organizer - organized, promoted and/or managed holistic health care conference for approximately 550 attendees. This activity included up to 31. 5 contact hours of cne for rn's offering 45 separate sessions.  professional organization - promoted professional interest of the holistic nursing profession and published a newsletter for distribution to approximately 5,500 members.  periodical publisher - carries out operations necessary for producing and distributing a peer review journal "the journal of holistic nursing" including writing and editing articles.
National Association For The Advancement Of Colored People	http://		EIN 48-6131987	1407 Stevens Ave	Parsons	KS	67357	USA							
Youth For Christ Usa Inc	http://		EIN 48-6084467	151 N Volutsia	Wichita	KS	67214	USA	Children & Youth,Youth Development - Religious Leadership						
Young Womens Christian Association	http://		EIN 48-0543732	5132 Shannon St	Salina	KS	67401	USA	Human Services,Young Mens or Womens Associations						
Safehome	http://www.safehome-ks.org	(913) 432-9300	EIN 48-0917798	Po Box 4563	Overland Park	KS	66204	USA		To break the cycle of domestic violence and partner abuse for victims and their children by providing shelter, advocacy, counseling and prevention education in our community.					Shelter. Safehome's secure, confidential shelter provided 17,095 nights of shelter to 365 women and children fleeing domestic violence in 2014. Access to safehome's shelter saves countless lives, protects women and children from violence and offers support and hope. Safehome provides daily meals, clothing and personal items, and a private hotel-like room where women and children can begin their recovery. We provide a full range of advocacy resources, including legal, financial, vocational, and parenting classes, access to medical care, and professional counseling. All services are provided at no cost to clients.  counseling. Victims of domestic violence need more than a safe place to sleep. Their worlds have been turned upside down through emotional, economic, physical and sexual abuse. In 2014, safehome's 7 full-time and 2 part-time licensed professional therapists, with the help of 18 interns, provided 993 people with 10,849 hours of counseling. English and spanish speaking therapists work closely with clients to help them break the cycle of domestic violence. Our counselors also work closely with the district attorney and local law enforcement to provide immediate crisis intervention counseling to domestic violence victims indentified as being in "high lethality" situations.  community outreach. Safehome provides a wide range of services in the community to identify victims of domestic violence and help them access the services they need. Hospital advocates train medical personnel to screen for domestic violence and to assist them. Advocates and trained volunteers respond to victims in crisis within 30 minutes, sometimes when their abuser is in the waiting room. Safehome's community outreach also helps victims through the complex and stressful legal process, advising them and sitting with them as they face their abusers. Safehome also maintains a 24/7/365 crisis hotline with trained personnel to respond to callers seeking help.
Open Door Baptist Church	http://		EIN 48-0699360	3033 N 103rd Ter	Kansas City	KS	66109	USA							
Alano Club Of Wichita Kans Inc	http://		EIN 48-6115823	Po Box 2233	Wichita	KS	67201	USA							
KANSAS TICK-BORNE DISEASE ADVOCATES INC	http://		EIN 80-0502090	925 Essex Ct	Lawrence	KS	66049	USA	Health						
Gospel Outreach Ministries Inc	http://		EIN 48-1189932	5601 Sw 23rd St	Topeka	KS	66614	USA	Christianity,Religion						
Social Service League Of Lawrence	http://		EIN 48-0554509	905 Rhode Island St	Lawrence	KS	66044	USA		To provide assistance to the needy					Supplied eye exams and eyeglasses for children and adults
Central States Synodical Womens Organization	http://		EIN 48-1156920	913 Meadow Ln	Lindsborg	KS	67456	USA							
Olathe Civic Band Inc	http://		EIN 48-1136062	13795 S Mur Len Rd Ste 205	Olathe	KS	66062	USA	Arts & Culture,Bands & Ensembles						
KVC Health Systems	http://www.kvc.org	913-322-4900	EIN 26-2516589	21350 W 153rd Street	Olathe	KS	66061	USA	Health	KVC enriches and enhances the lives of children and families by providing medical and behavioral health care, social services and education.		children and families	Fiscal year 2013: 305 children adopted, 4,434 children and families served in KVC foster families, 7,723 children and families served through psychiatric residential treatment and hospital services, and consulting services expanded to public and private child welfare agencies.	child welfare and behavioral healthcare	foster care, adoption, in-home family therapy, behavioral healthcare, outpatient services and psychiatric hospitals for children and adolescents.
Goodland Foursquare Church	http://		EIN 94-3222228	PO Box 457	Goodland	KS	67735	USA							
Mtc Chapter Of Kc Kansas	http://		EIN 43-1773456	PO Box 6063	Kansas City	KS	66106	USA							
Gerard House Inc	http://www.via-christi.org/gerardhouse	(316) 268-6182	EIN 48-1049532	3144 N Hood Ave	Wichita	KS	67204	USA	Human Services	Provides 24-hour residential services, education, counseling, case management and care programs for pregnant women in need and their babies.					Gerard house, inc. Is a private non-profit maternity home organized for the purpose of providing 24-hour residential services, education, counseling, case management and care programs for needy pregnant women and their babies. The program provides services upholding the principles of the catholic church, with emphasis on the poor and underserved teen mothers of the region. These services, which provide an alternative to abortion, are available for the full term of a pregnancy and for up to two months following the birth of the infant. During the fiscal year ended june 30, 2014, services were provided to 22 women ranging in age from 16 to 20 years, and 12 babies. Gerard house also coordinates distribution of infant care products and furnishings to those in the community that are in need that are never residents of the home. This includes continued education and ged programs, nutrition, parenting and health education programs.  gerard house, inc. Also provided $50,784 in uncompensated care to women unable to pay.
North Heights Christian Church	http://		EIN 48-0970140	3030 N Hillside St	Wichita	KS	67219	USA							
Steve King Foundation	http://stevekingfoundation.org		EIN 20-8168311	621 Benton Street	Jetmore	KS	67854	USA	Philanthropy,Public Foundations			race car drivers, pit crew members, racing officials and track operations personnel or the immediate families of those individuals who are involved in dirt track racing and are seriously ill, severely injured or killed.		the dirt racing community	Funding to injured drivers and crew members or their families
Grizzly Athletic Scholarship Inc	http://		EIN 48-0964536	901 S Haverhill Rd	El Dorado	KS	67042	USA	Education,Scholarships,Scholarships & Student Financial Aid						
Community Church Of Sharon	http://		EIN 48-1152456	PO Box 101	Sharon	KS	67138	USA							
Kansas Assn For The Education Of Young Children	http://www.kaeyc.net	(785) 342-9580	EIN 48-6118523	732 Elling Dr	Manhattan	KS	66502	USA		Professional child educator programs					Promotes quality teaching practices for kansas early childhood professionals.
Organization Of Orchestra Parent Inc	http://		EIN 48-1071588	7401 Johnson Dr	Overland Park	KS	66202	USA							
Leisure Time Center Inc	http://		EIN 48-1053384	213 N Main St	Medicine Ldg	KS	67104	USA	Human Services,Senior Centers,Seniors						
Lawrence Community Shelter	http://www.lawrenceshelter.org	785-832-8864	EIN 74-2848203	214 W 10th	Lawrence	KS	66044	USA	Congregate Meals,Food,Homeless & Housing,Homeless Centers,Homeless Shelters,Housing Development, Construction & Management,Human Services	The mission of the Lawrence Community Shelter is to provide safe shelter and comprehensive support services and programs that provide a path to a positive future for people experiencing homelessness and people who are at risk of homelessness.	2008 figures: - 42% of LCS guests are disabled (39% with at least one mental illness)- arranged for housing (actual + wait list) for nearly 100 people- 103 people applied for and started to receive benefits- 67 people found employment- 186 people sought intervention with substance abuse	Individuals and families experiencing homelessness in Lawrence, Kansas, and the surrounding area. 76% of LCS guests are from the Lawrence and Douglas County area. LCS is the only 24/7 emergency homeless shelter for Lawrence.	Over 600 separate individuals involved in a variety of programs at LCS	Lawrence, Topeka, Kansas City areas in NE Kansas	The lawrence community shelter provides safe shelter and comprehensive support services and programs that provide a path to a positive future for people experiencing homelessness and people who are at risk of homelessness.
4 H Foundation Incorporated Of Pawnee County	http://		EIN 48-6134400	1628 L Rd	Larned	KS	67550	USA							
Southwest Baptist Church	http://		EIN 48-0694368	928 W 31st St S	Wichita	KS	67217	USA							
Global Education Plus Inc	http://		EIN 43-1716759	Po Box 2122	Olathe	KS	66051	USA	International,International Development						
Ashland Community Foundation	http://	(620) 635-2299	EIN 48-1190412	Po Box 276	Ashland	KS	67831	USA	Philanthropy,Public Foundations	To improve the quality of life in the ashland area, through, but not limited to the promotion, encouragement and support of education, health and well being of families & individuals, preservation of nature, history, and the promotion of recreational & cultural programs and activities.					Disbursement of funds to local and national nonprofit organizations for the furthering of their exempt purpose disbursement of scholarship funds
Basehor Historical Museum Society	http://	(913) 724-3721	EIN 74-2851152	Po Box 76	Basehor	KS	66007	USA	Arts & Culture,Historical Organizations	Promote and preserve the history of basehor, kansas and the surrounding area.					Promote and preserve the history of basehor, kansas and the surrounding area. A museum is being established to preserve area artifacts, regular meetings are held, open to the public, 66 dues paying members.
Kansas Satsang Society Inc	http://		EIN 48-1054447	2519 E 20th St	Hays	KS	67601	USA							
TEAMS TOGETHER INC	http://www.teamstogether.org	(913) 204-0158	EIN 20-1577103	2801 W. 77th St.	Prairie Village	KS	66208	USA	Family Services	Charitable, religious, educational, literary and scientific		Families hit by natural disasters hurricanes, tornadoes, fires, floods	1000's	Disaster Relief	food, medical supplies, data communications, logistical support
Global Scholars	http://www.global-scholars.org/	(913) 962-4422	EIN 56-1627401	P.O. Box 12147	Overland Park	KS	66282	USA	Christianity,Education,Higher Education,International,International Studies,Religion	The mission of Global Scholars is to bring glory to God and impact the world by developing godly leaders for every sector of society-government, business, home, church, the arts, law, the sciences, education-as we provide key universities and academic institutions with educational services and Christian faculty who teach and live in such a way as to draw others to faith and transformation in Christ.		develop the next generation of world leaders	9852 students from 41 countries.	universities worldwide	professors for all subjects in universities in Nigeria, Brazil, Bulgaria, Rwanda, Czech Republic, Lithuania, Ukraine, Mexico and several limited access countries in Asia, North Africa and the Middle East.
Faith Christian Fellowship Of Coffeyville	http://		EIN 48-1175424	2707 Walnut St	Coffeyville	KS	67337	USA							
Camp Allegro Wichita	http://		EIN 26-4628555	3934 E Elm St	Wichita	KS	67208	USA	Children & Youth,Youth Development Programs						
Johnson County Interfaith Hospitality Network Inc	http://www.jocoihn.org	(913) 345-2121	EIN 20-0118693	6315 W 110th St	Overland Park	KS	66211	USA	Homeless & Housing,Homeless Shelters	Provides assistance to homeless families and women in the johnson county kansas area through overnight accomodations, meals, clothing, medicine, and activities for families in participating congregation facilities.					Providing assistance to homeless families and individual women in need of shelter, meals, clothing, medicine, and activities in the greater johnson county kansas area. During the 2012 calendar year and through 3,439 volunteer hours, the organization provided families in need with a total of 3,749 bednights and 11,247 meals. From the organization's inception through december 31, 2012, the johnson county interfaith has provided a total of 87,288 meals and 29,096 bednights to families in need.  providing assistance to families in need of shelter, meals, clothing, transportation, medicine and activities in the greater johnson county kansas area.
Grace Baptist Church	http://		EIN 48-6142428	Po Box 254	Iola	KS	66749	USA							
Shawnee Mission Meals On Wheels Inc	http://		EIN 51-0152073	8029 Overland Park Dr	Overland Park	KS	66204	USA							
Dragon Master Foundation	http://www.dragonmasterfoundation.org		EIN 46-2847688	4120 E. 61st Street North	Kechi	KS	67067	USA		To develop and implement tools & technology to empower brain cancer researchers to collaborate more effectively. We are developing the worlds only non-profit, open access, database of childrens genomic brain tumor information. Our goal is to create high quality data and work with researchers to move and collate existing data to the open-access platform, thereby creating the largest and most current pediatric cancer genomic data bank in the world. We are collaborating to find a path to the cure.	We have formed a collaboration with four children's hospitals: Childrens Hospital of Philadelphia, Chicagos Lurie Childrens Hospital, Childrens Hospital of Pittsburgh, and Childrens Hospital of Seattle to collaborate and further develop the worlds only non-profit and open access database of childrens genomic brain tumor information. We have begun to bring medical researchers & data scientists together and have identified a pilot project for 2015.	cancer researchers	fund the alpha test for the Cavatica.org website that allows cancer researchers to work on open access data in the cloud.	the United States and beyond	a sustainable, ongoing data bank and research platform for researchers across disciplines to analyze genomic tumor information, as well as ongoing clinical data, in hopes of accelerating scientific advances for these devastating diseases in children.
Ellsworth County Senior Center Inc	http://	(785) 472-5185	EIN 48-1090332	115 E North Main St	Ellsworth	KS	67439	USA	Community Recreational Centers,Sports	Provide activities and fellowship for senior citizens and a place to meet for these activities. Provide transportation for home delivered meals.					Congregate meals served to the elderly population and home bound shutin meals provided
Korean Methodist Church	http://		EIN 48-1126236	1526 10th Ave	Leavenworth	KS	66048	USA	Christianity,Religion						
