name	url	telephone	tax_num	street	locality	region	postcode	country	Causes	Mission	Results	Target demographics	Direct beneficiaries per year	Geographic areas served	Programs
Zion Christian Academy & Day Care Inc	http://		EIN 66-0464200	Po Box 1113 Kingshill	St Croix	VI	00851	USA	Child Day Care, Children & Youth						
Caribbean Genealogy Library Inc	http://		EIN 66-0586482	PO Box 366	St Thomas		00804		Arts & Culture, Historical Organizations						
St Croix Landsmarks Society Inc	http://		EIN 98-6005072	52 Estate Whim	Frederiksted	VI	00840	USA	Arts & Culture, Historical Organizations	TO PRESERVE ST. CROIX HISTORIC ASSETS					
Council On Alcoholism & Drug Dependence St Thomas & St John	http://		EIN 66-0378715	Po Box 380	St Thomas	VI	00804	USA							
N L Resort Inc	http://		EIN 66-0621944	Rr 2 Box 10540 Ste 1	Kingshill	VI	00850	USA	Homeless & Housing, Senior Citizens Housing & Retirement Communities, Seniors						
The Roy L Schneider Hospital Foundation	http://	(340) 776-8311	EIN 66-0699195	9048 Sugar Estate	St Thomas		00802	VQ	Health	To provide financial support to the schneider regional medical center. The roy l. Schneider hospital foundation ("foundation") was formed to facilitate the provision of funds and in-kind giving to community organizations. The foundation's purpose is to provide financial support for its tax-exempt sole member, schneider regional medical center to further its charitable scientific and educational activities.					The foundation provides financial support by distributing funds to various individuals and organizations based on the purposes and needs of the recipients. These purposes include community education, medical equipment and scholarships and medical research among other charitable, scientific and educational activities. The foundation will solicit donations and grants, hold, administer and invest donated funds and grant monies and distribute those funds to other charitable organizations in the community served to be used for charitable purposes.
Usvi Association Of Admitted Property And Casualty Insurers Inc	http://		EIN 80-0341954	6-7 Dronningens Gade 202	St Thomas	VI	00804	USA	Chambers of Commerce & Business Leagues						
Kappa Alpha Psi Fraternity	http://		EIN 66-0531349	PO Box 11853	St Thomas		00801								
Zero Tolerance Basketball Organization Inc	http://		EIN 16-1655556	9900 Ohc Apt 285	St Thomas	VI	00802	USA	Baseball & Softball, Sports						
American Red Cross of the Virgin Islands	http://usvi-redcross.org	340-778-5104	EIN 	65 Estate Castle Coakley	St. Croix	VI	00823	USA		The American Red Cross, a humanitarian organization led by volunteers, guided by its Congressional Charter and the Fundamental Principles of the International Red Cross Movement, will provide relief to victims of disasters and help people prevent, prepare for, and respond to emergencies.		The community of St. Thomas, St. John, Water Island and St. Croix.		United State Virgin Islands	First Aid, CPR/AED TrainingAquaticsDisaster Preparedness Training Workplace TrainingVolunteer Training
United Steelworkers Of America	http://		EIN 66-0353618	PO Box 6358 Sunny Isle	Christiansted		00823								
Junior Barracudes Tracks Field Association Inc	http://		EIN 66-0572724	Po Box 5360	St Croix	VI	00823	USA	Racquet Sports, Sports						
Frederiksted Ag Sunny Isle	http://		EIN 66-0352015	Po Box 5681	Christiansted	VI	00823	USA							
Exploring Our Island Program	http://		EIN 66-0719977	Po Box 4302	Kingshill	VI	00851	USA	Children & Youth, Youth Development Programs						
Interfaith Coalition Of St Croix Inc	http://		EIN 66-0466808	Po Box 2766	King Hill	VI	00851	USA							
Saint Thomas Assembly Of God	http://		EIN 66-0396027	Po Box 10770	St Thomas	VI	00801	USA							
The Methodist Church St Thomas St John Circuit Inc	http://		EIN 66-0349263	Po Box 1045	St Thomas	VI	00804	USA							
Good Samaritan Foundation Of Haiti Inc	http://www.goodsamaritanofhaiti.com		EIN 27-1934087	606 Little La Grange	Frederiksted	VI	00840	USA	Philanthropy, Public Foundations	Educational and community funding					School funding - support for teacher salaries supplies building and maintenance of schools and free school lunch program for children attending school  vocational training - to provide support for students undertaking training to support the community development  micro loan program - to provide loans to individuals who are starting to develop new businesses to support their community  other program services
Eta Phi Beta Sorority Inc	http://		EIN 31-0888521	Po Box 301917	St Thomas	VI	00803	USA	Chambers of Commerce & Business Leagues						
International Church Of The Four Square Gospel	http://		EIN 66-0627603	5019 Cotton Valley Shrs	Christiansted	VI	00820	USA							
Zion Assembly Inc	http://		EIN 66-0529981	Po Box 10141	St Thomas	VI	00801	USA	Christianity, Religion						
American Legion	http://		EIN 67-0253694	Po Box 306633	St Thomas	VI	00803	USA							
United Christian International Assembly Inc	http://		EIN 66-0515018	Po Box 2006 Charlotte Amalie	St Thomas	VI	00803	USA	Religion, Religion-Related						
St Thomas East End Medical Center Corporation	http://	(340) 775-3700	EIN 66-0585077	Po Box 503177	St Thomas	VI	00805	USA	Ambulatory & Primary Health Care, Health	To provide appropriate comprehensive, cost-effective, high quality, community based, affordable services that address the health and medical needs of the east-end community of st. Thomas, us virgin islands without regard to race, religion, color or ethnic origin of the residents of the area.					St. Thomas east end medical center corporation operated a healthcare center in st. Thomas, a territory under the u. S. Virgin islands. The center provides a broad range of health services to a largely medically underserved population. The center saw 17,517 patients for the year ended february 28, 2015.
Optimist International	http://		EIN 91-2089924	426 Fortune	Charlotte Amadie St Th		00802								
Unity On The Rock	http://		EIN 66-0640935	3015 Orange Grove Ste 63	St Croix	VI	00820	USA							
Christian Fellowship Ministries	http://		EIN 66-0461427	Po Box 12394	St Thomas	VI	00801	USA							
The Merwin Foundation Of St Croix Virgin Islands	http://		EIN 66-0432507	Po Box 427	Frederiksted	VI	00841	USA							
Virgin Islands Volunteer Advocates For Children Inc	http://		EIN 66-0642012	3012 Golden Rock	Christiansted	VI	00820	USA	Crime & Law, Legal Services						
People United For A Better Virgin Islands Inc	http://		EIN 66-0720599	Po Box 8378	Christiansted	VI	00823	USA	Philanthropy, Voluntarism Promotion						
Shepherds Ministries	http://		EIN 66-0541329	Po Box 1453	Frederiksted St Croi	VI	00841	USA	Protestant, Religion						
Community Hospital Association, Inc.	http://		EIN 66-0354096	PO Box 427 Frederiksted	Frederiksted		00841								
Established On The Rock Church Ministries Inc	http://		EIN 66-0468138	Po Box 5097	St Croix	VI	00823	USA							
Sisterhood Agenda	http://www.sisterhoodagenda.com	3407147076	EIN 56-1906766	P.O. Box 922	St John	VI	00831	USA	Arts & Culture, Children & Youth, Civil Rights, Cultural & Ethnic Awareness, Minority Rights, Women, Womens Rights, Youth Development Programs	Sisterhood Agenda, Inc. is a global, award-winning nonprofit organization promoting sisterhood among women and girls around the globe.	Sisterhood Agenda provides support services, outreach and education for women and girls locally and internationally with over 3,500 global partners in 34 countries.  Sisterhood Agenda is building and strengthening its SEA (Sisterhood Empowerment Academy) in the U.S. Virgin Islands (seausvi.com).	promote sisterhood and positive social change among women and girls	over 70,000 women and girls	more than 34 countries	sisterhood, health, and healing activities with its global partners, online, and at the SEA (Sisterhood Empowerment Academy) in St. John, U.S. Virgin Islands.    Specifically, Sisterhood Agenda leads Sister Circle gatherings, youth activities, training sessions, localized sisterhood meetings, workshops, and retreats, plus an expansion of innovative online media and educational projects.
Lutheran Gardens Apartments Inc	http://		EIN 98-0392349	516b Hospital St	Frederiksted	VI	00840	USA	Homeless & Housing, Senior Citizens Housing & Retirement Communities, Seniors						
St John Rescue Inc	http://		EIN 66-0549890	Po Box 1225	St John	VI	00831	USA	Emergency Medical Services & Transport, Health						
Unique Xpressions Ministries Inc	http://		EIN 52-2343746	Po Box 303764	St Thomas	VI	00803	USA	Education						
Island Green Building Association	http://		EIN 66-0714681	Po Box 410	St John	VI	00831	USA	Energy Resources Conservation & Development, Environment						
Community Baptist Church Inc	http://		EIN 66-0476549	Po Box 331	Kingshill	VI	00851	USA	Protestant, Religion						
Kingdom Manna Life International Ministries Inc	http://		EIN 66-0638088	Po Box 7924	Christiansted	VI	00823	USA	Protestant, Religion						
Center For The Environment Inc	http://	(340) 775-7843	EIN 66-0588276	6814 Estate Nazareth 9-26	St Thomas	VI	00802	USA	Environment, Natural Resources Conservation & Protection	Environmental education					The center for the environment continues it's public environmental education work with the distribution of its publication entitled "field guide to native trees and plants of east end, st john, u. S. Virgin islands", by horticultural and native plant expert, eleanor gibney. The center is continuing to rasie funds for the second edition by expanding it's distribution network on st john and st thomas. The publicatin is currently available in the visitors center bookstore of the virgin islands national park gift shop on st john and other locations throughout the islands. Additionaly, the center for the environment has conducted free tours of its demonstration solar electric (photovoltaic) power station and the endangered species machaoina woodburyana nature reserve on st john. The center is partnering with the non-profit friends of the virgin islands national parke to participate in earth day 2009 activities, including a solar electric car demonstration in cruz bay, st john.   the center for the environment continues it's public environmental education work with the distribution of its publication entitled "field guide to native trees and plants of east end, st john, u. S. Virgin islands", by horticultural and native plant expert, eleanor gibney. The center is continuing to rasie funds for the second edition by expanding it's distribution network on st john and st thomas. The publicatin is currently available in the visitors center bookstore of the virgin islands national park gift shop on st john and other locations throughout the islands. Additionaly, the center for the environment has conducted free tours of its demonstration solar electric (photovoltaic) power station and the endangered species machaoina woodburyana nature reserve on st john. The center is partnering with the non-profit friends of the virgin islands national parke to participate in earth day 2009 activities, including a solar electric car demonstration in cruz bay, st john.
House Of Prayer Ministry Inc	http://		EIN 66-0669750	4002 Little Princess	Christiansted	VI	00820	USA	Protestant, Religion						
Association Of Civilian Technicians Inc	http://		EIN 66-0619172	Po Box 169	Kingshill	VI	00851	USA							
Grace Gospel Chapel Inc	http://		EIN 66-0416687	Po Box 7094	St Thomas	VI	00801	USA							
National Air Traffic Controllers Association	http://		EIN 06-1291614	Po Box 302120	St Thomas	VI	00803	USA							
Rotary Sunrise Charitable Fund Inc	http://		EIN 66-0729908	Po Box 302787	St Thomas	VI	00803	USA	Education, Scholarships, Scholarships & Student Financial Aid						
St Thomas Historical Trust Inc	http://www.stthomashistoricaltrust.org	(340) 774-5541	EIN 66-0423036	Po Box 6707	St Thomas	VI	00804	USA	Arts & Culture, Historical Organizations	The mission of the trust is to identify, protect and preserve the historical identity, structures and sites, and cultural heritage of st. Thomas through education, advocacy and promotion.					Hassel island initiative - working with the us national park service the trust has begun a project of preserving the historical sites and artifacts on hassel island for the hassel island national park. Hassel island is located in st. Thomas harbor and has a long military maritime history and had a pivotal role in servicing the earliest europe to americas trading vessels in the caribbean. Many of the structures on hassel island are in deplorable condition and the st. Thomas historical trust's mission is to stabilize, preserve and restore them to make them accessible to residents and visitors to the us virgin islands.   museum - the trust operates a small museum in downtown charlotte amalie. The museum contains a collection of antique west indian furniture, household utensils and maps. It is staffed by the trust's executive director and trust members who volunteer their time and it is open free to the public. It is well located to attract visitors who are curious to know more of the islands' history. During the current fiscal year approximately 500 people visited the museum.   lectures - the trust sponsors lectures on the history of the virgin islands to school and church groups as well as to interested members of the community, residents and visitors.   license plates - the trust offers to st. Thomas drivers and license plate collectors a special license plate which has, as background, a reproduction of an old print of the town harbor. Not only has the project been an effective fundraiser, but it has also provided increased visibility within the community to the existence of the st. Thomas historical trust.
Friends Of The Elaine I Sprauve Library	http://		EIN 66-0548366	Po Box 1237	St John	VI	00831	USA	Children & Youth, Youth Community Service Clubs						
Lord God Of Sabaoth Lutheran Church	http://		EIN 67-0260496	1120 King St	St Croix	VI	00820	USA							
Missionary Sisters Of The Immaculate Heart Of Mary	http://		EIN 30-0606995	Po Box 95	Frederiksted	VI	00841	USA	Religion, Roman Catholic						
Art Stage Inc	http://		EIN 66-0573254	Po Box 1185	Frederiksted	VI	00841	USA	Arts & Culture, Theater						
Diamond Youth Promotions	http://		EIN 66-0559357	Po Box 7932	Christiansted	VI	00823	USA	Baseball & Softball, Sports						
CORAL BAY COMMUNITY COUNCIL	http://www.coralbaycommunitycouncil.org	340-776-2099	EIN 66-0637620	9901 Emmaus	St John	VI	00830	USA	Environment, Natural Resources Conservation & Protection	CBCC is dedicated to: 1) assisting people in getting involved in planning the future of Coral Bay;  2) providing educational materials, professional opinions, and community input on all sides of issues; and  3) facilitating meetings where issues can be respectfully and rationally discussed.		the community of Coral Bay		the Coral Bay community of St. John, USVI	education and information on planning processes, and a forum for government, citizens, and developers to discuss plans. The agenda focuses on: land and water use planning, infrastructure, development and environmental issues
New Vision Ministries Of St Thomas	http://		EIN 66-0585256	220-24 Altona & Welburst	St Thomas Us	VI	00803	USA	Christianity, Religion						
Luthern Services For The Developmentally Disabled Inc	http://		EIN 66-0435372	516b Hospital St	Frederiksted	VI	00840	USA		Provide low income housing for disabled adults.					
Speak The Word Ministries	http://		EIN 66-0570994	Po Box 8304	Christiansted	VI	00823	USA	Protestant, Religion						
Schmidt Family Foundation Inc	http://	(340) 776-3213	EIN 66-0681866	5304 Yacht Haven Grande 104-161	St Thomas	VI	00802	USA	Philanthropy, Private Grantmaking Foundations						
Global Life Church Inc	http://		EIN 66-0576828	Po Box 304283	St Thomas	VI	00803	USA	Christianity, Religion						
Virgin Islands Resource Center For The Disabled Inc	http://		EIN 66-0463291	Po Box 308427	St Thomas	VI	00803	USA							
Hebrew Congregation Of St Thomas Inc	http://		EIN 67-0251194	Po Box 266	St Thomas	VI	00804	USA							
Caribbean Museum Center Of St Croix Ltd	http://		EIN 66-0529152	10 Strand St	Frederiksted	VI	00841	USA	Arts & Culture, Museums						
Cnc Property & Casualty Insurance Corporation	http://		EIN 98-0358490	PO Box 129	Tortola		00821		Mutual Insurance Companies & Associations						
Academics Enhanced Inc	http://		EIN 66-0537476	Po Box 10805	St Thomas	VI	00801	USA	Education, Elementary & Secondary Schools, Literacy						
First Wesleyan Holiness Church Inc	http://		EIN 67-0254464	Po Box 302779	St Thomas	VI	00803	USA							
National Skal Committee Of The United States Of America	http://		EIN 74-2517113	PO Box 2886	St Croix		00822								
Unity Of St Croix	http://		EIN 66-0416504	Po Box 1886	Kingshill	VI	00851	USA							
Virgin Islands Resource Conservation & Development Council	http://		EIN 66-0479220	5030 Anchor Way Gallows Bay Ste 2	Christiansted	VI	00820	USA	Agricultural Programs, Environment, Food, Homeless & Housing, Leadership Development, Natural Resources Conservation & Protection, Temporary Housing	TO PRESERVE NATURAL RESOURCES THROUGH CONSERVATION					
St Croix Tennis Foundation Inc	http://		EIN 66-0616261	Po Box 25200	Christiansted	VI	00824	USA							
Rainbow Early Learning & Child Care Center, Inc.	http://		EIN 66-0416770	PO Box 11903	St. Thomas		00801		Education, Preschools						
Cruzan Bikeways Inc	http://	(340) 719-4632	EIN 66-0646557	Po Box 24331	Christiansted	VI	00824	USA	Environment, Parks & Playgrounds	To develop a system of bicycle and jogging paths on st. Croix.					None  none  none
Bethel Deliverance Center Church Inc	http://		EIN 98-0129562	Po Box 6615	St Croix	VI	00823	USA							
V I Coaltion Of Citizens With Disabilities Inc St Thomas	http://		EIN 66-0416443	Po Box 9500	St Thomas	VI	00801	USA							
Rwanda Project Usvi	http://		EIN 66-0724850	Po Box 608	St Thomas	VI	00804	USA	International, International Relief						
St Thomas Calvary Christian Academy	http://		EIN 66-0520053	Po Box 305200	St Thomas	VI	00803	USA	Education, Elementary & Secondary Schools, Literacy						
St John Yacht Club	http://		EIN 66-0403580	Po Box 35	St John	VI	00831	USA	Sports, Swimming & Other Water Recreation						
St John Land Conservancy Inc	http://stjohnlandconservancy.org	(610) 783-0399	EIN 66-0764277	Po Box 1360	St John	VI	00831	USA	Environment, Land Resources Conservation	St. John land conservancy, inc. Is committed to the protection of natural and historic land and resources, allowing free public and recreational access by the people of st. John, in perpetuity. This goal is implemented through land acquisition, entering into conservation agreements with landowners and providing for permanent land preservation.					The preservation of 3. 6 acres of beach property in historic haulover on the east end of st. John.
Gary And Jeannie Green Family Charitable Foundation Inc	http://	(340) 774-4343	EIN 27-5158782	Po Box 190	St Thomas	VI	00804	USA	Named Trusts, Philanthropy						
The Julius Sprauve School Fundraiser Charitable Trust	http://		EIN 66-0568350	Po Box 719	Cruz Bay	VI	00831	USA	Education	ENHANCEMENT AND SUPPORT OF THE JULIUS SPRAUVE SCHOOL.					
Full Gospel Businessmens Fellowship International	http://		EIN 66-0402666	PO Box 1429	St Croix		00821								
The Church Of The Apostles Doctrine Inc	http://		EIN 66-0491377	Po Box 1018	St John	VI	00831	USA	Christianity, Religion						
St Croix Foundation For Community Development Inc	http://www.stxfoundation.org/	(340) 773-9898	EIN 66-0480131	Po Box 1128	Christiansted	VI	00821	USA	Community Foundations, Philanthropy	To foster economic and social development of the islands of st. Criox and throughout the united states virgin islands.					Fiscal sponsorship programs: donor advised funds allow individuals to create a philanthropic fund without naming specific charities, while allowing them to remain actively involved by recommending grants from the fund. Fiscal sponsorships assist smaller nonprofits as well as public and private entities by providing financial administration services and account management. The foundation conducts several fiscal sponsorship programs with federal funds received.   other st. Croix foundation programs: funds were used to support community development trough various activities and events.   virgin islands law enforcement planning commission ("lepc") fiscal sponsorship the foundation serves as the grantee of record for the following federal grants: the edward byrne memorial assistance grant and the violence against women formula grant. Such grants are passed-through from the lepc for the benefit of various community or government organizations (the vi police department, etc). The grant parameters are set forth by the granting agency and the foundation manages such funds according to those set parameters. Sunday market square: funds were used for the rehabilitation and comprehensive upgrade of the properties located in the historic market square. In addition, the foundation rents several of these properties in an attempt to keep the buildings occupied. Community business loan programs: funds were used to issue loans to small business owners and entrepreneurs. Ludington literacy program: funds used to promote reading ability and skills in the english language among the residents of st. Croix. Denali asset management donor advised fund the donor provides funds for specific programmatic areas such as education and health. The foundation then makes expenditures that meet such programmatic guidelines. Education: the foundation focuses its educational efforts on promoting and demonstrating educational best practices in our public schools. This includes providing in school staff, professional development for teachers and administrators, and related resources. The program is also developing a youth philanthropy program. Anti-litter and beautification commission: funds were utilized for island wide clean-up and beautification efforts and summer youth programs.
Tillet Foundation Inc	http://www.tillettfoundation.org	(340) 776-8566	EIN 66-0393767	4126 Annas Retreat	St Thomas	VI	00802	USA	Fairs, Sports	To present the best in visual and performance art in the virgin islands and to involve and encourage young people in the appreciation, study, and performance and exhibition of fine music and visual arts.					Youth scholarship fund - a central part of the mission of the organization is to involve and encourage young people in the appreciation, study, performance, and exhibition of music and visual arts. In 2012, the board of directors established the youth scholarship fund which provides partial support to young people who are seeking to pursue music as a career. This support comes in the form of grants to students accepted to summer workshops such as interlochen or mark o'connor's string camps.   concerts to the general public, student outreach concerts/workshops, arts & crafts festivals.
MONTESSORI HOUSE OF CHILDREN INC	http://stcroixmontessori.com	(340) 718-2859	EIN 66-0664498	3013 Orange Grove c/o St. Croix Montessori	Christiansted	VI	00820	Virgin Islands, U.S.	Education, Parent & Teacher Groups, Preschools, Primary & Elementary Schools, Scholarships, Scholarships & Student Financial Aid	We provide an environment where children feel emotionally and physically safe; are valued, grow and learn to their maximum potential; think independently; and contribute to the world and society in innovative and meaningful ways.	As a place that honors each child's unique way of learning, St. Croix Montessori follows the principles of Dr. Maria Montessori. Children are grouped into mix-aged cohorts for 3-year learning segments; our approach is designed for the developmental phases beginning in the toddler years and carrying through to young adulthood. Our classroom is a balanced environment, every detail designed to foster a joy of learning and peacefulness.    St. Croix Montessori provides a range of need-based financial-aid awards, and is the only Montessori school on St. Croix offering both an elementary education (ages 6-12) and primary education (ages 2  - 6). Having served a diverse community since 2006, we achieved 95% of our 2015-16 strategic objectives, including critical capital improvements to the classrooms, acquiring a new Library/Nurses area and Office trailer, and our largest enrollment and retention in five years!    Our school is founded on the basis of community. We offer a diverse group of families a safe, stable environment in which to raise a child and receive globally-recognized education. In addition to our AMI-certified instructors, we offer enrichment programs including Chess Club with a national chess champion, yoga, African and Caribbean dance, art, an Orff-Schulwerk music program, and Bush Skills, and we are beginning a seed-to-table gardening program.   We currently serve 45 children in our Primary and Elementary Program. Our multi-age, multi-year curriculum has provided Montessori education to over 200 children over the years.    Close to 100 children from across St. Croix and visiting St. Croix join our Summer Enrichment Programs each year.    Our greatest challenge is that we are running out of space! Our focus is on establishing an endowment for an expanded, sustainable campus and providing educational stewardship to the St. Croix Community.	Ages 2 1/2 to 12	41 full-time students; 94 students in summer enrichment programs; 6 local artists	St. Croix, US Virgin Islands	Primary (pre-school to kindergarten), Lower Elementary (grades 1-3) and Upper Elementary (grades 4-6), Parent Education, After School Enrichment, and Summer Enrichment in Science, Arts, Music, and Caribbean Wildlife and Bush Skills...  We build independence, self-determination, and a respect for diversity; we inspire creativity and a passion for learning!
International Association Of Lions Clubs	http://		EIN 66-0730693	Po Box 303984	St Thomas	VI	00803	USA							
Primera Iglesia Bautista Of St Croix Inc	http://		EIN 66-0609937	Po Box 3029	St Croix	VI	00851	USA	Protestant, Religion						
Nana Baby Childrens Home	http://		EIN 66-0454913	146-14 Estate Tutu	St Thomas	VI	00803	USA							
Kingdom Life International Christian Center Inc	http://		EIN 66-0460706	Po Box 305214	St Thomas	VI	00803	USA	Protestant, Religion						
St. Croix Aquarium And Marine Education Center, Inc.	http://www.geocities.com/stcroixaquarium/		EIN 66-0504481	13 Caravelle Arcade	Christiansted		00820		Animals, Education, Environment, Natural Resources Conservation & Protection, Zoos & Aquariums	Our mission is to provide unique opportunities for our community and island visitors to view and study local aquatic animals and plants; to increase knowledge and awareness of our fragile coral reefs; to offer preventative measures and solutions to coral reef damage; to inspire our local youth as we educate and entertain; and to instill a much-needed conservation ethic in our community and tourists. We accomplish this by providing each visitor with a personalized guided tour which features local customs and lore, fascinating facts on fish and invertebrate biology and ecology, conservation issues, and wise snorkeling and diving practices.					
St Thomas Community Baptist Church Inc	http://		EIN 66-0682962	Po Box 305173	Charlotte Ama	VI	00803	USA	Protestant, Religion						
Kingshill Lutheran Church	http://		EIN 66-0472421	Po Box 980	Kingshill	VI	00851	USA							
Morgan State University National Alumni Association Incorporated	http://		EIN 52-2362661	PO Box 790	St Croix		00821								
Mockett Family Foundation	http://		EIN 20-4233856	Po Box 25194	Christiansted	VI	00824	USA	Philanthropy, Private Grantmaking Foundations						
Trust For Virgin Islands Lands Inc	http://		EIN 66-0699365	Po Box 25842	Christiansted	VI	00824	USA	Environment, Natural Resources Conservation & Protection						
Nevkit Foundation	http://		EIN 73-1288914	PO Box 4200	Christiansted		00822		Arts & Culture, Arts, Culture & Humanities	Assist historic, Conservation, Education in Eastern Car					
West Indies Heritage Institute	http://		EIN 66-0506186	PO Box 1151 Christiansted	Christiansted		00821		Education, Primary & Elementary Schools						
National Treasury Employees Union	http://		EIN 66-0407027	Po Box 5200	Christiansted	VI	00823	USA							
St Croix Swimming Association	http://www.stcroixdolphins.org	(340) 719-7946	EIN 67-0260387	Po Box 972	Kingshill	VI	00851	USA		Swim team					General expenses for running a youth swim team
Word Of Faith International Christian Center - Virgin Islands	http://		EIN 66-0624424	9147 Estate Thomas	St Thomas		00802								
Community Chest Of St Croix V I Inc	http://		EIN 66-0463400	Po Box 223010	Christiansted	VI	00822	USA	Community Foundations, Philanthropy	Support our agencies in providing vital services in St. Croix. Program are aimed towards youths and their positive development. Today in face of a struggling economy and uncertain employment, more people than ever need your help.					
Grace Baptist Church	http://		EIN 66-0448412	Po Box 4137	St Croix	VI	00822	USA							
Pistarckle Theatre Inc	http://		EIN 66-0476405	6672 Estate Harmony	St Thomas	VI	00802	USA							
St Croix Elderly Housing Inc	http://		EIN 66-0486050	516b Hospital St	Frederiksted	VI	00840	USA		Provided housing for low income seniors and disabled adults.					
Evangelistic Faith Pentecostal Ministries St John Usvi	http://		EIN 66-0403451	Po Box 324	St John Us	VI	00831	USA							
St John Arts Festival Inc	http://		EIN 31-1752523	Po Box 1376	St John	VI	00831	USA	Arts & Culture, Cultural & Ethnic Awareness	The st. John arts festival is held in february each year. The week long arts festival brings a variety of music, dance and art to the island of st john and is enjoyed by locals and visitors alike.					The 14th annual st. John arts festival was held this year in cruz bay park with performances at other venues across the island.
Ministerio Evangelistico Eles Inc	http://		EIN 66-0664098	Po Box 302213	St Thomas	VI	00803	USA	Protestant, Religion						
School Of Visual Arts & Careers Inc	http://		EIN 66-0502803	Po Box 600193	St Thomas	VI	00801	USA	Education, Educational Services						
Coalition Of Labor Union Women	http://		EIN 22-3200084	Box 964 Kings Hill	St Croix		00851								
Az Academy Inc	http://		EIN 66-0591603	3036 Estate Orange Grv	Christiansted	VI	00820	USA	Education, Elementary & Secondary Schools, Literacy						
St John Community Foundation	http://		EIN 66-0463145	Po Box 1020	St John	VI	00831	USA							
St Thomas St John Youth Multi Service Center Inc	http://		EIN 66-0396844	PO Box 303870	St Thomas		00803		Education						
Beacon Schools Of The Virgin Islands Inc	http://	(340) 777-9300	EIN 66-0537877	Po Box 223030	Christiansted	VI	00822	USA	Education, Educational Services	Community center - after school hours supervision					To bring the beacon community center concept to the vi school facilities beyond regular school hours providing a safe, nuturing environment for the benefit of youth, families and the community.
Ten Sleepless Knights Inc	http://		EIN 41-2136422	Po Box 411	Christiansted	VI	00821	USA	Arts & Culture, Music						
Artists Association Of St John Inc	http://		EIN 66-0600506	5000 Estate Enighed Pmb 107	St John		00830		Arts & Culture, Visual Arts						
St Andrews Episcopal Church Inc	http://		EIN 98-0039660	Po Box 7386	St Thomas	VI	00801	USA	Protestant, Religion						
Yvonne Ashley Galiber Foundation - Yag Inc	http://		EIN 66-0687232	Po Box 356	Christiansted	VI	00821	USA	Health						
International Association Of Fire Fighters	http://		EIN 23-7277917	PO Box 11029	St Thomas		00801								
Stephenson Family Foundation	http://	(340) 777-1302	EIN 36-3297660	6110 Estate Peterborg	St Thomas	VI	00802	USA	Philanthropy, Philanthropy, Voluntarism & Grantmaking Foundations						
Masjid Nur Ahl-Us Sunnah-Islamic Center Inc	http://		EIN 66-0415262	Po Box 12028	St Thomas	VI	00801	USA	Islam, Religion						
The Word Of Life Ministries Inc	http://		EIN 66-0483974	Po Box 1055	Kingshill	VI	00851	USA	Protestant, Religion						
Brighter Writers Club Incorporated	http://		EIN 66-0428116	Po Box 306147	St Thomas	VI	00803	USA	Education, Student Services						
Civil Air Patrol	http://www.capnhq.gov/		EIN 94-3194161	PO Box 302895	St Thomas		00803		Disaster Aid, Disaster Preparedness & Relief Services, Human Service Organizations, Human Services	For more than 50 years, the Civil Air Patrol has aggressively performed the missions Congress mandated in 1946: Aerospace Education, Cadet Programs, and Emergency Services.					
Family Group Inc	http://		EIN 66-0506742	Po Box 222627	Christiansted	VI	00822	USA	Public & Societal Benefit						
Virgin Island Advocacy Inc	http://		EIN 66-0363251	63 Estate Cane Carlton	Frederiksted	VI	00840	USA	Civil Rights						
Inter-Island Parent Coalition For Change Inc	http://		EIN 66-0504514	Po Box 11670	St Thomas	VI	00801	USA	Centers to Support the Independence of Specific Populations, Human Services	PROVIDE TRAINING TO PARENTS&YOUTH WITH DISABILITIES					
Bethel African Methodist Episcopal Church Inc	http://		EIN 66-0427796	Po Box 224554	Christiansted	VI	00822	USA	Protestant, Religion						
Virgin Islands Olympic Committee Inc	http://		EIN 66-0372891	Po Box 1576	St Croix	VI	00841	USA							
Oh My Maya Inc	http://		EIN 66-0666623	5029 Green Cay	Christiansted	VI	00820	USA	International, International Relief						
Rotary Club Of St John Foundation Inc	http://www.rotarystjohn.org	(340) 779-4752	EIN 66-0640378	Po Box 37	St John	VI	00831	USA		To provide educational and charitable support to the community.					Javon jade memorial scholarship-a $5000 scholarshipnyree doway st. John, vi 00831 $5000. 00carishana marsh st. John vi 00831 $1000. 00jah'sheada griffith st. John vi 00831 $ 500. 00marcus stevens st. John vi 00831 $1000. 00  the sisterhood agenda is a non profit organization that helps women in business.   school supplies for public and private schools on st. John.   various other local charitable organizations and events-kats st. John, literacy program, polio plus and blood analysis machine for local clinic
Clear Blue Sky Inc	http://		EIN 66-0668915	Po Box 778	St Thomas	VI	00804	USA	Mental Health, Residential Mental Health Treatment						
A Taste Of St Croix Inc	http://		EIN 66-0709725	Po Box 25122	Christiansted	VI	00824	USA	Arts & Culture, Cultural & Ethnic Awareness	To enhance and promote the restaurant and hospitality service industries in the Virgin Islands and to encourage and educate the youth of the Virgin Islands to participate in the restaurant and hospitality service industries in the Virgin Islands at all levels of attainment.					
Rainbow Fund Of The Rotary Club Of St Thomas Ii Inc	http://		EIN 66-0517324	Po Box 8240	St Thomas	VI	00801	USA	Religion, Religion-Related						
St John Historical Society	http://		EIN 66-0581471	Po Box 1256	St John	VI	00831	USA	Arts & Culture, History Museums						
