name	url	telephone	tax_num	street	locality	region	postcode	country	Causes	Mission	Results	Target demographics	Direct beneficiaries per year	Geographic areas served	Programs
Pearl Educational Foundation For Excellence Inc	http://		EIN 64-0857399	Po Box 5664	Pearl	MS	39288	USA	Education, Scholarships, Scholarships & Student Financial Aid						
New Hope M B Church	http://		EIN 64-0702540	1011 W Woodrow Wilson Ave	Jackson	MS	39213	USA							
Mhg Development Foundation Inc	http://		EIN 64-0737580	PO Box 940	Gulfport	MS	39502	USA	Health						
Joe Graham Post 119 American Legion	http://		EIN 64-6035664	12320 Ashley Drive	Gulfport	MS	39503	USA	Military & Veterans Organizations, Veterans						
E J & W Foundation Inc	http://		EIN 52-2105275	Po Box 2583	Oxford	MS	38655	USA	Arts & Culture, Children & Youth, Human Service Organizations, Human Services, International, International Relief, Media & Communications						
Mantachie Rural Health Care Inc	http://	(662) 844-5226	EIN 64-0646692	Po Box 40	Mantachie	MS	38855	USA		To provide health care to rural residents					To attract medical personnel to the area, initiate funding for medical programs and expand/initiate delivery of medical care.
George Greene Habitat For Humanity Inc	http://		EIN 64-0837467	52 Virginia Street	Lucedale	MS	39452	USA	Christianity, Homeless & Housing, Housing Development, Construction & Management, Religion	The Organization seeks community involement in the construction of low cost housing and assists disadvantaged individuals and families to obtain the necessary financing to purchase the low cost housing at or below acrual cost by utilizing non-interest bearing mortgage loans.					
The Mississippi Academy Of Ancient Music Inc	http://		EIN 64-0673428	103 Magnolia St	Edwards	MS	39066	USA							
Uspc Newco Inc	http://		EIN 64-0681864	1040 Tina Ladner Vic Faye Rd	Pass Chris	MS	39571	USA							
Coastal Women for Change	http://cwcbiloxi.org	(228)297-4849	EIN 20-4770180	PO Box 4194	Biloxi	MS	39535	USA	Arts & Culture, Performing Arts	To help communities become sustainable as they revitalize themselves in a post-Katrina world, to advocate on behalf of the voiceless, to find the resources needed in the rebuilding process, and to bring timely information to the community so it can effectively influence the decisions made about its future.	The group has started programs to help the community and local economy recover, including child care for working women, computer training programs for seniors, a thriving community garden and an annual backpack giveaway for local children. And they are working to help residents respond to future disasters by providing emergency preparedness training. More than anything, however, the group's mission is to empower residents to take part in their local government.  CWC members have won seats on the mayor's planning commission, and the group has organized public forums on federal emergency management, education, affordable housing, and how to elevate the voices of poor and minority communities in the wake of an event like Katrina.	empower the		Biloxi, Mississippi	backpack/school supply giveaways, computer training for seniors, community gardening and mentoring for young people.
Glendora Economic And Community Development Inc	http://		EIN 64-0799536	Po Box 7	Glendora	MS	38928	USA	Economic Development, Urban & Community Economic Development						
V-Burg, Inc.	http://		EIN 64-0780659	1306 Hope St	Vicksburg	MS	39180	USA	Human Services, Residential Care & Adult Day Programs						
Shiloh Missionary Baptist Church Of Moss Point	http://		EIN 64-0735048	5425 Grierson St	Moss Point	MS	39563	USA	Christianity, Religion						
Phi Theta Kappa	http://		EIN 91-1777619	Po Box 13729	Jackson	MS	39236	USA							
Mississippi Rural Water Association Inc	http://www.mswra.org	(601) 857-2433	EIN 64-0610464	5400 N Midway Rd	Raymond	MS	39154	USA		Mswra's mission is to provide professional leadership programs, training, technical assistance and services to meet the needs of our members and our state.					Msrwa trained approximately 3,082 employees of the five (5) water districts on complying with state and federal regulations in conjunction with the safe drinking water act.
The Kosciusko Athletic Booster Club Inc	http://		EIN 64-0744023	Po Box 1163	Kosciusko	MS	39090	USA		To provide financial support to the athletic programs of the kosciusko public school system.					Supported the athletic programs of the kosicusko public school system by helping to purchase equipment and other supplies for the student programs  supported the athletic programs of the kosicusko public school system by helping to purchase equipment and other supplies for the student programs
Richard S Thomson Sr Trinity Episcopal Church Trust	http://		EIN 64-6192791	Po Box 1231	Hattiesburg	MS	39403	USA		TRINITY EPISCOPAL CHURCH					
Taylors Daycare & Learning Center Inc	http://	(601) 671-8561	EIN 64-0881303	Po Box 1047	Waynesboro	MS	39367	USA	Child Day Care, Children & Youth	Provides over 4000 hours of childcare assistance for low income, teen and single parents servicing over 1000 families throughout wayne co ms and surrounding communities					The organization provides childcare assistance, aftercare, meals and
The Reaching Educating For Community Hope Foundation	http://		EIN 84-1709644	Po Box 10740	Jackson	MS	39289	USA	Community Coalitions						
Boys & Girls Club Of Covington County Inc	http://www.bgca.org	(601) 765-6300	EIN 72-1376423	Po Box 2559	Collins	MS	39428	USA	Boys & Girls Clubs, Children & Youth, Youth Centers & Clubs	The mission of the corporation shall be to help youth of all backgrounds with special concern for those from disadvantaged circumstances, develop the qualities needed to become responsible citizens and leaders, irrespective of race, color, creed, or national origin; to receive, invest, and disburse funds; and to hold property for the purpose of the corporation.					The boys and girls club of covington county, inc is a non-profit corporation formed to promote the health, social, educational, vocational, and character development of all boys and girls throughout covington county. This is acheived through after-school and summer activities and educational sessions.
Haven House Family Shelter	http://		EIN 64-0655308	Po Box 57	Vicksburg	MS	39181	USA	Domestic Violence, Family Violence Shelters, Homeless & Housing						
United Methodist Senior Services Of Tupelo Area Inc	http://www.mss.org	(662) 844-8977	EIN 64-0746771	Po Box 1567	Tupelo	MS	38802	USA	Human Services, Senior Centers, Seniors	United methodist senior services of the tupelo area is dedicated to providing housing and personal care services to the elderly or disabled in the spirit of christian love.					The mitchell center personal care facility offers independence and privacy to older adults while providing the required level of daily assistance through a loving and caring staff. Services include medication monitoring, daily housekeeping and laundry, assistance with grooming, three daily meals, and a full range of activities and outings. The mitchell center offers private rooms with large bathrooms, a beauty shop, dining room, and chapel.   traceway cottages offer retirement living with privacy, security, comfort, and abundant opportunities for social interaction. The loving and caring staff assure elders that future changing care needs will be given top priority.
River City Rescue Mission Inc	http://		EIN 64-0851447	3705 Washington St	Vicksburg	MS	39180	USA	Human Services, Thrift Shops	Providing shelter to the homeless, food for the hungry and aiding the helpless while maintaining esteem among these people to inspire a committment to a christian path to solving problems and needs.					Providing shelter to the homeless, food for the hungry and aiding the helpless while maintaining esteem among these people to inspire a committment to a christian path to solving problems and needs.
The Animal Rescue League	http://		EIN 64-0691961	Po Box 2671	Laurel	MS	39442	USA	Animal Protection & Welfare, Animals						
First Assembly Of God	http://		EIN 64-0650976	Po Box 622	Brookhaven	MS	39602	USA							
Habitat For Humanity International Inc	http://hattiesburghabitat.org	(601) 582-4663	EIN 64-0781871	Po Box 1092	Hattiesburg	MS	39403	USA	Christianity, Homeless & Housing, Housing Development, Construction & Management, Religion	Hattiesburg area habitat for humanity is a non-profit organization committed to assisting families in need with life-changing opportunity of buying simple, decent, affordable housing in partnership with a team of enthusiastic volunteers and staff guided by christian values.					Completed homes for needy families in 2010.   completed homes for needy families in 2011
Network of International Christian Schools Oasis International Schools, Inc.	http://www.nics.org	(662) 892-4300	EIN 58-1988777	3790 Goodman Rd E	Southaven	MS	38672	USA	Education, Elementary & Secondary Schools, Literacy	Provides quality education, with dedicated Christian educators, to English-speaking children (pre-school through grade 12) in cities around the world.		establish and manage international schools from a Christian foundation.	4700 students in 18 schools	15 nations	staffing, management systems, support services, training, etc.
Digital Opportunity Trust Usa Inc	http://www.usa.dotrust.org	(601) 798-1172	EIN 20-4993061	317 North Main Street	Picayune	MS	39466	USA	Adult Education, Education	Bringing the vision of 21st century schools to reality, digital opportunity trust (dot) usa is the driving force bringing the innovative teachup! Program model to mississippi and louisiana public schools affected by hurricane katrina. Through teachup! , dot usa helps teachers, students, schools, and communities multiply learning with technology.					Services are provided for ten to twelve month periods providing interns who integrate with teachers in ms and la school districts to educate them in the use of application of information and communications technology.
International Reading Association Inc	http://		EIN 64-0817860	1187 San Marcos Dr	Starkville	MS	39759	USA							
Junior Auxiliary Of Vicksburg Ms Inc	http://www.javicksburg.org	(601) 634-1084	EIN 64-6022403	Po Box 1488	Vicksburg	MS	39181	USA		To provide support, resources, and education, leadership, cultural, and healthcare training for naja members in order to optimize community service by naja chapters.					All programs provide benefits to the children of warren county. Programs vary from education to specific assistance.
Helping Hands Of Columbus Inc	http://		EIN 64-0771503	Po Box 1241	Columbus	MS	39703	USA							
People Against Litter	http://		EIN 64-0764171	208 Key Dr Ste B	Madison	MS	39110	USA	Environment						
National Society Of The Daughters Of The American Revolution	http://www.dar.org		EIN 64-6025979	22119 Clark Ln	Gulfport	MS	39503	USA	Arts & Culture, Education, Historical Organizations, History Museums, Libraries	The objectives of the National Society Daughters of the American Revolution are historic preservation, promotion of education and patriotic endeavor.					
Mississippi Cultural Crossroads Inc	http://	(601) 437-8905	EIN 64-0638040	507 Market St	Port Gibson	MS	39150	USA	Arts & Culture, Cultural & Ethnic Awareness	To promote youth and community involvement in educational activities					The organizational purpose is to support and promote youth and community involvement in educational and cultural activities, programs include theater groups, quilting, etc.
Center For Pregnancy Choices Of South Central Mississippi	http://		EIN 64-0871224	Po Box 4044	Laurel	MS	39441	USA	Health, Reproductive Health Care, Reproductive Rights	Counseling pregnant mothers					Hotline calls of 125 were taken of which 39 were related to abortion. Number of counseling sessionsconducted were 146. Number of pregnancy tests given were 21. Number of referrals for adoption were 1.
3 Angels Behavioral Health Centers Inc	http://		EIN 90-0400263	149 Livingston St	Jackson	MS	39202	USA	Human Services						
Rome Community Development Organization	http://		EIN 64-0876408	Po Box 129	Rome	MS	38768	USA	Children & Youth, Youth Development						
United Daughters Of The Confederacy	http://		EIN 64-6035543	3084 Tom Collins Rd	Utica	MS	39175	USA							
Zoe Rose Memorial Foundation	http://www.zoerose.org	888.ZOE.ROSE	EIN 32-0255786	167 Annandale Pkwy	Madison	MS	39110	USA		To help and support families of micro preemies, born 32 weeks and earlier, through education, outreach, and one-on-one parent support, which may occur upon diagnosis of high-risk pregnancy, NICU stay, prior to discharge from the NICU or throughout the transition to home, and continue as needed by the families.		Families with babies born 32 weeks gestation and earlier.	Over 300 babies received handsewn isolette quilts in 2010 and over 350 angel babies were remembered at our annual pregnancy & infant loss candlelighting		Rainbow of Roses Remembrance Event, Wrap Them in Roses Isolette Quilts, Family Mentor Parent Matching
South Sunflower Habitat For Humanity	http://www.habitat.org		EIN 64-0821424	PO Box 1064	Indianola	MS	38751	USA	Christianity, Homeless & Housing, Housing Development, Construction & Management, Religion	Habitat for Humanity is a nonprofit, ecumenical Christian housing ministry dedicated to eliminating substandard housing and homelessness worldwide and to making adequate, affordable shelter a matter of conscience and action. Habitat invites people from all faiths and walks of life to work together in partnership, building houses with families in need.					
Institute of Southern Jewish Life	http://www.isjl.org	(601) 362-6357	EIN 64-0762027	PO Box 16528	Jackson	MS	39236	USA	Arts & Culture, Museums	The Goldring/Woldenberg Institute of Southern Jewish Life (ISJL) is dedicated to providing educational and rabbinic services to Southern Jewish communities, documenting and preserving the rich history of the Southern Jewish experience, and promoting a Jewish cultural presence throughout a thirteen state region.				Alabama, Arkansas, Florida, Georgia, Kentucky, Louisiana, Mississippi, North Carolina, Oklahoma, South Carolina, Tennessee, Texas, Virginia	Rabbinic & educational services - the rabbinic services department leads services, teaches classes and provides a rabbinic presence in southern congregations that cannot afford a full-time rabbi of their own. The education department supports congregational religious schools large and small. All partnering schools utilize the isjl's comprehensive, trans-denominational religious school curriculum designed to promote a common body of jewish knowledge delivered by itinerant educators.   history/oral history - the history department delivers lectures, maintains archives and is currently building a web-based archive with a history of every southern jewish community. To ensure that the rich history of the southern jewish experience is captured, oral histories as well as research are placed in a digital archive online and artifacts are preserved through the museum of the southern jewish experience. Curatorial-through the museum of southern jewish experience, isjl seeks to preserve, interpret, and document the long and rich tradition of jewish life in the south.   department of community engagement - enhancement of adult education, outreach opportunities, entertainment, fundraising & family programing in the region served by isjl.   cultural & arts programming-the cultural & arts programmming department is responsible for isjl's marketing and delivers a variety of performances , film, lectures and special events to communities large and small.
Lowndes Community Investment Corp	http://		EIN 64-0866532	PO Box 1328	Columbus	MS	39703	USA	Economic Development						
People Making A Difference, Inc.	http://		EIN 64-0825676	701 Old Whitfield Rd	Pearl	MS	39208	USA	Human Service Organizations, Human Services						
Round Table Foundation	http://		EIN 64-0877067	4231 Tela Dr	Moss Point	MS	39563	USA	Children & Youth, Youth Development Programs						
Southern Atlantic Corporation	http://		EIN 23-7389948	Po Box 123	West Point	MS	39773	USA							
Mississippi Institute For Small Towns, Inc.	http://		EIN 64-0623160	P.O. Box 31012	Jackson	MS	39286	USA							
Society Of Manufacturing Engineers	http://		EIN 64-6025499	1025 Centre Pointe Dr	Brandon	MS	39042	USA							
One Way International Ministries	http://		EIN 80-0156565	Po Box 15602	Hattiesburg	MS	39404	USA	Christianity, Religion						
Juvenile Diabetes Foundation International	http://		EIN 51-0226331	1640 Lelia Dr Ste 130	Jackson	MS	39216	USA							
VOX Press Inc	http://www.voxpressinc.com		EIN 20-2331359	PO Box 4936	University	MS	38677	USA	Arts & Culture, Printing & Publishing	To educate the general public about innovative and/or experimental or avant-garde literature and art, for the purposes of education, enjoyment, and enlightenment.  Therefore, VOX PRESS shall never exist for the purposes of publishing or endorsing commercial and/or mainstream literature or art.  VOX PRESS can never exist for the purposes of publishing and/or endorsing conservative, reactionary, or academic literature or art.  VOX PRESS exist to publish literature and art that has been marginalized by the mainstream publishing industry, which includes trade presses as well as university presses.					
Dream Of Hattiesburg Inc	http://dreamofhattiesburg.org	(601) 545-2102	EIN 64-0679236	Po Box 744	Hattiesburg	MS	39403	USA	Mental Health, Substance Abuse Prevention	Prevention of drug and alcohol abuse					To provide drug awareness and education to young adults, to reduce and prevent abuse of alcohol, tobacco and other drugs  miscellaneous drug education programs
MidSouth Ballet Theatre	http://performingartsacademy.net	662-349-8887	EIN 	1310 Goodman Road	Southaven	MS	38671	USA		1. To promote the art of dance in its highest cultural forms.  2. To give dance its proper standing in our area.  3. To enlarge the dance audience.  4. To work with public and private schools to offer programs both in performance and in dance  education.  5. To sponsor the talent found in this area in performance, choreography and dance related areas.  6. To provide classes for dancers with high quality teaching standards.  7. To present performances in dance of the highest standards possible.				Memphis, Desoto County, MS	
David Holmes Chapter National Society Daughters Of American	http://www.dar.org		EIN 64-6025091	91 Holland Rd	Indianola	MS	38751	USA	Arts & Culture, Education, Historical Organizations, History Museums, Libraries	The objectives of the National Society Daughters of the American Revolution are historic preservation, promotion of education and patriotic endeavor.					
VINEYARD NEW OUTREACH MINISTRY	http://thevineyardnewoutreachministry.webs.com/	662820-6470	EIN 26-2265689	615 EAST CLAY STREET	Greenville	MS	38701	USA	Community & Neighborhood Development, Economic Development, Homeless & Housing, Homeless Shelters, Human Service Organizations, Protestant, Religion	The mission of The Vineyard New Outreach Ministry is to build stronger, healthier families by providing supportive services to families that enable and encourage self- sufficiency and community participation. We accomplish this by providing spiritual edification through a community of faith, supplying short-term financial and material assistance, conducting long term educational opportunities for children and adults.		provide food and supplies to families in economic distress.	over 5000 families and served over 10,000 boxes of food	We concentrate on low to no income people in Washington, Bolivar and Sunflower counties, but are not limited to these areas	Over 3000 pieces of clothing are given out each year, almost all of it donated from the community.We provide hygiene items and diapers,which they have a large demand.
White Horse Christian Retreat Camp Inc	http://	(601) 444-0007	EIN 72-1329504	315 Hurricane Creek Rd	Sandy Hook	MS	39478	USA	Christianity, Religion	Christian services.					Christian services.
Hope Ministries Inc	http://		EIN 62-1156891	110 N Robinson St	Senatobia	MS	38668	USA	Emergency Assistance, Human Services	Utilities, food, and shelter for indigents					Provided financial assistance for food, utilities, and housing for our residents in need.
The Larry Payne Foundation	http://	(601) 261-3730	EIN 64-0782340	9 N Heron Cv	Hattiesburg	MS	39402	USA		All contributions are made for the benefit of the university of southern mississippi, a state supported institution.					All contributions are made for the benefit of the university of southern mississippi, a state supported institution.
Gulf Coast Symphony Orchestra Inc	http://www.gulfcoastsymphony.net		EIN 64-0600840	11975 Seaway Rd Ste A130	Gulfport	MS	39503	USA		Symphony orchestra performances					Performances of symphony music for the general public and special youth concerts for public school students.
Grenada Junior Auxiliary Inc	http://jaofgrenada.org	(662) 227-1811	EIN 23-7372620	Po Box 782	Grenada	MS	38902	USA		Various community projects					Organization awards high school students scholarships. The scholarships are awarded based on the student's academic achievements and extracurricular activities  organization maintains a clothing room to provide clothing to needy children who are identified by school personnel and committee members.   organization provides a community service network or cooperation between junior auxiliary of grenada and other civic organizations, area churches, the arts, community recreational activities and programs related to health.   various other community services projects.
Mother Goose Incorporated	http://		EIN 64-0702996	6543 Watkins Dr	Jackson	MS	39213	USA							
Women's Aglow Fellowship Of Philadelphia Mississippi	http://www.aglow.org/		EIN 36-4062048	Rte 3 Box 150	Philadelphia	MS	39350	USA	Christianity, Religion	Aglow International is an intercultural transdenominational organization of Christian women with more than 3,500 fellowships in more than 151 nations. Our mission is to lead women to Jesus Christ and provide opportunity for Christian women to grow in their faith and minister to others. Aglow's vision to impact the lives of women worldwide is expressed in the strategic focuses of: Prayer, Evangelism, Relationship, and Reconciliation.					
Friends Of Mississippi Libraries Inc	http://		EIN 93-1222139	4119 Bellview Ave	Moss Point	MS	39563	USA							
Gospel Singers Of America Inc	http://		EIN 59-1411596	951 E Scenic Dr	Pass Chris	MS	39571	USA							
Southaven Chamber Of Commerce	http://	(662) 342-6114	EIN 64-0477835	Po Box 211	Southaven	MS	38671	USA		Advancing the commercial, industrial, civic, and general interest of the city of southaven and it's trade area.					Advancing the commercial, civic, industrial and general interest of the community of southaven,ms and its trade area. Annual publication of magazine-southaven
Pearl River Central School Health Program	http://		EIN 64-0892763	7306 Highway 11	Carriere	MS	39426	USA	Human Service Organizations, Human Services						
Split Rock Research Foundation	http://		EIN 20-0008848	Po Box 6586	Diamondhead	MS	39525	USA	Religion						
Standing Tall Ministries Inc	http://www.standingtallministries.org/		EIN 57-1217367	Po Box 369	Nettleton	MS	38858	USA	Religion, Religion-Related	Evangelism & mission work					Religious service with mission emphasis
Jus Jesus Ministries Inc	http://		EIN 64-0678708	172 Doug Byrd Rd	Lucedale	MS	39452	USA	Christianity, Religion						
Ministerial Institute & College	http://		EIN 64-6000731	Po Box 796	West Point	MS	39773	USA	Protestant, Religion						
Clydesdale Christmas Store Inc	http://		EIN 64-0883787	843 Peyton Road	Holly Springs	MS	38635	USA	Human Service Organizations, Human Services	Toys for christmas to needy children in the area and contributions					The funds were spent for toys for needy childred in order to celebrate christmas
Petal Childrens Task Force Inc	http://		EIN 64-0897384	216 W Fifth Ave	Petal	MS	39465	USA	Children & Youth, Children & Youth Services						
Berean International Ministries	http://		EIN 72-1387151	Po Box 14	Bay Springs	MS	39422	USA	Christianity, Religion						
Land Tr For The Ms Coastal Plain	http://www.ltmcp.org	(228) 435-9191	EIN 64-0936130	Po Box 245	Biloxi	MS	39533	USA	Environment, Land Resources Conservation	To conserve, promote, and protect the open spaces and green places of ecological cultural or scenic significance in the counties of the mississippi coastal plain.					To conserve, promote, and protect the open spaces and green places of ecological cultural or scenic significance in the counties of the mississippi coastal plain.
Robert G Kennington Trust Uw Fbo Reformed Theological Seminary	http://	(601) 208-5171	EIN 64-6174887	Po Box 291	Jackson	MS	39205	USA		Financial support to reformed theological seminary					The trust provided financial support for the operations of reformed theological seminary, a non-profit corporation exempt under section 501 (c)(3).
H C Watkins Memorial Hospital Inc	http://		EIN 64-0503748	605 S Archusa Ave	Qutiman	MS	39355	USA	General Hospitals, Health						
Mississippi Homemaker Volunteers Inc	http://		EIN 64-0790079	214 N Critz Street Suite A	Wiggins	MS	39577	USA		Improve quality of life of homemakers and families in Stone County. Assist with programs to provide education and quality of life for individuals and families in Stone County and surrounding area. As part of that mission, assisted with Hurricane Katrina recovery.					
Lighthouse Assembly Of God	http://		EIN 64-0761976	41 Highway 541	Morton	MS	39117	USA							
Grace Reformed Baptist Church	http://		EIN 64-0702048	209 Webster St	Yazoo City	MS	39194	USA							
Faith Baptist Church	http://		EIN 72-1393379	Po Box 4227	Jackson	MS	39296	USA	Christianity, Religion						
Pontotoc Community Hospital	http://		EIN 64-6001620	176 S Main Box C	Pontotoc	MS	38863	USA							
Greenwood Community Band Inc	http://		EIN 64-0800051	Po Box 1997	Greenwood	MS	38935	USA							
Copiah County Animal Shelter Inc	http://		EIN 45-4930893	Po Box 366	Crystal Spgs	MS	39059	USA	Animal Protection & Welfare, Animals						
Edwards Street Fellowship Center Inc	http://	(601) 544-6149	EIN 64-0698304	Po Box 17532	Hattiesburg	MS	39404	USA		To provide a supportive ministry to the community through human development programs					Operated programs to enhance human development
Animal Relief And Rescue Fellowship	http://		EIN 64-0926255	Po Box 66	Leland	MS	38756	USA	Animal Protection & Welfare, Animals						
Nathas Ministries Inc	http://		EIN 37-1504513	312 Janet Davis Cir	Indianola	MS	38751	USA	Protestant, Religion						
Jasmines And Jaylahs Youth Learning Center	http://		EIN 20-1152277	PO Box 470	Vicksburg	MS	39181	USA	Child Day Care, Children & Youth						
Greenwood Cemetery Restoration Association	http://		EIN 64-6029532	4242 Brookdale St	Jackson	MS	39206	USA							
Save Our Strays	http://		EIN 45-4438506	Po Box 481	Mendenhall	MS	39114	USA	Animal Protection & Welfare, Animals						
Friends Of The Animal Shelter In Hancock County	http://		EIN 04-3596790	Po Box 2274	Bay St Louis	MS	39521	USA	Animals						
Dusti Bonge Art Foundation Inc	http://www.dustibonge.org	(228) 432-7660	EIN 64-0861167	Po Box 243	Biloxi	MS	39533	USA	Arts & Culture, Fund Raising & Fund Distribution	Program services art foundation					Introduction of works of art within the local community and nationally.   conservation of works of art
Region 1-Mental Health Commission	http://regionone.org	(662) 627-7267	EIN 64-0440496	Po Box 1046	Clarksdale	MS	38614	USA	Mental Health, Substance Abuse Treatment	The commission administers mental health and retardation programs certified by the state board of mental health.					The commission's three largest programs, as measured by expenditures, include outpatient services, fairland house, and sunflower landing. Region i's service area consists of four counties in northwest mississippi. Outpatient services for the residents of these counties include counseling and treatment plans for individuals diagnosed with addictions to chemical substances or with addictions to alcohol. Other services may include counseling with mental health issues in a spectrum of areas.   the fairland house provides residential treatment services to those individuals diagnosed with a chemical or alcohol addiction. Patients are assessed and tested upon arrival. A treatment plan is developed and administered while the patient resides on premises for the duration of the treatment.   sunflower landing provides treatment services to adolescents with chemical or alcohol addiction.
Phi Upsilon Omicron Inc	http://		EIN 64-6025800	Mississippi University For Women	Columbus	MS	39701	USA							
Old Spanish Trail Heritage Foundation Inc	http://		EIN 23-7286616	Po Box 651	Gulfport	MS	39502	USA							
PHI THETA KAPPA FOUNDATION	http://www.ptkfoundation.org	800-946-999	EIN 20-5469890	1625 Eastover Dr	Jackson	MS	39211	USA	Education	The mission of the Phi Theta Kappa Foundation is to secure the financial resources to support the values, vision, and priorities of Phi Theta Kappa Honor Society.	We focus on the members' needs including scholarships and our outstanding programs.				CollegeFish.org, Honors Institute, Annual International Convention, Five Star Competitive Edge,
Madison Ark	http://themadisonark.org	(601) 605-4729	EIN 25-1917435	Po Box 2936	Madison	MS	39130	USA	Animal Protection & Welfare, Animals	To provide quality food, shelter and medical attention for homeless dogs and cats in and around madison county, mississippi through a network of foster homes and to facilitate adoption of these animals to suitable homes.					Provided quality food, shelter and medical attention to over 350 homeless dogs and cats located in and around madison county, ms and facilitated adoption of these animals to suitable homes.
Sons Of The American Revolution	http://		EIN 64-0657300	2418 S Shore Dr	Biloxi	MS	39532	USA							
First John The Baptist Church	http://		EIN 64-0791183	505 Mcguinness Ave	Mccomb	MS	39648	USA							
Lamar School Foundation	http://	(601) 482-1345	EIN 64-6026543	544 Lindley Rd	Meridian	MS	39305	USA	Education, Primary & Elementary Schools	To provide a challenging and stimulating curriculum for college-bound students in order to maximize the total development of the student					The advancement of students from pre-kindergarden to college entrance
Warrior Bonfire Program	http://www.warriorbonfireprogram.org	769-230-0789	EIN 46-2327986	P.O. Box 396	Clinton	MS	39060	USA	Military & Veterans Organizations, Veterans	The Warrior Bonfire Program is committed to providing opportunities that improve the lives of Purple Heart recipients on their life long journey of recovery and healing, with focus on creating activity based, stress free environments that promote camaraderie and therapeutic healing.  We place warriors, wounded in combat with others of a similar experience, in a stress free, safe and secure setting which promotes wellness and health. We are committed to providing an atmosphere in a simple and straightforward manner by allowing our excursions the freedom to be shaped and changed by the participants to be exactly what they need it to be.	All of our trip attendees provide very positive feedback. Many of them go on to work for veteran organizations in their own area as they found that helping their military brothers provided a sense of purpose and effectiveness. Many have also gone on to be speakers or continue to push the edge of the physical limits.	Purple Hearts heal through building camraderie and brotherhood at the bonfire	More than 50 veterans and their wives through a multitude of trips and small events. Our goal this year is 24 trips. Although the groups are small the quality and results are far beyond measure. Because the groups are small they feel safe in sharing things they have help deep inside for years.	areas all across the United States	We take groups of 6 on weekend trips full of adventure and activities for the purpose of pulling together a safe and secure environment of vetted Purple Hearts to promote conversation and healing from the mental and physical injuries incurred in combat.
DESOTO ANIMAL RESCUE SOCIETY	http://www.desotoanimalrescue.org	662-342-9448	EIN 64-0920756	PO Box 316	Horn Lake	MS	38737	USA	Animal Protection & Welfare, Animal-Related, Animals	The mission of Desoto Animal Rescue Society is to be a voice for the voiceless animals, giving them a better quality of life through foster care, adoption, pet overpopulation education, humane education and higher ideals of humanity towards all animals.	DARS has been saving needy animals since 2005, fostering, rehabilitating and adopting out countless pets to loving, forever homes. We rely solely on donations from the public, fundraiser sponsorships and a few small grants.	abused, abandoned and neglected companion animals	over 100 cats and dogs	the Mid-South area	rescuing, rehabilitating, vetting, fostering and adopting to loving forever homes.
Pearl River County Spca Inc	http://		EIN 64-0798887	Po Box 191	Picayune	MS	39466	USA	Animal Protection & Welfare, Animals						
Lawrence County Hospital	http://		EIN 64-6012516	P.O. Box 788	Monticello	MS	39654	USA	General Hospitals, Health						
Rhyme-N-Reason Foundation	http://		EIN 26-4446567	952 Briarwood Dr	Jackson	MS	39211	USA	Children & Youth, Youth Development Programs						
The Gift of Life Counseling and Mentoring Center	http://www.thegiftoflifecounselingcenter.com	901-287-0013	EIN 90-0372934	P.O. Box 578 HWY 309 South Bldg	Byhalia	MS	38611	USA		Our mission at The Gift of Life Counseling and Mentoring Center is listen, to encourage, to have patience, to have compassion, to be understanding and keep the line of communication open.   We believe in the power of prayer, in are committed to having a warm and peaceful atmosphere. No man is bound, for we are all free in Jesus Christ. It is my personal desire that every youth, young adult and adolescent that engaged in the activities of the Center will  find it pleasant and rewarding, I would like to challenge each and every one to strive to become the best they can be and to keep their hope alive, not only someone that they can be proud of, but the parents and community as well.					
Full Gospel Missionary Church	http://		EIN 64-0804852	1504 19th St N	Columbus	MS	39701	USA	Protestant, Religion						
Main Street Presbyterian Church	http://		EIN 64-0350400	Po Box 26	Columbus	MS	39703	USA							
Pure Gold Booster Club	http://		EIN 	634 Finney Road	Canton	MS	39046	USA				meet the needs of the CHS "Baby Boom of the South" Marching Band	100+ band members travel expense free to events and functions.	Canton, MS	seasonal fundraisers .
Laurel Community Concert Association	http://		EIN 57-0880584	PO Box 1071	Laurel	MS	39441	USA	Arts & Culture, Performing Arts, Single Organization Support	The Laurel Community Concert Association is an all-volunteer association dedicated to presenting the finest in world class artists to the local community. We have a strong student outreach program and all students in the Laurel school system may attend concerts at no cost.					
Natchez Little Theatre Inc	http://www.natchezlittletheatre.org	(601) 442-2233	EIN 64-6028392	319 Linton Ave	Natchez	MS	39120	USA	Arts & Culture, Theater	To educate and entertain the community on theatre					The theatre produces eight volunteer productions each year, including one as the result of a student workshop designed specifically for youth from ages 6 to 18. Ticket sales total over $75,000, and are reinvested in the next years season. Nlt is currently in it's 67th season.
St Dominic Jackson Memorial Hospital Auxiliary	http://		EIN 23-7066308	969 Lakeland Dr	Jackson	MS	39216	USA							
Marshall County Educational Foundation Inc	http://www.marshallacademy.com	(662) 252-3452	EIN 64-0470127	100 Academy Dr	Holly Springs	MS	38635	USA	Education, Elementary & Secondary Schools, Literacy	Private school					Private school serving approximately 300 children, grades k-12.
