name	url	telephone	tax_num	street	locality	region	postcode	country	Causes	Mission	Results	Target demographics	Direct beneficiaries per year	Geographic areas served	Programs
Dover Day Care Learning Center Inc	http://doverkids.org	(603) 742-7637	EIN 02-0303815	43 Back River Rd	Dover	NH	03820	USA		The organizations provides child care service to indigent member of the community.					Providing child day care services to families in the dover, new hampshire area.
Downtown 2000 Corporation	http://		EIN 02-0486240	12 Depot St	Peterborough	NH	03458	USA	Human Service Organizations, Human Services						
Healing Rooms Of Southern Vermont	http://		EIN 35-2331867	PO Box 451	W Chesterfld	NH	03466	USA	Christianity, Religion						
The Stratham Historical Society Incorporated	http://		EIN 02-0339816	Po Box 39	Stratham	NH	03885	USA							
New Hampshire Public Health Association	http://www.nhpha.org	(603) 228-2983	EIN 02-0453814	4 Park St Ste 403	Concord	NH	03301	USA		Strengthen the public health system to more effectively protect and improve the health and safety of our population					Advocacy for awareness of public health issues  oral health - fiscal agent program which furthers the exempt purpose of new hampshire public health by addressing public health issues
New England Shoe Foremen And Superintendents Association Perman	http://	(603) 742-1971	EIN 04-6088560	Po Box 1645	Dover	NH	03821	USA		To provide relief to membership & others					Financial relief payments in accordance with exempt purpose  administrative for exempt purpose
Child Development Council Inc	http://www.kccnh.org	(603) 642-3200	EIN 23-7173500	Po Box 337	Kingston	NH	03848	USA		Child development council, inc. , is a nonprofit organization that qualifies for tax-exempt status under internal revenue code (irc) section 501 (c) (3) and, therefore, has no provision for federal income taxes. Contributions made to a childcare center qualify for the charitable contribution deduction under irc section 170 (b) (1) (a). The organization was founded in 1972 to provide day care for children and related auxiliary services to residents of the greater kingston area of rockingham county.					Child development council, inc. , is a nonprofit organization that qualifies for tax-exempt status under internal revenue code (irc) section 501 (c) (3) and, therefore, has no provision for federal income taxes. Contributions made to a childcare center qualify for the charitable contribution deduction under irc section 170 (b) (1) (a). The organization was founded in 1972 to provide day care for children and related auxiliary services to residents of the greater kingston area of rockingham county.
Greater Derry Community Health Services Inc	http://www.chsgreaterderry.org/	(603) 425-2545	EIN 02-0433799	14 Tsienneto Rd Ste 301	Derry	NH	03038	USA		Facilitate healthcare to low income and welfare families and individuals.					Medical care and case management for low income families and individuals with no access to health insurance.   pharmacy program - the organization operates a pharmarcy for its members. The drugs are purchased and sold at a discounted cost.   dental program - the organization provides access to dental care for its health care program members.
Stepfamily Association Of America Inc	http://		EIN 47-0799740	20 Joel Path	Hudson	NH	03051	USA							
Peterborough Historical Soc	http://		EIN 02-0333624	Po Box 58	Peterborough	NH	03458	USA	Arts & Culture, Education, Historical Organizations, Historical Societies & Historic Preservation, History Museums, Libraries						
Sanborn Mills Inc	http://	(603) 435-7314	EIN 02-0523388	C/o Colin Cabot 7097 Sanborn Road	Loudon	NH	03307	USA	Arts & Culture, Historical Organizations	Sanborn mills strives to nurture and educate, using its unique collection of 1830's water-powered mills, field and managed woodlots; encourages and practises traditional crafts and educational programs to further the development of sustainability and community, combining animal power, timber framing, blacksmithing and sound agricultural practises.					To restore & preserve historic buildings located at sanborn mills, to preserve the rich cultural and historic heritage of new hampshire, to educate the public by preserving and enhancing the historical context of sanborn mills  preservation of sanborn mills site and historic buildings  education of the local craftspeople by workshops designed to enhance and preserve their skills
Kindercenter Inc	http://		EIN 02-0330372	646 Union Street	Littleton	NH	03561	USA	Child Day Care, Children & Youth						
Coruway Film Institute	http://www.coruway.org	(603) 436-3092	EIN 02-0434339	163 Court St	Portsmouth	NH	03801	USA	Arts & Culture, Film & Video	Film production celebrating the human spirit.					Cfi broadcasted programs on issues of education, technology, media education technology. We also worked with school systems to develop innovative media educational programs partnered with marshwood education foundation.
Childhood Quality Matters Inc	http://nurtureandnature.org	(603) 772-3811	EIN 02-0490122	171 Exeter Rd	Newfields	NH	03856	USA	Child Day Care, Children & Youth	Nurture and nature's mission is to provide children with a safe, fun, nurturing, and educational environment where they learn mutual respect for themselves and others. To help create balance in intellectual and social growth and foster self-esteem, the center considers the child's perceptions and stage of development as part of the learning process. Staff members understand that parents are the first and most important teachers that a child has. Therefore, parents are involved in the center through daily communications and by assisting with fundraising, special projects and wish lists. Several parents also serve on the board of directors.					Nurture and nature is made up of five special rooms - infants, pre-toddlers, toddlers, pre-schoolers, and kindergarten. Staff members prepare lesson plans for their rooms that welcome children to explore at their own discretion and speed. Teachers balance each day with group/individual time, teacher-directed time, and free play time. Additional activities and enrichment programs, such as music lessons, theme days and field trips are also provided on a regular basis. During the year ended june 30, 2015, nurture and nature provided services to approximately 65 children.
Capital Region Health Ventures Corporation	http://www.concordhospital.org	(603) 227-7000	EIN 02-0438264	250 Pleasant St	Concord	NH	03301	USA	Community Health Systems, Health	Provide medical care to community					Crhvc provides support to concord imaging center, an out-patient imaging services center, capital orthopedic surgery center, concord ambulatory surgery center, and concord endoscopy center as well as an alternative medicine physician practice.
Vision International Mission	http://	(603) 627-6960	EIN 02-0506104	400 Bedford St	Manchester	NH	03101	USA	Christianity, Religion	To propagate the gospel of jesus christ; to examine candidates and appoint missionaries, to endorse missionary programs according to standards set forth in the new testament, to establish churches, church schools & mission societies in foreign countries.					Vision international missions ministry activity report 2014 vision international missions sent 7 ministry teams to 3 different countries in the year 2014. Also, an outreach to the homeless in boston/roxbury and manchester, nh, was held. The countries visited were guatelala, haiti(5), and ghana west africa. Approximately 110 individuals participated on ministry teams from areas from new hampshire, massachusetts, vermont, maine, new york, and oregon. Guatemala - 3 clinics, vacation bible school for 400 children, and evangelistic services in mountain villages. Ghana - 3 medical clinics, 3 church plantings, construction on an orphanage in kumasi and evangelistic services in the poor northern region. Haiti - (5 teams), 10 medical clinics, construction on the vision international missions orphanage on the island of lagonave, haiti, vacation bible school and feeding for 275 school children, purchase of goats and chickens to help self-support the orphanage, evangelistic services in several villages. Boston/roxbury - (3 teams), brought food, water, and clothes to the homeless and poor, one-on-one evangelism. Manchester - outreach to over 200 homeless in manchester. All received winter coats, gloves, socks, etc. , and were fed a meal the day before christmas.
Friends Of The Concord City Auditorium	http://		EIN 02-0449386	Po Box 652	Concord	NH	03302	USA		RENOVATION & UPGRADING OF CITY-OWNED AUDITORIUM					
Encore Theater Company	http://		EIN 22-2604756	PO Box 43	Kingston	NH	03848	USA	Arts & Culture, Theater						
Salem High School Parents Music Club Inc	http://		EIN 02-0353208	Po Box 141	Salem	NH	03079	USA							
Franconia Childrens Center Inc	http://		EIN 02-0337932	Po Box 9	Franconia	NH	03580	USA		Franconia Children''s Center''s mission is to partner with families and the larger community to enrich children''s lives and to facilitate learning and exploration. Franconia Children''s Center welcomes all children and their families and especially encourages those in need to become a member of our community.					FCC is licensed for 40 children in our Infant, Toddler, Early Preschool, Prekindergarten, After Kindergarten and After School programs. We are open year round and provide a child-centered, emergent curriculum in a warn and nurturing atmosphere.
Jackson Falls Barn Preservation Association	http://		EIN 02-0370175	Box X	Jackson	NH	03846	USA							
Lisbon Regional School Education Foundation	http://	(603) 838-6672	EIN 02-0526079	Po Box 113	Lisbon	NH	03585	USA	Education	To support curricular and extra curricular courses and programs for students in grades 1-12					Funded curricular and extra curricular programs that enhance the public education experience
Harrisville Pond Association	http://		EIN 02-0356904	Po Box 27	Harrisville	NH	03450	USA							
COMMITTEE FOR THE RESCUE OF ISRAELS BABIES	http://	(718) 697-7022	EIN 22-3431457	14 Centre St	Concord	NH	03301	USA	Family Planning, Health, Reproductive Rights	EDUCATIONAL, SOCIAL, AND FINANCIAL ASSISTANCE TO DISTRESSED WOMEN WHO HAVE UNWANTED PREGNENCES THEY ARE EDUCATED AS TO THEIR MEDICAL OPTIONS AS WELL AS FINANCIALY SUPPORTED TO THE EXTENT THEY SHOULD BE ABLE TO DELIVER A HEALTHY BABY					Educational, social and financial assistance to distressed women who have unwanted pregnancies. Clients are educated as to their medical options as well as being financially supported to the extent they should be able to deliver a healthy baby. In 2013 a total of 5,578 pregnant women opened a file and 3,524 women gave birth during 2013 and received help and assistance
Families First of the Greater Seacoast	http://www.FamiliesFirstSeacoast.org	(603) 422-8208	EIN 22-2757341	100 Campus Drive Suite 12	Portsmouth	NH	03801	USA	Community Clinics, Community Health Systems, Family Services, Health, Homeless & Housing, Homeless Centers, Human Services	Families First Health & Support Center is an independent nonprofit agency that contributes to the health and well-being of the Seacoast community by providing a broad range of health and family services to all, regardless of ability to pay.					
Orchard School	http://orchard.rakis.net	(603) 835-2495	EIN 02-0467163	114 Old Settlers Rd Old Settlers Rd	Alstead	NH	03602	USA	Education, Educational Services, Preschools, Special Education	The Orchard School was founded in 1990, through the vision of three women, and is supported by the ongoing efforts of its families and the community.  Situated in the New Hampshire countryside at the edge of an organic farm and apple orchard, The Orchard School provides access to acres of woods, fields and orchard for exploration. The School building was shaped by the efforts of the community that came together and gave of their time and energy to build it. A unique feature of The Orchard School is that it is cooperatively directed and governed.					Preschool & kindergarten school servicing 60 students during school year and 165 students in the summer camp program. Education based on a social cirriculum of diversity, awareness and inclusion of special need students.
Sugar Hill Fire Dept Inc	http://		EIN 02-0329159	1297 Easton Rd	Sugar Hill	NH	03586	USA							
Boys & Girls Club of Souhegan Valley	http://www.svbgc.org	603-672-1002	EIN 02-0450773	56 Mont Vernon Street PO Box 916	Milford	NH	03055	USA	Arts & Culture, Boys & Girls Clubs, Child Day Care, Children & Youth, Theater	The mission of Boys & Girls Club of Souhegan Valley is to enable all young people, especially those who need us most, to be great today and reach their full potential as productive, caring, responsible citizens tomorrow.	The Boys & Girls Club of Souhegan Valley grew its membership to over 760 kids between the ages of 6 and 18, an increase of over 60% vs. the previous year. We reached over an additional 1,000 children through outreach and cultural arts programs. We welcomed an average of 140 members each day after school. 70% of these kids attended 3 or more times a week. An additional 2040 kids and teens attended evening programs each week. Thanks to our generous supporters, we were able to insure those who need us most were able to join and participate by providing over 200% more in scholarship dollars than just one year ago! 367 kids attended our summer camp program this past summer (2010), an average of 150 kids each day. Almost 30% of these kids were able to attend because of the generosity of supporters who provided scholarship funds. To support our focus on academic performance, Power Hour (homework help) became mandatory for all kids afterschool. Staff and volunteers provided over 800 hours of homework help during the school year. Our first college road trip visited 12 colleges to examine the many ways in which educational institutions differ in their delivery of education, and to explore what really matters in a search to find the college that best fits. We focused on literacy programs, including building and stocking a new teen library and implementing reading incentives thanks to a grant from Wal-mart. Working in partnership with the Wadleigh Memorial Library our members read 364 books during summer camp! We hosted Title I reading programs for the Milford School District during the summer months to help fami-lies access these important resources. Our Keystone Club (teen service and leadership club) attended its first regional leadership conference last fall. Members performed several community service projects throughout the year, including health kits for Haiti, a toy drive for the Nashua Childrens Home, letters to service men and women in Iraq, fundraising support and event support for the Boys & Girls Club, and several community clean-up projects. Our CIT (Counselor-in-Training) program grew from 9 teens two years ago to 42 teens this year. These teens learned leadership skills, social skills, and received one-on-one mentoring during the summer. Many of these kids continue to volunteer at the Club. We worked to develop additional youth leadership opportunities, creating youth-led initiatives ranging from fundraising dinner theater events to a main stage theater production of Godspell, Jr. Kids produced, di-rected, choreographed, staged, acted, and promoted these events, learning valuable leadership and communication skills.	those who need us most	760	Souhegan Valley of Southern NH, including (but not limited to), Milford, Amherst, Mont Vernon, Brookline, Hollis, New Ispwish, Wilton, NH	those that help children succeed academically, develop good character and citizenship, and live healthy lifestyles. Our programs include Before School Care & Transporation, After School Care & Transporation, Vacation Day Camps, Summer Camps, Teen Leadership and Service Programs, Theater Arts Programs, Early Education Ptorams
Pittsfield Center Development Corporation	http://		EIN 02-0368627	Po Box 253	Pittsfield	NH	03263	USA		Development of the town of pittsfield					Maintaining and running a community center  rental of a daycare facility  maintaining and running apartment buildings
Together We Grow A Cooperative Preschool	http://		EIN 02-0418295	Po Box 920	Newport	NH	03773	USA							
Holdforth Associates Limited	http://		EIN 22-2584967	PO Box 252	Alstead	NH	03602	USA							
Deering Association Incorporated	http://		EIN 02-0344112	Po Box 747	Hillsboro	NH	03244	USA							
Society for the Protection of New Hampshire Forests	http://www.forestsociety.org	603-224-9945	EIN 02-0222237	54 Portsmouth Street	Concord	NH	03301	USA		Since 1901, the Society for the Protection of New Hampshire Forests has worked to establish permanent conservation areas and promote the wise stewardship of private lands. Supported by 10,000 families and businesses, the Forest Society is the states oldest and largest non-profit land conservation organization.				New Hampshire	Property management: the society for the protection of new hampshire forests stewards 180 reservations totaling over 53,400 acres. In fy2015 we completed seven timber sales harvesting 10,800 tons of low-grade wood and 1. 28 million board feet of sawlogs. We restored over 50 miles of boundary line, completed a trail condition report on over 40 miles of hiking trails, and utilized the time of over 125 volunteers in trail and infrastructure maintenance and construction projects. At the rocks estate we harvested over 4,000 christmas trees and planted 6,000 new trees. We hosted over 60 groups for educational programming including bus tours and private tours. We saw over 700 visitors to the maple weekends plus 2 buses and 2 school groups. The forevergreen program with the local elementary school was well attended by all 7 classes. The littleton garden club and the ammonoosuc chapter of the audubon society met at the rocks throughout the year. Bretzfelder park saw a lot of activity on the trails plus 8 educational programs that had an average attendance of 25 people per program.   land protection: the forest society conserved 6,273 acres through 21 land protection projects across the state. Among the projects were 6 fee acquisitions totaling 635 acres and added to our reservations, 13 conservation easements totaling 2,296 acres on land owned by others and 1 project of 3,342 acres transferred to another conservation organization. In addition our staff monitored over 825 easements on more than 137,000 acres.   education, outreach and membership: key accomplishments include launching a pilot program providing educational content to the many school groups that regularly visit one of our newest forest reservations, mount major in alton, nh. We are actively engaged with school teachers in developing the mt. Major curriculum. Our nationally recognized land steward program trained 25 new volunteers-we now have a record 170 land stewards actively helping to care for our forest reservations. Overall we have 387 volunteers who contributed more than 7,000 hours. Our outreach efforts, focused on land conservation and wise use of natural resources including careful timber harvesting, reached thousands of readers, viewers and participants via field-based education programs, tours, annual lecture series, news releases, a regular feature column in the statewide nh sunday news, radio and television segments and special features, blogs, social media, e-newsletters and quarterly publication of forest notes, new hampshire's conservation magazine. In fy 2015 we also re-launched our new website, with particular focus on an online guide to our forest reservations to enhance public access and enjoyment of the conserved lands we steward.   policy: the forest society lobbies state elected officials in concord, nh and our federal delegation in washington. There are two staff members who allocate time to lobbying, and most of that time is spent lobbying state legislators on behalf of the forest society's position on specific pieces of legislation introduced. The state legislature meets from january to june each year and most of the time spent lobbying by the organization's staff is within these six month sessions. The forest society lobbies specifically on bills relating to forestry, water quality, air quality, land conservation, energy facility siting and growth management.
New England Propane Foundation Inc	http://		EIN 04-3419076	PO Box 859	Moultonboro	NH	03254	USA	Education, Educational Services						
School Kids In Peterborough	http://		EIN 02-0478254	14 Vine St	Peterborough	NH	03458	USA	Child Day Care, Children & Youth	To serve the childcare needs of school age children for families in the community.					Providing before and after school programs, summer programs and other non-school days childcare programs.
Nashua Soup Kitchen And Shelter Incorporated	http://www.nsks.org		EIN 02-0359239	Po Box 3116	Nashua	NH	03061	USA	Congregate Meals, Food, Food Banks & Pantries, Homeless & Housing, Homeless Centers, Homeless Shelters	The NSK&S is dedicated to providing shelter and food to those in need.  The overall objective of the agency is to advocate, create and operate programs and services that promote dignity and self-sufficiency to those we serve.  To ensure that basic needs are addressed, the NSK&S is committed to joining with others in a community-wide ethic of caring.					
Nashua Girls Soccer Association	http://		EIN 02-0466295	PO Box 3094	Nashua	NH	03061	USA	Soccer, Sports						
FAMILIES IN TRANSITION	http://www.fitnh.org	(603) 641-9441	EIN 02-0475414	122 Market Street	Manchester	NH	03101	USA	Homeless & Housing, Low-Income & Subsidized Rental Housing	Families in Transition (FIT), a nonprofit organization located in Manchester and Concord, New Hampshire, was founded in 1995 in response to the growing number of homeless individuals and families in the greater Manchester area and throughout the state. Since its inception, FIT has been committed to providing only the most innovative, comprehensive, and effective interventions specifically designed to help homeless individuals and families reach beyond the cycle of homelessness to lead healthy and successful lives. Our belief is that having a home is a basic human right and is fundamental to becoming an engaged and contributing member of our community. Mission Statement: To provide safe affordable housing and comprehensive social services to individuals and families who are homeless or at risk of becoming homeless, enabling them to gain self-suffiency and respect.		homelss or at risk of being homeless individuals and families		Manchester, New Hampshire	transitional, permanent, and emergency housing.
Strafford County Wind Symphony	http://		EIN 02-0448214	Po Box 7041	Rochester	NH	03839	USA	Arts & Culture, Symphony Orchestras						
FIRST	http://www.firstinspires.org	(800) 871-8326	EIN 22-2990908	200 Bedford Street	Manchester	NH	03101	USA	Children & Youth, Education, Engineering & Technology, Scholarships, Scholarships & Student Financial Aid, Technology, Youth Development Programs	FIRST (For Inspiration and Recognition of Science and Technology) was founded in 1989 by Inventor Dean Kamen to inspire and excite secondary high school students about mathematics, science and engineering.  Many companies and organizations have established bridges with local schools to help ensure the future presence of a qualified work force, few programs have been developed on the national level.  One program that has, and has been very successful in its mission, is the national robotics competition of FIRST.  The FIRST conducts regional and national design competitions which demonstrate that engineering, math and science can be interesting, captivating and entertaining as a sporting event.		participants master skills and concepts to aid in learning science and technology through innovative projects and robotics competitions, while gaining valuable employment and life skills.		US and 80+ countries	The first robotics competition (frc) directly served approximately 72,500 high school students on 2,900 teams. Working with mentors, each team built a robot in six weeks from a kit of common parts, designing it to meet this year's game challenge, "recycle rush. " each team participated in one or more 2 to 3-day events at 109 locations, competing for awards for game scores, safety practices, teamwork and other qualitative achievements, stressing the values of cooperation and inclusion. Award winning teams participated in the annual championship event in st louis, mo. The frc program provided students with the experience of applying science and technology to achieve a specific challenge under a time constraint. (narrative continued on schedule o, pg. 149). This experience developed students' technical skills, teamwork and the ability to deal with the satisfactions and disappointments of a real engineering project. Participation in frc has inspired many students to go on to college, pursuing careers in science, technology, engineering, and math. Many frc coaches and mentors work in these fields and help the students develop bonds within their communities and connections to the workforce development pipeline. Students in the frc program are eligible for college scholarships through the first scholarship program.   the first lego league (fll) reached approximately 208,000 students aged 9-16, on 26,044 teams in more than 80 countries. This year's challenge was called "fll world class. " teams worked on game challenges using lego mindstorms technology, applying science and engineering to master complex missions to redesign how we gather knowledge and skills in the 21st century. In april 2015, teams from around the world met in st louis, mo for the fll world festival competition and celebration. The junior first lego league (jrfll) program served approximately 33,000 students aged 6 to 9, on 5,653 teams through a web-based game challenge called "jrfll think tank. " (narrative continued on schedule o, pgs. 149-150). Participation in fll and jrfll has engaged students in a comprehensive experience developing confidence in their ability to address serious issues, enhancing their education in science and math, and exposing them to a stem career. By progressing through each program and ultimately to frc, students gain a full suite of technical skills and ongoing encouragement, making it more likely that they will pursue careers in science and technology.   the first tech challenge (ftc) served approximately 44,000 youths from ages 12 to 18 on 4,445 teams. Like the frc program, ftc is a design and build experience but using a smaller kit and simpler game challenge. In this year's game, "cascade effect," each team built a robot and participated in a regional tournament. Ftc provides an experience similar to the frc program, but is more readily accessible to a broader audience of educators and students, in part because of its lower cost. The ftc experience simulates the excitement as well as the pressure of a real-life engineering project, developing not only the students' technical know-how, but also leadership, cooperation, ability to plan, patience, and teamwork. (narrative continued on schedule o, pg. 150). Like the frc program, ftc enriches the participating students' ability to deal with the satisfactions and disappointments of a real engineering project. The ftc experience expands students' interest in science, technology, engineering and math, and inspires many to go on to a higher education. Like the frc participants, students in the ftc program are eligible for some of the college scholarships through the first scholarship program. By progressing through each program and ultimately frc, students gain a full suite of technical skills and ongoing encouragement, making it more likely that they will pursue careers in science and technology.   the $118,030 of expenses and $3,345 of program service revenue reported are first place (fp) costs and revenue. Fp provided on-site research, testing, and evaluation of existing programs and hosted some training events and conferences related to program development and expansion. Fp provided local educators and students with hands-on learning opportunities during summer vacation and spring break. The first scholarship program attracted 180 colleges, universities, businesses, and professional associations. These organizations offered $22 million in college scholarships to first program participants. First provided guidance to high school students encouraging them to apply. Awards ranged from $500 to full tuition. The costs of the first scholarship program are included on form 990, part iii. The first volunteer program provided support to teams, coaches and our regional staff around the country by recruiting, screening and training volunteers who are needed for all first programs. An estimated 150,000 volunteers, including federally funded vista workers, provide much of the efforts behind first's programs. The costs of the first volunteer program are included on form 990, part iii. The following is the total cost, grants provided, and revenue from our first place programs.
CARRIAGE BARN EQUESTRIAN CENTER THERAPEUTIC RIDING PROGRAM INC	http://www.carriage-barn.com	603-378-0140	EIN 05-0526877	PO Box 247	E Kingston	NH	03827	USA	Health, Rehabilitative Care	The Carriage Barn Equestrian Center Equine Facilitated Therapy programs seek to promote the health and well-being of disabled individuals by enhancing their physical, psychological, cognitive and emotional healing and strengthening through equine activities.  Program activities further this purpose by utilizing horses to provide opportunities for disabled individuals to form unique relationships that nurture and empower them in a way that brings new insights, self-confidence, improved communication, and relaxation.  In the context of a quiet, natural outdoor setting, these activities provide a serene learning environment.		Infant through senior citizens		Souther NH & ME, Northeastern MA	Therapeutic Horseback Riding, Therapeutic Carriage Driving, Hippotherapy, Horsemanship, Clinics, Volunteer Opportunities
Squam Lakes Conservation Society	http://		EIN 02-6012747	Po Box 696	Holderness	NH	03245	USA	Environment, Water, Water Resources, Wetlands Conservation & Management						
Epsom Better Buddies Inc	http://		EIN 02-0457260	Po Box 190	Epsom	NH	03234	USA							
Womens Information Service Wise	http://		EIN 02-0346512	38 Bank St	Lebanon	NH	03766	USA	Domestic Violence, Family Violence Shelters, Homeless & Housing, Human Services, Mental Health, Sexual Assault Services, Victims Services	To empower victims of domestic and sexual violence to became safe and self-reliant through crisis intervention and support services.  WISE advances social justice through community education, training and public policy.					
Red River Theatres Inc	http://redrivertheatres.org	603-224-4600	EIN 02-0521681	11 S Main Street Suite Ll-1	Concord	NH	03301	USA	Arts & Culture, Theater	The theater's mission is "to present film and the discussion of film as a way to entertain, broaden horizons and deepen appreciation of life for New Hampshire audiences of all ages." To that end, Red River offers a diverse program of first-run independent films, cult favorites, classics, local and regional film projects, foreign films and lots of discussions. Conversation and civic engagement are at the heart of what makes Red River so popular in the community and so important to the New Hampshire cultural scene.					Showing independently made films: approximately 56,500 tickets are sold and 200 movies are screened annually. These films satisfy a major interest in the community for films with serious artistic and social merit, independently produced films, foreign language films, children's films, classic films, as well as films by budding filmmakers in the area.
National Football Foundation And College Hall Of Fame Inc	http://		EIN 04-2656127	20 Pond Dr	Manchester	NH	03103	USA							
Hannah Dustin Quilters Guild	http://		EIN 02-0467314	Po Box 121	Hudson	NH	03051	USA	Adult Education, Education						
Association Of Notre Dame Clubs Inc	http://		EIN 02-0351420	9 Parrish Hill Dr	Nashua	NH	03063	USA							
Computer Technology Assistance Corps	http://www.ctac-nh.org		EIN 27-4275912	100 Willow St.  Suite 6	Manchester	NH	03103-6300	USA				Low income people, non-profits, schools have access to inexpensive refurbished computers	300 individuals, 70 non-profits and 10 schools	NH, ME, VT, MA	Access to fully refurbished computers for charities and low income people. Low cost computer repair and a full function recycling center dedicated to employing and training unemployed and low income people
Orford Child Center, Inc.	http://		EIN 02-0351119	PO Box 68 Main St	Orford	NH	03777	USA	Education						
The Amherst Soccer Club	http://amherstsoccerclub.com		EIN 22-2625623	Po Box 853	Amherst	NH	03031	USA		To provide soccer to area youths.					Community youth soccer program proving training instruction and athletic competition to approximately 350 youths, ages 5 - 18 from several communities.   community youth soccer program providing training instruction and athletic competition to approximately 350 youths ages 5-18 from several communities
Half Moon Sober Festival Incorporated	http://www.halfmoonsober.org	603-930-1458	EIN 02-0486894	P. O. Box 502	Derry	NH	03038	USA	Arts & Culture, Mental Health, Performing Arts, Substance Abuse Prevention	The Half Moon Sober Festival Inc. is a New England based, non-profit Tax-exempt Corporation with offices throughout the region. Our primary purpose is to provide an affordable alcohol and drug free environment in which individuals and families can come together to learn and grow. We accomplish this through a series of sober dances, comedy shows, and other social events leading up to an annual four-day multi-cultural camping experience.   Through the barrage of media advertisements, both blatant and subliminal, society has come to associate recreation, professional sports, enjoyable living, etc. with the presence and consumption of alcoholic beverages and/or drugs. Examples include billboard ads, magazine ads, and radio and television commercials. We are trying to change societal attitudes like these through major events like the Half Moon Sober Festival.  Other organizations deal with the prevention of alcohol and drug abuse, and with the results such abuses bring; whereas we are promoting change at the core level. We are presenting an alternative to societys attitude and tolerance toward the necessary inclusion of these substances in order to have a full and enjoyable life by doing the opposite. We are putting on a festival that includes a sampling of societal events in a fun, educational, recreational atmosphere, without the presence or necessity of alcohol or drugs				New Hampshire	
Mascoma Cooperative Preschool	http://		EIN 22-2678771	PO Box 219 Main St	Enfield	NH	03748	USA							
Boys And Girls Club Of Greater Salem Inc	http://www.salembgc.org	(603) 898-7709	EIN 02-6017326	3 Geremonty Dr	Salem	NH	03079	USA	Boys & Girls Clubs, Children & Youth	The organization maintains a club for members and families without distinction of race, color, creed, cultural heritage, political beliefs, handicaps or marital status, which will inspire and enable all young people, especially from disadvantaged circumstances, to realize their full potential as productive, responsible, and caring citizens. The organization provides a safe place to learn and grow; ongoing relationships with caring, adult professionals; life enhancing programs and character development experieces; hope and opportunity.					Educational, social, and cultural activities including preschool education and out of school activities.   physical education and health including swimming and organized sports.
Boys & Girls Club Of Greater Nashua Inc	http://www.bgcgn.org	(603) 883-0523	EIN 23-7058376	One Positive Place	Nashua	NH	03060	USA	Boys & Girls Clubs, Children & Youth	To enable all young people, especially those who need us most, to realize their full potential as productive, caring, responsible citizens through programs and opportuniies, which include character & leadership development, education & career development, health & life skills, arts and sports, fitness & recreation.					The individual services department is designed to assist boys and girls ages 5-18 by providing character & leadership development opportunities through leadership groups, community service projects, mentoring, gang prevention through target outreach, informal and formal guidance and behavior assistance for members and families, family support opportunities and workshops, referrals to boys & girls club programs as well as community agencies, adult volunteer recruitment programs, court ordered community service programs, and nutritional programs. Over 2,647 members are served via these program opportunities.   childcare program is a licensed childcare program for children 5 to 9 years old. Members participate in physical education, arts, dance and swimming. The program includes summer and vacation fullday programs, afterschool and before school times. Transportation is provided, as well as meals. Over 330 children are serviced by this program.   the education program at the club is designed to improve the academic success of club members ages 5-18 through a number of program opportunities. Members receive support and guidance through the club's homework help, academic tutoring and mentoring programs, computer skills training as well as through special educational events and partnerships that we have with local school district and 21st centiry community learning centers. Over 1,917 members were involved in these programs.   to provide services for individual boys and girls. To provide the following opportunities for boys and girls: social recreation 183,452 teen services 211,173 physical education 195,694 aquatics 206,424 cultural enrichment 133,644 after school program 9,146 ------- 939,533
Bettys Dream- A Foundation For The Physically Handicapped Inc	http://	(603) 436-9357	EIN 02-0348875	75 Longmeadow Lane	Portsmouth	NH	03801	USA		Sheltered handicapped housing					Provides management support services for a residential center - housing for the physically handicapped providing for independent living conditions for 24 handicapped individuals
New Hampshire Circle Of Home & Family Inc	http://		EIN 02-0336336	105 King St	Boscawen	NH	03303	USA							
Andover After-School Program	http://		EIN 02-0492286	6 School St	Andover	NH	03216	USA	Child Day Care, Children & Youth	TO PROVIDE AFTERSCHOOL PROGRAMS AND RESOURCES					
Coastal Employment Associates Inc	http://		EIN 02-0452123	c/o Cdsa Parade Office Mall, Suite 40 195 Hanover Street	Portsmouth	NH	03801	USA	Job Training, Vocational Rehabilitation						
Windham Soccer Association Inc	http://www.windhamsoccer.org	(603) 432-6685	EIN 02-0487674	Po Box 333	Windham	NH	03087	USA	Soccer, Sports	To teach soccer to the local youth					Serve approximately 1000 children teching them soccer skills through practices and competitions
Timberlane Music Association	http://	(603) 347-1626	EIN 02-0472774	Po Box 420	Plaistow	NH	03865	USA		Enhance musical education of students					Provided awards, trophies & scholarships to students participating in school music programs
New Hampshire Masonicare	http://www.evergreenplace.org	(603) 669-7361	EIN 02-0222155	813 Beech St	Manchester	NH	03104	USA	Human Services, Seniors, Supportive Housing for Older Adults	New hampshire masonicare will meet our obligations to our masonic charity and our community by being a leader in developing and providing the highest quality continuum of care while working to preserve and grow our resources and endowment.					Provided room, board and care for 45 residents, 24 hour a day, 7 days a week, 365 days a year.
Pop Warner Little Scholars, Inc.	http://		EIN 52-1725575	PO Box 462	Merrimack	NH	03054	USA	Baseball & Softball, Football, Recreation & Sports, Sports	Pop Warner Little Scholars' mission is to inspire youth, regardless of race, creed, religion or national origin, and to practice the ideals of sportsmanship, scholarship, and physical fitness, as reflected in the life of the late Glenn Scobie "Pop" Warner.					
