name	url	telephone	tax_num	street	locality	region	postcode	country	Causes	Mission	Results	Target demographics	Direct beneficiaries per year	Geographic areas served	Programs
William Guy Forbeck Research Foundation	http://www.wgfrf.org	(843) 837-7033	EIN 57-0788084	23 Peninsula Dr	Hilton Head	SC	29926	USA	Philanthropy, Private Grantmaking Foundations	The mission of the William Guy Forbeck Research Foundation is to promote advances in the field of oncology, particularly pediatric oncology, by shortening the cancer research timetable.	The William Guy Forbeck Research Foundation has facilitated communication and networking between oncologists and researchers for thirty years.  In addition, the Foundation spearheaded the development of the international Neuroblastoma Consortium, a group of family foundations in the United States, Europe, Canada, and more, which are dedicated to pediatric cancer research. For more information on publications and research from our Forbeck Scholars please visit our website at www.wgfrf.org.	shorten the timetable in finding a cure	16 top oncologists by funding their research and facilitating their relationships with each other	cancer research	focus meetings between top oncologists nationally and internationally, funding and supporting new researchers in the field through our Scholar Award program, hosting annual Scholar Retreats where our scientists can meet and collaborate on current research projects, and culminating all of the top research ideas at the Annual Forum.
Psychiatric Service Dog Partners	http://www.psychdogpartners.org	(805) 876-4256	EIN 47-3386023	1651 Sandpiper Drive	Rock Hill	SC	29732	USA	Civil Rights, Disabilities, Disabled Persons Rights	Psychiatric Service Dog Partners purpose is to promote the mental health of people using service dogs for psychiatric disabilities by educating, advocating, providing expertise, facilitating peer support, and promoting responsible service dog training and handling.	Highlights from the period between the results of our community 2014 Priorities Survey (10/28/14) and the start of our 2015 Priorities Survey (9/1/15) are as follows. We have:   researched, fundraised, and done the legwork to become a 501(c)(3) nonprofitand beyond that, earned GuideStar gold status within months!   maintained and expanded our online support group/listserv to serve the education and support needs of 173 members (current as of the start of the 2015 survey).   expanded our website by 39 newly published pages, as well as updated the majority of the rest of our 93 pages; our website expansion has been met with increased use. In July 2015, we had 11,532 pageviews (9,366 unique) with an average time on page of 2 minutes 42 seconds. In August, we had 12,869 pageviews (10,746 unique) with an average time on page of 3 minutes 13 seconds. Astounding! [As a year-end update, we more than doubled our monthly page views in the last six months of 2015. Our reach is expanding fast!]   hosted a fabulous convention in Rock Hill, SC, with an average session rating of 4.64/5 and comments like:  "I dont think the planners could have done a better jobthis was simply a grand slam! I cant believe the conventions keep getting better and better, but it seems like the planning is really keyed in to the specific needs of our community. It makes me want to do everything possible to get to next years convention!!!"   advocated with community help to majorly improve Michigan legislation and ber-important VA regulations.	people with disabilities, the general public, businesses, and government agencies	approx. 175 support group members and about the same number of direct public contact requests for information. Our website garners around 120,000 unique views annually (and growing!), with an average time on page of about three minutes, which is incredibly high for any website!	primarily the United States, but we also advise and support those in other countries (historically, Canada, the UK, Australia, and Germany)	diverse outreach activities (public and corporate education), an amazing annual service dog convention, a website at the vanguard of service dog related education, and an intensive peer support system that dramatically promotes disability mitigation, life engagement, and responsible service dog handling.
Boys &Amp; Girls Clubs Of The Trident Area, Inc.	http://www.bgclubta.org	(843) 637-3920	EIN 57-6026195	Po Box 20879	Charleston	SC	29413	USA	Boys & Girls Clubs, Children & Youth	To enable all young people, especially those who need us most, to reach, their full potential, as productive, caring, responsible, citizens.					Providing after-school and summer programming to youth between the ages of6 and 18. Specific programs include character and leadership development;education and career developement; health and life skills; the arts;sports, recreation, and fitness programs; and reading soul mates programthrough which teachers train older students to be reading tutors and matchthem with younger students, to read and conduct literacy activities. The club's robert gould shaw and mt. Pleasant units are leased from thecity of charleston, sc and town of mt. Pleasant, sc, respectively; underbargin lease arrangements, the club receives donated rent support fromthese two governments which is significant to the operations of the club.
General Federation Of Women's Clubs Of South Carolina	http://		EIN 57-6034139	800 Ploma Dr	Seneca	SC	29678	USA							
Northampton Associates, Inc.	http://		EIN 57-1004616	630 Cain Drive	Mt. Pleasant	SC	29464	USA	Children & Youth, Children & Youth Services						
Carolina Basset Hound Rescue Inc	http://www.cbhr.com	(843) 766-8838	EIN 56-2094045	Po Box 80082	Charleston	SC	29416	USA	Animal Protection & Welfare, Animals	Cbhr is a volunteer-staffed nonprofit organization whose mission is to rescue, rehabilitate and rehome unwanted basset hounds in north carolina and south carolina.					Carolina basset hound rescue is a volunteer-staffed nonprofit organization and was founded in 1993 in raleigh, north carolina. Cbhr has grown from a fledgling organization with only a few volunteers to a federally recognized non-profit organization. Over the course of 20 years cbhr has rescued, rehabilitated, and rehomed over 2,000 basset hounds. The carolina basset hound rescue program is comprised of four main areas: fostering, adoption, donations, and events. Fostering and adoptiononce our volunteer staff is notified of a basset in need, arrangements are made to retrieve him from the shelter and provide him veterinary care. Following a check-up by the veterinarian, he will then move into his assigned foster home. The foster home will help him blossom into a loving, well-mannered family member. Adoptions are completed once his medical needs are met and he is once again healthy. Donationsthe cbhr program would not be able to rescue the dogs it does without continued financial supports from our friends. There are many ways to contribute and you will find one that matches your donation style by visiting our donation page. A minimum donation is requested at the time of adoption. However, most adoption donations equal only half of the average expenses of each of our dogs. Kind and generous supporters of our work must make up the rest. Eventseach year cbhr participates and hosts several events throughout north and south carolina. These events are a great way for us to showcase our dogs and for the volunteers to catch up with their basset-loving friends. They are lots of fun, but do take volunteer manpower and time to be successful. We would love to meet your smiling face at an event soon. The world of rescue is hard, sometimes sad, but also wonderfully warm, inspiring and touching. Our many volunteers passionately give their time, energy, love and money to make this endeavor successful. The rewards of a drool-y basset kiss that says, "thank you, you gave me a chance i would have never had" makes it all worth it.
Greer Relief & Resources Agency	http://www.greerrelief.org	(864) 848-5356	EIN 57-0370331	PO Box 1303 202 Victoria Street	Greer	SC	29652	USA	Emergency Assistance	To prevent hunger and homelessness in the Greater Greer area.	Prevention is the core mission of Greer Relief. The combination of hunger prevention, homelessness prevention, and one-stop access to human service agencies has provided a network of collaborators ready and willing to better the community. Emergency assistance is only a safety net of support for those in need.   The threat of going hungry, losing their housing, having their power disconnected, or needing a prescription filled prevents our neighbors from focusing on the bigger picture of life: getting or retaining a job, furthering their education, or nurturing their children. They have more immediate needs that affect their ability to make the next step.   Once the crisis is answered, we take the opportunity to offer referrals including connecting them to the new RENEW program. RENEW, Reaching Every Neighbor Every Way, is an education and life skills program critical to improving the life and health of our neighbors. It includes a network of community supporters who produce and execute classes or training on many topics including nutrition, food preparation, personal health, job seeking tools, and financial stability. The RENEW program incorporates incentives to encourage participation of our neighbors in need. For instance, participants might receive a gift card for healthy purchases after attending a nutrition tour through the grocery store. Hosting educational and life skill programs and engaging them in the process will create a network of success to set them on a path of healthy living.   In 2014 Greer Relief assisted 1,278 unduplicated people in 496 households with emergency financial assistance.	prevent hunger & homelessness.	4,385 people in 1,699 households	the Greater Greer Community	Case Management Food Assistance Financial Assistance to prevent homelessness Prescription Assistance to alleviate financial hardships
Palmetto Place Inc	http://		EIN 57-0969948	117 S Main St	Summerville	SC	29483	USA	Mental Health, Mental Health Treatment	Housing for mentally ill persons					
Network Aiken	http://		EIN 57-0992411	PO Box 930	Aiken	SC	29802	USA							
Amelia Village Housing Corporation	http://	(803) 536-1056	EIN 57-0756480	401 Harbison Blvd Ste 3a	Columbia	SC	29212	USA		Amelia village housing corporation is a not-for-profit corporation formed in accordance with the not-for-profit statutes of the state of south carolina. The corporation was formed for the purpose of operating a 44 unit project known as amelia village located in orangeburg, south carolina, which provides housing for low income elderly persons. The corporation receives housing assistance from the u. S. Department of housing and urban development pursuant to section 811 of the national housing act, as amended.					Amelia village housing corporation is a not-for-profit corporation formed in accordance with the not-for-profit statutes of the state of south carolina. The corporation was formed for the purpose of operating a 44 unit project known as amelia village located in orangeburg, south carolina, which provides housing for low income elderly persons. The corporation receives housing assistance from the u. S. Department of housing and urban development pursuant to section 811 of the national housing act, as amended.
Centre Stage South Carolina	http://www.centrestage.org	(864) 233-6733	EIN 57-0788169	Po Box 8451	Greenville	SC	29604	USA	Arts & Culture, Dance, Theater	Centre stage is a regional arts organization committed to providing the highest quality theatrical productions for the citizens of the upstate of south carolina offering a variety of live theatre arts productions each year. The organization is committed to supporting all forms of the performing and visual arts.					Production of plays throughout the fiscal year, produce playbills, tickets, postage, and newsletters to members
Rock Hill Rescue Squad	http://		EIN 57-6029603	Po Box 3001	Rock Hill	SC	29732	USA	Emergency Medical Services & Transport, Health	Respond to emergency call to aid in rescue and provide emergency medical aid for the city of rock hill and york county					Responds to emergency calls to aid in rescue and provide emergency medical aid for the city of rock hill and york county
Lucy Dial Habenicht Mem Endow Of The Episcopal Church Of The Lauren	http://		EIN 57-0980808	Po Box 49	Laurens	SC	29360	USA							
Faith Fellowship Ministries	http://		EIN 57-1009607	4026 Ashley Phosphate Rd	N Charleston	SC	29418	USA	Protestant, Religion						
Danny & Ron's Rescue	http://www.DannyAndRonsRescue.Org	803-900-9800	EIN 77-0720063	PO Box 604	Camden	SC	29021	USA	Animal Protection & Welfare, Animals	RESCUE abused, abandoned, and starving dogs, many with no future or hope for a happy life.  EDUCATE the public about the importance of spaying, neutering, housing and caring for dogs.   PROVIDE medical help for those who cannot afford to care for their dogs.   STOP dog fighting, puppy mills, abuse and cruelty.  HELP other shelters and rescues in need.  REHABILITATE dogs with loving care and give them the opportunity of a new home and life.		abused, abandoned, and starving dogs, many with no future or hope for a happy life	732 dogs find loving homes	our home base of Camden, SC,  Wellington, FL and throughout the East Coast	a full spectrum of veterinary care including: spay/neuter, vaccinations, heartworm testing and treatment, and life-saving surgeries.  We pull unwanted dogs from shelters and accept dogs surrendered by their owners due to a variety of reasons (financial, divorce, death)
Our Amazing Outreach Foundation	http://		EIN 20-4553129	110 Southport Rd Apt 58	Spartanburg	SC	29306	USA	Domestic Violence, Family Violence Shelters, Homeless & Housing						
Cindy Roof Wilkerson Foundation	http://		EIN 46-4564402	1108 Baywater Dr	West Columbia	SC	29170	USA	Physical Fitness & Community Recreational Facilities, Sports						
Noahs Arks Rescue	http://www.noahs-arks.net	(843) 987-0234	EIN 26-2553174	4084 Spring Is	Okatie	SC	29909	USA	Animal Protection & Welfare, Animals	Noah's arks animal rescue is a 501(c)(3) not-for-profit organization that supplies emergency medical, surgical, and rehabilitation care to abused animals. We are not a shelter. Our wish and lifelong hope is that our society becomes educated in the ethical treatment of all animals and to stop the senseless killing of animals that have been tortured and abused.					Noah's ark rescue worked with various groups to rescue and rehabilitate abused animals throughout the year. Veterinary/surgical care for these abused animals was supplied. These were all placed in homes except for those that are still being rehabilitated. In total, approximately 150 dogs were served during 2014.
Professional Tennis Registry Foundation	http://		EIN 94-2549724	Po Box 4739	Hilton Head	SC	29938	USA		To bring tennis instruction, education and equipment to children and adults.					To bring tennis instruction, education and equipment to children and adults.
First Christian Church Of Shell Point	http://		EIN 57-0774840	102 Savannah Hwy	Beaufort	SC	29906	USA							
The Humane Society of McCormick County	http://www.mccormickcounty.petfinder.com	864-391-2349	EIN 57-1099596	PO Box 900	McCormick	SC	29835	USA	Animal Protection & Welfare, Animal-Related, Animals	The Humane Society of McCormick County is a private, non-profit, no-kill organization formed in September 2000. It was created to help McCormick County, South Carolina residents and animals because McCormick County has no animal control, no shelter, and no veterinarians. HSMC is comprised entirely of volunteers dedicated to the prevention of cruelty to animals, to providing shelter and care for lost and unwanted animals, to implementing educational programs and services, to placing animals in humane environments, and to promoting responsible pet ownership including spay and neuter.		animals	We spay/neutered a total of 402 dogs and cats in 2016! (125 McCormick County owned dogs and cats free of charge to those who qualified for it, 136 HSMC rescues, and 141 trap-neuter/spay-release.)	McCormick County, South Carolina	"No more Litters, Fix your Critters" - our free to low cost Spay/Neuter program. Since we do not have a clinic of our own, we fill up our van with cats and dogs from county residents and travel to a clinic in the next county. Sometimes we even do a second run. Having animals spayed/neutered is the only way we are going to get handle on the animal population. Our program is helping this entire county from the residents to the animals.
New Bethel Foundation	http://		EIN 32-0225304	500 S Lake Dr	Lexington	SC	29072	USA	Child Day Care, Children & Youth						
Allied Opportunities Inc	http://		EIN 86-1141590	1410 Boston Ave	West Columbia	SC	29170	USA	Job Training, Vocational Rehabilitation						
Habitat For Humanity International Inc	http://www.habitat.org		EIN 58-2338031	Po Box 238	Mc Cormick	SC	29835	USA	Christianity, Homeless & Housing, Housing Development, Construction & Management, Religion	Building decent and affordable housing					Building decent and affordable housing for the poor
Upstate Forever	http://www.upstateforever.org	(864) 250-0500	EIN 57-1070433	507 Pettigru St	Greenville	SC	29601	USA	Environment	Promoting sensible growth and protecting special places in the upstate region of south carolina.					Clear air and water protecting and improving the air and water in the upstate of south carolina -minimizing the impact of polluted stormwater runoff from developed areas. -protecting our sources of clean water. -ensuring adequate stream flows and lake levels. -obtaining voluntary settlement agreement with duke energy to remove coal ash ponds that threaten the saluda river. -creating the web of water book using local photographers to showcase the story of the saluda-reedy watershed. -leading efforts to encourage restoration of and recreation on the twelve mile river. (continued) -assisting farmers and homeowners improve water quality in several watersheds. -drafting and successfully advocating stormwater banking programs in greenville county and the city of greenville. -engaging over 650 students and volunteers in a tree tagging campaign, highlighting the fiscal and environmental benefits provided by trees.   land trust protecting land and resources in the upstate of south carolina -protecting over 18,500 acres of special places through 94 voluntary land conservation agreements. -oversaw development and completion of plans for the rocky river nature park in anderson, sc through an epa grant. The park opened to the public this year. Upstate forever manages two additional grants to support further development. -achieved accreditation renewal by the land trust accreditation commission. -educating communities on conserving farms, forests, and other special places  sustainable communities promoting economically, socially and environmentally sound growth in the upstate of south carolina -advocating for responsible land use and transportation planning. -educating citizens and elected leaders on effective land use planning, the importance of transportation choices and built environments that support active living. -operating greenville b-cycle, a bike-share program aimed at increasing the number of short trips made by bicycle in downtown greenville and expanding the system by two stations -demonstrating green building practices (continued) -managing a project for revitalizing the hwy 29 corridor between greenville and spartanburg.   - assisting conservation partners in the protection of special places across the upstate, such as stumphouse mountain in oconee county, nine times in pickens county and tall pines in greenville county. - successfully advocating for implementation of the federal courts consent decree to address the pcb contamination in lake hartwell and the twelve mile river - successfully advocating for disapproval of the proposed mega-landfill in spartanburg county - obtaining the leed platinum certification for the renovation of our main office in greenville and regularly providing tours of the features - releasing an eye-opening growth projection study for the upstate that shows what the region will look like in 2030 if current development patterns and policies remain unchanged - managing the saluda-reedy watershed consortium project, one of the most comprehensive watershed studies in the country - playing an essential role in securing and opening the swamp rabbit trail that connects downtown greenville to travelers rest - obtaining additional public support for expanding existing parks and greenways and building new ones through our successful advocacy that resulted in the adoption of hospitality taxes in greenville and spartanburg counties - successfully advocating for limits on the amount of phosphorus discharged from wastewater plants into the saluda river - successfully advocating for the enactment of progressive local ordinances relating to tree protection, riparian buffers, clustered developments, and pedestrian and bicyclist safety - restoring nearly 3,000 feet of trout habitat along the south saluda river - partnering with the furman universitys community conservation corps and the city of greenville to retrofit 45 low-income homes in greenville county - negotiating a comprehensive relicensing agreement for duke energys keowee-toxaway hydroelectric project
Womens International Bowling Congress Inc	http://		EIN 57-0764568	4264 Cross Keys Hwy	Union	SC	29379	USA							
Camp Wildwood	http://	(803) 943-4388	EIN 57-1059635	Po Box 123	Hampton	SC	29924	USA	Community Recreational Centers, Sports	Summer camp for children					Serve at risk youth through summer camp with a focus on safety & development through a holistic approach target grouop number of 100 children
Lowcountry Food Bank Inc	http://www.lowcountryfoodbank.org	(843) 747-8146	EIN 57-0751835	2864 Azalea Dr	Charleston	SC	29405	USA	Food, Food Banks & Pantries, Food Programs	The mission of the lowcountry food bank is to lead the fight against hunger in our community.					Food distribution: in 2014, the organization distributed 23,779,508 million pounds of food through its network of over 300 faith-based and nonprofit agencies to an estimated over 195,000 individuals in need.   childhood hunger program: the organization operates kids cafe, school pantry, backpack buddies and summer feeding 1)after school meals to over 1,560 children receiving free or reduced cost lunches, 2)distribution of 217,800 pounds of food to children through school pantry boxes, 3)healthy snacks to approximately 3,200 underprivileged children over the weekend each week, 4)prepared over 71,750 meals during the summer of 2014.   growing food locally program: the organization, in partnership with other nonprofit agencies, helps small-scale farming enterprises become profitable through small pay advances and a guaranteed safety net purchase of pre-selected crops. Since 2007, the program has produced over 1,200,000 pounds of fresh produce available to the food bank's network of rural, sponsored feeding programs.
The Arc of South Carolina	http://arcsc.org	(803) 748-5020	EIN 57-0422304	3214 Leaphart Road, Suite C	West Columbia	SC	29169	USA	Developmentally Disabled Centers, Disabilities, Human Service Organizations, Human Services, Job Training	Since 1950, The Arc, in conjunction with it's state chapters, has provided leadership in the areas of advocacy, education, public awareness, prevention and research.					To support and help all individuals with special needs to achieve recognition and acceptance as valued members of their communities.
Door of Hope 4 Teens	http://www.doorofhope4teens.org	914-393-1904	EIN 27-1272063	1677 Fairntosh Drive	Fort Mill	SC	29715	USA		Door of Hope 4 Teens is a non-profit resource for young women and teens who struggle with self-injury. Our trained crisis care advocates provide  emotional support via a toll free support line, instant messaging, e-mail and  text messaging. Door of Hope provides  encouragement, resources and referrals to hospital and mental heath professionals in your local area to help those who need crisis intervention and medical treatment.	Provided support to over 1400 teens and young women who struggle with self-injury, also known as cutting.	Door of Hope has helped teens and young women not only in the US but in Canada, UK and Australia.	700 students, 300 parents	Everywhere!	Teen growth group and crisis care support.
Carolina Family Services Inc	http://www.carolinafamily.org	864-283-0637	EIN 20-5647348	301 Anderson St.	Greenville	SC	29601	USA	Family Services, Human Service Organizations	to IMPROVE the quality of life for children and their families by providing family-friendly and community-based services that INSPIRE their highest potential possible by STRENGTHENING them through active rehabilitative programs of prevention and intervention and by EMPOWERING them to live lives free of dangerous, destructive, and unlawful behavioral.	We have a staff of over 100 that have touched the lives of over 6,500 families within the past 10 years. We have excellent clinical outcomes in all of our treatment programs, and the families we work with consistently express their satisfaction with the quality of the services they received.  Locations: Administration office/Outpatient/Psychiatry: 301 Anderson St. Greenville, SC, Greenville  Spartanburg Outpatient: 115 F Southport Rd. Spartanburg, SC	children and families		28 counties of South Carolina	community based services (behavioral modification, family support, psychosocial rehabilitation services), counseling services (both in home and at our two outpatient clinics located in Greenville and Spartanburg), and medication management (2 psychiatrists) We are in network with and accept all SCMedicaid providers!
Whosoever Ministries Inc	http://www.whosoever.org		EIN 58-2486062	228 Fox Run Dr	Hopkins	SC	29061	USA	Arts & Culture, Civil Rights, Lesbian & Gay Rights, LGBTQ, Printing & Publishing, Protestant, Religion, Religious Printing & Publishing	Whosoever is an online magazine dedicated to the spiritual growth of  gay, lesbian, bisexual and transgendered Christians. Whosoever seeks to dispel the myths and outright lies spread shamelessly by Christian extremists who seek to keep gays, lesbians, bisexuals and transgendered people from God's realm. Whosoever's mission is to reach gays, lesbians, bisexuals and transgendered people around the world and tell them the Good News of God's unconditional love for all people, as shown through the ministry of Jesus Christ.  Through biblical scholarship, personal testimonies and prayerful commentary on timely topics, Whosoever strives to show God constantly at work in the daily lives of gays, lesbians, bisexuals and transgendered people. Whosoever is determined to break the bonds of extremist tyranny and rescue the Bible from fundamentalists who use the scripture to exclude and injure any of God's children.					
Mason Prep Pto	http://	(843) 723-0664	EIN 57-1003296	56 Halsey Blvd	Charleston	SC	29401	USA	Education, Parent & Teacher Groups	Provide support for mason preparatory school's educational programs & extracurricular activities					To provide nutritious & diverse lunches for students and faculty  to provide educational & extracurricular support for students at mason preparatory school  to support and provide teachers with resources and supplies in addition to those provided by the school
Saluda Shoals Foundation	http://	(803) 213-2035	EIN 57-1027247	5605 Bush River Rd	Columbia	SC	29212	USA	Physical Fitness & Community Recreational Facilities, Sports	Formed to encourage, solicit, receive and administer gifts, devises, and donations for the advancement of the irmo chapin recreation commission.					Formed to encourage, solicit, receive and administer gifts, devises, and donations for the advancement of the irmo chapin recreation commission.
Lifelong Learning of Hilton Head Island Inc	http://lifelonglearninghhi.org	843-842-8250	EIN 20-2667176	P.O. Box 3074	Hilton Head Island	SC	29928	USA	Adult Education, Education	Lifelong Learning of Hilton Head is a peer-led, volunteer organization drawing on the knowledge and talents available in the area and beyond, to teach, lecture and share life experiences. We are committed to providing affordable, superior learning opportunities to the Hilton Head Island community. We believe the quest for knowledge is not bound by age, but is enhanced through life experiences and the sharing of ideas.		Senior Education	Seniors learn about our world	Hilton Head Island	Current Events, Classic Films, Legendary Architects, Art, Great English Poetry, History, Performing Arts, Yoga, Photography, Genealogy, World Travel and Much Much More.
Lexington Interfaith Community Services	http://WWW.LICSSC.ORG		EIN 57-0813856	216 Harmon St	Lexington	SC	29072	USA	Food, Food Banks & Pantries, Homeless & Housing, Housing Expense Reduction Support, Thrift Shops	The mission of this organization is to provide assistance for individuals and families who are emerging from hurting situations by providing for basic needs and by creating environments which allow people to make hopeful life changes.					
Kershawhealth	http://www.kershawhealth.org	(803) 713-6268	EIN 57-6005963	Po Box 1558	Camden	SC	29021	USA	General Hospitals, Health	Kershawhealth, its staff, and affiliated physicians will work as a team to improve the health and well-being of the residents of kershaw county and surrounding communities.					Kershawhealth owns and operates a 121-bed acute care facility, a 96-bed long-term facility, a home health/hospice agency, a rural health clinic, physician clinics, and two medical complexes for the benefit of kershaw county, south carolina and surrounding communities. Community benefits are provided through a collaborative effort involving kershawhealth, a broad spectrum of community organizations, local government and businesses, the south carolina department of health and environmental control, and the arnold school of public health at the university of south carolina. Kershawhealth provided 18,831 days of care. Sam karesh long-term care provided 34,144 days of care. Home health provided 18,895 visits and hospice provided 8,450 days of care. Kershawhealth provided, at cost, approximately $4,001,358 in charity care (net of reimbursements) and incurred approximately $5,567,790 in bad debt writeoffs at cost. Kershawhealth gave cash donations of over $150,000 and incurred $92,689 in physician recruitment expense for non-staff physicians recruited to kershaw county. - support groups hosted 25 meetingsfor care-givers diabetes stepping stones (grief support) alzheimer's - nutrition classes - diabetes education - other activities such as car seat check, school safety days, car seat/helmet distributions and various presentations at local events were conducted as a part of the collaboration with livewell kershaw, the community clinic, city of camden fire/police department, the kershaw county school district and other local organizations
Orthodox Catholic Church Of America	http://		EIN 57-0829548	PO Box 4063	Anderson	SC	29622	USA							
World Overcomers Ministries Inc	http://		EIN 57-1044323	Po Box 62049	N Charleston	SC	29419	USA	Protestant, Religion						
Maude Schiffley Chapter S P C A	http://	(803) 536-3918	EIN 57-0779403	Po Box 1584	Orangeburg	SC	29116	USA	Animal Protection & Welfare, Animals	Adoption of homeless animals					Care and adoption services at county animal shelter
Greenview Reunion Foundation	http://		EIN 83-0464288	414 Angus Dr	Columbia	SC	29223	USA	Education, Scholarships, Scholarships & Student Financial Aid						
Spartanburg Art Museum	http://spartanburgartmuseum.org	(864) 278-9673	EIN 23-7041876	200 E Saint John St	Spartanburg	SC	29306	USA		The spartanburg art museum is a regional museum promoting contemporary visual arts by inspiring and engaging people of all ages through exhibitions and education.					Promoting the visual arts by: offering educational programming; sponsoring diverse exhibitions; and acquiring, displaying, and conserving a permanent collection.   the spartanburg art museum is a regional museum promoting contemporary visual arts by inspiring and engaging people of all ages through exhibitions and education.
Carolina Wildlife Care, Inc.	http://www.carolinawildlife.org		EIN 57-0932809	5551 Bush River Rd	Columbia	SC	29212	USA	Animal Services, Animals, Wildlife Preservation & Protection, Wildlife Sanctuaries						1. CWC operates a 24-hour HotLine that answers basic questions about helping wildlife in trouble and gives directions to our facility. 2. We have a 9,000 sq. ft. building in which we care for over 3,000 wildlife patients each year.  Six aviaries and numerous outside cage areas are for housing additional patients. 3. We have a slide show program that we present to schools, churches and other community groups to educate the public about the needs of wildlife. 4. Once a year we host a "Wildlife Baby Shower" where the public can get a "behind the scenes" look at the wildlife patients in our care. 5. We often rescue or relocate wildlife in trouble due to unforseen circumstances.
SEEWALL CHILD INC	http://www.seewallchild.org		EIN 20-8187765	219 Scotts Street	Beaufort	SC	29902	USA	Arts & Culture, Disaster Aid, Environment, Humanities, Parks & Playgrounds, Public Safety, Disaster Preparedness & Relief, Single Organization Support	SEEWALLCHILD: to engage, enthrall, educate, and heal through a fusion of art, play and healthy foods for children. SEEWALL CHILD believes in the power of art and play to transform the human spirit. Our goal is to provide relief for children living in underserved and rural communities and will respond to natural and man disasters.  For the past eight years we have been building award winning art based interactive installations for childrens crisis centers and childrens hospitals.  We are in the road 24/7/365 with our Emergency Mobile Service vehicle to low income areas, soup kitchen serving children, community centers and we are ready if need be to respond to children in disaster hit situations. We position ourselves to be an art & play, mobile playground and kitchen command center for children. The EMSv is complete with art, educational &sports supplies and an imagination playground providing physical and mental stimulating activities. Our larger vehicles will be adding a Petting Pet Zone, all part of a healing positive distraction. Our mobile kitchen serves only healthy and fun packed meals. Our mission is to seek out the most underserved and lowest income areas and setup within their towns and communities with our mobile operations with all our programs. Our operation will include the Create And Take program, the Imagination Playground to expand creativity and exercise which aids in team building, and a focus on healthy eating and an intro into cooking. We will serve only healthy and nutritional meals.  Seewall Child added the Imagination Playground to its program thanks from a grant given by KaBoom and Dr. Pepper/Snapple Group.	On the road 24/7/365	Children in rural communites,crisis situations and disaster hit areas	850	On the road 24/7/365	Mobile playgrounds, Art programs, sports games and equipment, Pet Petting Zones, and healthy comfort food kitchen
GREENVILLE FORWARD	http://www.greenvilleforward.com		EIN 20-4177118	24 Cleveland Street	Greenville	SC	29601	USA	Adult Education, Community & Neighborhood Development, Community Coalitions, Economic Development, Education	Greenville Forward benchmarks, measures, facilitates, adn guides Greenville Vision 2025 goals and initiatives and identifies and develops emerging leaders to champion the vision forward.		Make Greenville County the most livable community in the United States		Greenville	Programs around each of our focus areas: Innovation, Learning, Green, Inclusion, Health and Wellness, Connectedness, and Creativity.
Olde Towne Preservation Association Of North Augusta	http://www.colonialtimes.us		EIN 57-0941100	Po Box 7915	North Augusta	SC	29861	USA	Human Service Organizations, Human Services	To educate the public on the historical					Living history park colonial barn and gatehouse reproductions of buildings used in colonial times to enhance the educational program services for the community and tourists to in  living history park sensory garden offers unique sensory experience for the blind the overall community and tourist through improving and preserving the unique historical chara  historical programs under the crown american revolution reenactors & historical interpretors colonial times demonstrations living exhibits reenactors spirit of hallowed
Cyber Crime Response Agency	http://www.cyberresponseagency.us	862-245-2272	EIN 27-3056398	2320 E North St. Ste AA106	Greenville	SC	29607	USA	Crime & Law, Crime & Legal-Related, Disaster Aid, Public Safety, Disaster Preparedness & Relief	The mission of the Cyber Crime Response Agency is to lessen the burdens of government by assisting law enforcement with the apprehension of internet criminals as well as provide education to the public about cyber safety and awareness.	Thousands Assisted and Served. Investigations led to arrests and search warrants of reported crimes.  Our investigations are provided to the public as well, free of charge. We only ask that a donation is provided, if possible. Our non-profit organization relies on donations for operational purposes.	Internet Victims	thousands globally	Every Country World-Wide	cyber investigations, victim services, crime reporting, education and training
National Wild Turkey Federation, Inc.	http://www.nwtf.org/		EIN 57-1005035	PO Box 530	Edgefield	SC	29824	USA	Animal-Related, Animals, Environment, Natural Resources Conservation & Protection	The NWTF works tirelessly to conserve the wild turkey, to support our hunting heritage and to protect and promote laws that increase hunting opportunity and safety.					
Coker College Foundation	http://		EIN 57-6021383	Po Box 1057	Darlington	SC	29540	USA							
Library Foundation Of Charleston	http://		EIN 57-1033871	200 Meeting St Ste 401	Charleston	SC	29401	USA	Education						
Hilton Head Island Gymnastics Booster Club Inc	http://		EIN 57-1039487	PO Box 22674	Hilton Head	SC	29925	USA	Education						
Charleston Academy Of Music	http://www.charlestonmusic.org/	(843) 805-7794	EIN 01-0739765	Po Box 22364	Charleston	SC	29413	USA	Arts & Culture, Music						The organization conducted an academy program in 2014. This program provided guitar, voice, violin, piano, and toher musical instruction to 180 students drawn from throughout the area. The program was conducted by 20 experienced music teachers and typically lasted for 30 lessons.   the organization conducted an honors program in 2014. This program provided music lessons on an intensive level to select young talented students who demonstrate a financial need.   the organization conducted an outreach program called kidzymphony in 2014. The program works in selected schools to identify and work with disadvantaged youth to provide viola, cello, and violin lessons for 3 days in each week of the school year.
