name	url	telephone	tax_num	street	locality	region	postcode	country	Causes	Mission	Results	Target demographics	Direct beneficiaries per year	Geographic areas served	Programs
South Dakota Junior Football Inc	http://www.sdjrfb.com	(605) 334-3140	EIN 46-6037091	Po Box 88801	Sioux Falls	SD	57109	USA		The objective of south dakota junior football, inc. Is to promote, manage, and conduct an organized youth football program for the pre-high school youth in and around sioux falls, sd. The league's goal is to teach the basics of the game of football, sportsmanship, and teamwork in a positive, encouraging environment that will assist all participants in improving self-worth and confidence. To meet this objective, one of our rules is for all players to play a minimum of one full, continuous quarter per game. By playing one full quarter, each player is taught to play on offense, defense, and special teams. This teaches all players the basics in all areas of the game. All teams play a six game regular season schedule and are guaranteed two playoff games. Games are played on nine marked football fields maintained by the city of sioux falls parks department at sanford sports complex in northwest sioux falls.					To provide the opportunity for area youth to learn the fundamentals of football. Teams practiced and played in three leagues for an eight week season. An estimated 2,637 youth participated in football leagues in 2014.
Re-Member	http://www.re-member.org		EIN 38-3553177	Po Box 5054	Pine Ridge	SD	57770	USA	Centers to Support the Independence of Specific Populations, Children & Youth, Education, Homeless & Housing	Provide support for oglala lakota indians located on the pine ridge reservation in south dakota.					Provide support for oglala lakota indians located on the pine ridge reservation in south dakota.
Volunteers Of America Inc	http://		EIN 58-1818478	1309 W 51st St	Sioux Falls	SD	57105	USA							
Blackhills Chronic Fatigue Cfs And Fibromyalgia Syndrome Fms Supt Gp	http://		EIN 41-1886796	118 E Texas St	Rapid City	SD	57701	USA	Arts & Culture, Arts, Culture & Humanities						
Dallas Community Social Center	http://		EIN 46-0360203	406 Des Moines Ave	Dallas	SD	57529	USA	Human Services, Senior Centers, Seniors						
South Central Child Development Inc	http://www.sccdinc.com	(605) 384-3683	EIN 46-0392050	401 Walnut Ave Sw	Wagner	SD	57380	USA		The organization is committed to the development of children and families using an integrated approach of comprehensive early childhood education, family support and community involvement.					Head start program - the organization receives federal funding to provide head start services to 16 counties in southern south dakota. The program is funded to provide services to 375 children in their designated area. The organization provides an annual report on its website (www. Sccdinc. Com) which summarizes many of the organization's most significant accomplishments.   family/group family day care food program - provided meal reimbursement opportunities to registered and licensed child care providers through a written agreement between the sponsoring agency and local childcare providers. The organization provides a summary of the number of meals claimed in its annual report, which can be obtained on their website (www. Sccdinc. Com).
International Reading Association Inc	http://		EIN 46-0358690	1200 S Jay St	Aberdeen	SD	57401	USA							
Bnai Brith 1039 William Ribnick	http://		EIN 23-7525368	Pred Store	Aberdeen	SD	57401	USA							
Austin Jolley Pta	http://		EIN 36-4077192	224 S University	Vermillion	SD	57069	USA							
Madison Area Arts Council	http://		EIN 46-0416808	820 N Washington Ave	Madison	SD	57042	USA							
Prairie Lakes Hospital Auxiliary	http://		EIN 46-0022463	PO Box 1210	Watertown	SD	57201	USA	Health						
Hand County Senior Citizens Association Inc	http://		EIN 46-0362256	Po Box 175	Miller	SD	57362	USA							
Special Olympics South Dakota Inc	http://www.sosd.org	(605) 331-4117	EIN 46-0359776	800 E I-90 Ln	Sioux Falls	SD	57104	USA	Special Olympics, Sports	The organization sponsors various athletic competitions for individuals with intellectual disabilities. The competitions are held on local, state, national & international levels.					The organization sponsors various athletic competitions for individuals with intellectual disabilities. The competitions are held on local, state, national & international levels.
Prairie Lakes Health Care System Inc	http://www.prairielakes.com	(605) 882-7000	EIN 46-0391067	401 9th Ave Nw	Watertown	SD	57201	USA	General Hospitals, Health	Prairie lakes health care system through the efforts of its dedicated employees and physicians, provides high quality, affordable and compassionate healthcare services for the people in the region.					Prairie lakes healthcare system is a rural, regional medical center serving ten counties in northeastern south dakota and western minnesota. The organization is committed to providing accessible, high quality, cost-effective healthcare while effectively managing the transition to new payment and care delivery models. Over the past decade, plhs successfully recruited specialty physicians in order to build new services that were needed in the region. In the past year, 6 new physicians were recruited including a urologist, an ent surgeon and a pulmonologist. This is the first time full-time pulmonology services have been available in the community. Plhs contracted with a new private practice radiology group of over 70 physicians that provide teleradiology services and weekly on-site procedural radiology services. Radiology services were enhanced with this addition of fellowship-trained subspecialty radiologists trained in body, breast, nuclear medicine, interventional, musculoskeletal and neuroradiology. Plhs also continued to increase the number of rural outreach clinics from 10 to 14. These clinics provide access to specialty physicians in rural communities in the plhs service area. Working with other physicians in the community, plhs initiated a clinical integration collaborative. The collaborative will select areas for focused improvement such as care coordination, referral coordination, chronic care management and access expansion. The organization's commitment to improving quality and patient outcomes was acknowledged by the receipt of several awards. For the second consecutive year, plhs received the american college of cardiology foundation's ncdr action registry platinum performance achievement award. The award recognized consistent adherence to recommended treatment guidelines for cardiology patients and performance at the 90th percentile on selected performance measures. Plhs also received the 2014 women's choice award as one of america's best hospitals for emergency care. The award granted to only 241 hospitals in the nation, was based on publically reported measures of emergency care deemed most important to women. Plhs received no penalties for avoidable hospital admissions as part of the federal government's hospital readmission reduction program. Plhs received a number of recognitions that recognized financial stability and performance. Cleverley + associates, a leading healthcare firm specializing in operational benchmarking, awarded prairie lakes the community five star designation based on performance in the following areas: financial viability and plant reinvestment, hospital cost structure, hospital charge structure and hospital quality performance. Plhs was named a 2014 healthstrong hospital by ivantage health analytics. Prairie lakes was among 547 hospitals nationwide selected for this honor, ranking in the top 13% of the 4,299 hospitals studied. The purpose of the healthstrong hospital study was to provide a comprehensive comparison of acute care hospitals across a continuum of quality, population health, outcomes and financial indicators. The 2014 healthstrong hospitals highlights top performing hospitals rated as part of ivantage's hospital strength index. The hospital strength index is a comprehensive rating system of hospitals and the results recognize the top performing hospitals-measuring them across 66 different performance metrics, including quality, value-based outcomes, patient perspective, affordability, financials and efficiency. In may 2013, cms released hospital price ranges of 100 common treatments. The report showed wide variations among hospitals in prices charged for the same procedures. Plhs consistently had the lowest prices among the state providers for procedures performed at the hospital. For the past decade, the organization has made a concerted effort to benchmark favorably to other providers on pricing.
R C Kids Korner Inc	http://		EIN 46-0435286	606 E Indiana St	Rapid City	SD	57701	USA	Education, Elementary & Secondary Schools, Literacy						
Crazy Horse School	http://www.crazyhorse.k12.sd.us		EIN 46-0319067	Po Box 260	Wanblee	SD	57577	USA	Education, Primary & Elementary Schools	To provide elementary and secondary education to the children of the pine ridge reservation					Provide education for the children who attend crazy horse school. Approximately 248 students are served.
Black Hills Educational Institute Inc	http://		EIN 46-0430030	Po Box 9778	Rapid City	SD	57709	USA							
Child Evangelism Fellowship Inc	http://		EIN 46-0344519	721 E Chicago St Lot 36	Rapid City	SD	57701	USA	Children & Youth, Youth Development - Religious Leadership						
Tekakwitha Nursing Center Inc	http://www.bhshealth.org	(763) 689-1162	EIN 41-1809912	6 E Chestnut St	Sisseton	SD	57262	USA		Tekakawitha living center is a catholic organization entrusted with advancing the health care ministry of the benedictine sisters of duluth, minnesota. Our mission is to witness to god's love by providing compassionate, quality care with special concern for the underserved and those in need.					Operation of tekakwitha living center, is a 64 bed long-term care in sisston, south dakota which provides skilled nursing care to the elderly. The facility had a 91% occupancy and served 109 individuals during the fiscal yearending 6/30/14.
Union County Youth Trust Fund Inc	http://		EIN 36-3542676	PO Box 428	Elk Point	SD	57025	USA							
Antelope Valley Reformed Church	http://		EIN 41-1389815	16960 485th Ave Rr1	Revillo	SD	57259	USA							
South Dakota Coalition Ending Domestic And Sexual Violence	http://	(605) 945-0869	EIN 46-0357192	Po Box 141	Pierre	SD	57501	USA		To provide training and					We provided 7 educational forums to 520 people, 7 law enforcement training sessions to 40 people, 1 board training sessions to 7 people, & technical and advocacy assistance to 229 people.   continued funding for 20 programs established in previous years.   printed and distributed 3200 newsletters, 220 posters, 300 cards, 400 brochures, 250 ribbons,450 pins & wristbands, 880 annual reports, 55 books, 125 magazines, and 40 other printed materials.
All Stars Booster Club Inc	http://		EIN 36-3897227	3009 S Phillips Ave	Sioux Falls	SD	57105	USA	Human Services						
Saint John Lutheran Church	http://		EIN 46-6026231	PO Box 96	Chester	SD	57016	USA							
Bahais Of Mission	http://		EIN 91-1747690	Po Box 592	Mission	SD	57555	USA							
Spearfish Jaycees	http://		EIN 20-4473218	PO Box 793	Spearfish	SD	57783	USA	Children & Youth, Youth Development - Business						
University Camps Inc	http://		EIN 23-7108067	PO Box 71	Custer	SD	57730	USA	Camps, Sports						
South Dakota Christian Missionary Society Of Sioux Falls	http://		EIN 46-6011926	13th & Duluth Avenue	Sioux Falls	SD	57104	USA							
Christ On The Mountain	http://		EIN 46-6014879	Po Box 987	Spearfish	SD	57783	USA							
Habitat For Humanity International Inc	http://		EIN 46-0416002	Po Box 604	Watertown	SD	57201	USA	Christianity, Homeless & Housing, Housing Development, Construction & Management, Religion	Create housing for those in need					To create decent, affordable housing for those in need.   interest-free loans are provided to the buyers. These loansare discounted at the prevailing rate of interest on the date of issuance.
Cedar Face Foundation - 123 Hi Baby, Inc.	http://www.123hibaby.org		EIN 41-2207360	PO Box  6031	Pine Ridge	SD	57770	USA	Family Services for Adolescent Parents, Health, Human Service Organizations, Public Health	1, 2, 3... Hi Baby! integrates case management services to provide culturally appropriate case management services for pregnant and postpartum women and their children through four years within the health care system of the Pine Ridge Indian Reservation. Our Case Managers bridge the communication and cultural gap between health care providers and American Indian women and advocate on behalf of women to enhance the delivery of culturally competent prenatal health care.					
Womens International Bowling Congress Inc	http://		EIN 46-0378430	311 6TH Ave W	Lemmon	SD	57638	USA							
Heartland Men Of Integrity	http://	(605) 626-7609	EIN 91-1829867	1867 Eisenhower Circle	Aberdeen	SD	57401	USA	Religion	Provide christian fellowship and christian events to men that support the teachings of the church.					Provide christian fellowship and christian events to men that support the teachings of the church.
Bethel Christian Reformed Church	http://		EIN 51-0174118	27831447 Avenue	Parker	SD	57053	USA							
Orchard Drive Preschool	http://	(605) 692-7217	EIN 46-0352283	1420 Orchard Dr	Brookings	SD	57006	USA		Preschool education with a christian perspective.					Preschool education - throughout the 2014-2015 academic year, the preschool provided preschool education for 60 families.   preschool education
Mitchell Area Historical Society	http://		EIN 46-0412822	119 W 3rd Ave	Mitchell	SD	57301	USA	Arts & Culture, Arts, Culture & Humanities						
Operation Warmheart	http://		EIN 46-0434376	2650 Spaatz Drive Unit 3164	Ellsworth Afb	SD	57706	USA	Philanthropy, Philanthropy, Voluntarism & Grantmaking Foundations						
Dakota Heritage Inc	http://		EIN 46-0351215	46119 240th St	Chester	SD	57016	USA	Arts & Culture, Historical Organizations						
Bethesda Home Of Aberdeen Inc	http://www.bha.cc	(605) 225-7580	EIN 46-0367117	1224 S High St	Aberdeen	SD	57401	USA		Bethesda strives to promote a community like quality of life by providing a continuum of affordable health care services, housing alternatives, community services, and intergenerational opportunities in a christ centered environment. Bethesda seeks to be the leader in developing and providing quality lifestyle options for aging persons, and to continuously evaluate and improve our services. All of our activities embody the christian values we place on people, organizational and personal growth, responsibility and leadership, while demonstrating our concern for the physical, emotional, and spiritual needs of older adults, young children and their families.					Bethesda home of aberdeen, inc. Provided quality care in 2014 to the elderly and young from the aberdeen and surrounding areas. Through bethesda home of aberdeen skilled nursing facility, bethesda towne square assisted living center, parkside retirement community congregate housing complex, bethesda community services program, k. O. Lee adult day health center and bethesda sharing center child day care, the corporation was able to provide nursing care, therapy services, dietary services, chaplaincy services, activity services, social services, administrative services, maintenance services, housekeeping and laundry services, personal care services, home care services, adult day health services and child care services to over 504 individuals ranging in ages from 4 weeks to 107 years. Bethesda home of aberdeen provided skilled nursing services to 152 residents over 30,832 resident days. Bethesda towne square provided assisted living services to 65 residents over 13,337 resident days. Parkside retirement community provided congregate housing to over 80 tenants over 21,198 days. Bethesda community services provided personal, nursing and home care services to 89 individuals, k. O. Lee adult day health center provided adult day services to 2 members and bethesda sharing center provided child care services to approximately 116 children.
Canova 60s Plus Dining Site Council	http://		EIN 46-0431592	Local	Canova	SD	57321	USA							
Sanford	http://		EIN 46-0227855	Po Box 5039	Sioux Falls	SD	57117	USA	Community Health Systems, Health						
Embroiderers Guild Of America Inc	http://		EIN 61-1183355	1313 W University Ave	Mitchell	SD	57301	USA							
Rushmore Consumer Credit Resource Center	http://www.cccsbh.com	(605) 348-4550	EIN 23-7364664	2310 N Maple Ave	Rapid City	SD	57701	USA	Financial Counseling, Human Services	Rushmore consumer credit resource center's mission is improving financial stability through education for a lifetime of financial well-being. Rushmore consumer credit resource center has two divisions: consumer credit counseling service of the black hills and the american center for credit education					Consumer credit counseling service of the black hills' mission is helping improve financial stability through counseling and education. We provide comprehensive financial and housing counseling at no charge. Housing services include: pre-purchase housing counseling and homebuyer education, and loss mitigation foreclosure prevention counseling, a certified consumer credit counselor meets with an individual or family for 90 minutes and helps them develop a personalized action plan to overcome their housing and financial obstacles and obtain and maintain safe and affordable housing. We are also eoust approved to provide pre-filing credit counseling and post-filing debtor education. In the communities we serve we provide counseling services for 815 families. For some insolvent individuals and families the financial counseling assessment reveals that a debt management programs is a viable option that helps them manage their finances and repay their debts.   the american center for credit education's mission is providing financial education and counseling programs that assist individuals and families to manage financial resources. We develop and publish financial education programs including checkwise, credit when credit is due, make your move: a guide to homeownership, start right: build your own business, money & faith in motion, money in motion, counseling in motion bk edition, and rebuilding after bankruptcy. We have distributed over 1,663,826 financial literacy programs across the nation. In south dakota, we provided our financial literacy programs for area clients, high schools, universities, non-profit organizations, the military, employers, correctional facilities, job training, reservations, government agencies and more reaching 2,240 indivdiuals.
Southern Hills Developmental Services Inc	http://		EIN 46-0347868	737 University Ave	Hot Springs	SD	57747	USA							
Benedictine Sisters Foundation Of Watertown	http://	(605) 886-4188	EIN 46-0441468	110 28th Ave Se	Watertown	SD	57201	USA	Religion, Religion-Related	To support the ministries of benedictine sisters of mother of god monastery.					To support the ministries of benedictine sisters of mother of god monastery.
Christian Life Ministries	http://www.clmrc.net	(605) 341-5305	EIN 46-0366395	Po Box 9272	Rapid City	SD	57709	USA	Family Counseling	We are a christian life ministries, compelled by god's call to demonstrate the sufficiency of christ and his word. We share the life of christ and his grace worldwide through research, training and counseling. The mission is four-fold: (1) to counsel believers who are in need of spiritual and mental healing, (2) to bring non-believers the good news of the gospel of grace, (3) to educate others on how to counsel through the word of god, (4) to provide seminars and conferences to enhance christian living.					Individual and family counseling for about 100 people per week. We also do speaking engagements, seminars, lay classes & training.
South Dakota Vocational Agricultural Teachers Association	http://		EIN 46-6013054	Box 507 Sdsu	Brookings	SD	57007	USA							
Jack And Jill Nursery School, Inc.	http://		EIN 46-0392938	1839 Eisenhower Cir	Aberdeen	SD	57401	USA							
Dell Rapids Senior Citizens Inc	http://		EIN 46-0357576	Po Box 100	Dell Rapids	SD	57022	USA	Human Services, Senior Centers, Seniors						
Sermon On The Mount Mennonite Church	http://		EIN 46-0357840	1512 E Mulberry St	Sioux Dalls	SD	57103	USA	Christianity, Religion						
Jeff Vangen Memorial Foundation Minnehaha Country Club	http://		EIN 93-0363167	3101 W 22ND St	Sioux Falls	SD	57105	USA							
National Association For The Advancement Of Colored People	http://		EIN 46-6019176	PO Box 1668	Sioux Falls	SD	57101	USA							
Windcross Conservancy	http://www.windcrossconservancy.org	605-833-2336	EIN 26-1741066	West Main Street PO Box 86	Buffalo Gap	SD	57722	USA	Animal Protection & Welfare, Animals, Protection of Endangered Species, Wildlife Preservation & Protection, Wildlife Sanctuaries	Historically the Spanish Mustang has helped build North America.  We provide education on it's impact and background to the public.  We also provide a place were we can house these horse on a preserve.  Today there are more and more horses being lost and liquidated.  We cannot save them all, but we can save some.  We strive to match the integrity of the horses, the honor of our grandfathers, the truth of our grandmothers and the courage of the Old West.		Spanish Mustang Preservation	35 horses,provided volunteer student experiences to a dozen young persons	South Dakota, North America,	Educational volunteer/internships, public outreach events, school presentations, not to mention the Spanish Mustang Preserve in Buffalo Gap, SD 57722
Our Home Foundation	http://		EIN 46-0422374	2080 Lampert Ct	Huron	SD	57350	USA	Philanthropy, Philanthropy, Voluntarism & Grantmaking Foundations						
Dakota Indian Foundation Inc	http://www.dakotaindianfoundation.org	(605) 234-5472	EIN 23-7112391	Po Box 340	Chamberlain	SD	57325	USA	Ethnic &  Immigrant Centers, Human Services, Immigration	Assist in education of indian people and preservation of native american culture language.					Education provide scholarships to eligible indian students to apply toward post secondary education.   cultural preservation provide program grants to assist events that strive to preserve and educate the public about native american culture.   various grants to local indian reservations to promote activites consistent with the organizations mission
Sioux Falls Film Society	http://		EIN 46-0436366	416 S 2ND Ave	Sioux Falls	SD	57104	USA	Arts & Culture, Film & Video						
Tripp Co Seniors Inc	http://		EIN 46-0316511	Po Box 82	Winner	SD	57580	USA							
Faith Evangelical Lutheran Endowment Fund	http://		EIN 36-3666959	714 N Grand Ave	Pierre	SD	57501	USA	Protestant, Religion						
Huron Regional Medical Center Inc	http://www.huronregional.org	(605) 353-6545	EIN 46-0345312	172 4th St Se	Huron	SD	57350	USA	General Hospitals, Health	The mission of huron regional medical center is to work together with each individual and organization in the region to promote and improve community health.					Provided medical services as follows: inpatient admissions 1,154 outpatient visits 55,602 swing bed admissions 65 huron regional medical center, inc. Provided community benefit in the amount of 9,816,765 for 2014-2015 and 11,637,971 for 2013-2014.
South Dakota State Poetry Society	http://sdstatepoetrysociety.wordpress.com/		EIN 23-7420414	6304 S. Tomar Rd	Sioux Falls	SD	57108	USA				Fostering the creation and appreciation of Poetry.		Sioux Falls, South Dakota	Publications, Workshops, Contests, Education Programs
HorsePower	http://www.horsepowersf.com	605-251-1685	EIN 46-0378036	26659 Blue Sage Lane	Sioux Falls	SD	57106	USA	Equestrian, Sports	Equestrian programs/therapies for individuals with physical, emotional, and/or cognitive challenges in a quest for personal independence, accomplishment, and self pride.	There are individual results and it varies so much! Come volunteer and you will see how people grow and develop from horse therapy!	people with disabilities	well over 80-100 people	Sioux Falls, SD	therapy work with horses and volunteers.
Pierre Composite Squadron 40038 Civil Air Patrol	http://www.capnhq.gov/		EIN 23-7561356	127 Dove Rd	Pierre	SD	57501	USA	Disaster Aid, Disaster Preparedness & Relief Services, Human Service Organizations, Human Services	For more than 50 years, the Civil Air Patrol has aggressively performed the missions Congress mandated in 1946: Aerospace Education, Cadet Programs, and Emergency Services.					
Teton Coalition Inc	http://	(605) 341-9939	EIN 36-3966538	18 E New York St	Rapid City	SD	57701	USA	Homeless & Housing, Homeless Shelters	Housing assistance					The organization conducts workshops and provides other education opportunities for low income individuals who need information about the purchase, financing, and ownership responsibilities of a home.   the organization helps low income families or individuals obtain financing and/or construct homes to help meet their housing needs in a market in which real estate is typically beyond their financial means.
Word Oflife Church Of Colman 224 S Florence	http://		EIN 23-7049603	Po Box 158	Colman	SD	57017	USA							
ONE Spirit	http://www.nativeprogress.org	570-460-6567	EIN 26-3592983	PO Box 3209	Rapid City	SD	57709	USA	Ethnic &  Immigrant Centers, Human Services, Immigration	The ONE Spirit Mission is to assist the Lakota people in preserving and revitalizing the Lakota culture, language, and self-sufficiency while meeting the basic needs of Lakota families, children, and elders. We strive to cultivate an intercultural relationship that recognizes that we are all related and that American Indians are an equal and valued part of our society.	Food delivered monthly to the homes of 3000 people on the reservation, transitioning to food pantries in each district. Lakota employed in wood and food delivery programs supported by One Spirit. Allen Youth Center built this year for the Lakota community. Fundraising now for youth centers to be built in every area of the reservation. 700 children and elders in sponsorship program.	The 40,000 people on Pine Ridge Reservation in South Dakota.	1500 per month in food program20 children regularly in the safe house150 homes heated through the wood program700 children and elders served through the sponsorship program500 people benefitted from the Okini program	Pine Ridge Reservation, South Dakota	Sponsorship, food, heat, youth programs
South Dakota Library Association	http://www.sdlibraryassociation.org	(605) 641-2079	EIN 23-7038623	Po Box 582	Spearfish	SD	57783	USA		Promotes library service and professional development					First accomplishment promotes library services of the highest quality for all library users, provides opportunities for professional development for all phases of librarianship, and further professional development of library employees.
Discalced Carmelite Nuns Of Alexandria South Dakota	http://		EIN 91-1848801	Po Box 67	Alexandria	SD	57311	USA							
Morning Star Family Ministries Inc	http://	(605) 685-6629	EIN 46-0436834	Po Box 845	Martin	SD	57551	USA	Christianity, Religion	To provide programs that assist in building healthy families for the future.					Prevention, drug and alcohol counseling, financial management, peer to peer, parenting, recreational and any other program to aid individuals and families at risk.
Friends Of The Elk Point Community Library	http://		EIN 46-0420371	Po Box 190	Elk Point	SD	57025	USA	Education, Libraries						
Wagner Community Memorial Hospital	http://www.avera.org/wagnerhospital/	(605) 384-3611	EIN 46-0226283	Po Box 280	Wagner	SD	57380	USA	General Hospitals, Health	Wagner community memorial hospital's mission is to provide care and treatment of the sick; provide care and support of the aged, disabled, and indigent; and to provide for those in need of hospitalization regardless of race, color, creed, or ability to pay.					Wcmh is a 20 bed critical access hospital equipped with extensive advanced services, including areas for medical/surgical, pediatric, intensive/coronary care, and swing bed/long term care. The clinic is adjacent to the hospital making it convenient to see hospital patients, and share laboratory services and other diagnostic equipment. Outreach services include ob/gyn, pediatrics, orthopedic surgery, general surgery, urology, podiatry, ent & audiology. The people of the community truly believe in having access to care and support their local medical providers. The facility serves as the inpatient unit for the local indian health services clinic and works collaboratively with the ihs physicians and leaders to care for the native american population. Wcmh experienced 592 inpatient days, 516 swing bed days, 1667 emergency department visits, and 1798 clinic visits.
Aglow International	http://		EIN 51-0246970	Po Box 144	Bison	SD	57620	USA	Christianity, Religion						
American Lutheran Church Endowment Inc	http://		EIN 46-0379824	155 4th St Se	Huron	SD	57350	USA							
South Dakota Peace And Justice Center	http://		EIN 46-0354637	4809 S Twin Ridge Rd	Sioux Falls	SD	57108	USA							
National Society Of The Daughters Of The American Revolution	http://www.dar.org		EIN 46-6014868	Hc 75 Box 134	Sturgis	SD	57785	USA	Arts & Culture, Education, Historical Organizations, History Museums, Libraries	The objectives of the National Society Daughters of the American Revolution are historic preservation, promotion of education and patriotic endeavor.					
Sisters Of The Presentation Of The Blessed Virgin Mary Of Aberdeen Sd	http://		EIN 46-0253283	1500 N 2nd St	Aberdeen	SD	57401	USA							
Great Plains Medical Research Foundation	http://	(605) 336-3230	EIN 36-3667884	Po Box 5046	Sioux Falls	SD	57117	USA		To aid in the advancement of research and education at the sioux falls va medical center.					Since its inception in 1989, great plains medical research foundation has been providing funds for research related to veteran's health care. The funds are to pay research costs for approved research projects and to acquire equipment approved for research related activities. Since june 2002, the foundation has been providing reimbursement to the department of veterans affairs professional staff for approved continuing educational training, attendance at medical seminars, purchases of medical publications, medical association dues, subscription costs, and related medical education costs incurred by qualified veterans administration personnel.
Sturgis Center For The Arts Inc	http://www.sturgis.com/art	(605) 720-1559	EIN 20-0770169	Po Box 721	Sturgis	SD	57785	USA	Arts & Culture, Arts Education	To provide music & art lessons					Arts, culture, and humanities: provide music and art lessons to approximately 90 students.
Storybook Island Inc	http://www.storybookisland.org		EIN 46-0260003	Po Box 9196	Rapid City	SD	57709	USA		Provide a free, safe, educational environment for those young in years, or young at heart, to experience the power of imagination.					Maintaining and operating storybook island as a free theme park attraction for the general public.
Northeast South Dakota Alcohol & Drug Abuse Council, Inc.	http://		EIN 36-3719519	PO Box 1420	Aberdeen	SD	57402	USA							
Newdale School	http://		EIN 36-3319319	21336 484th Ave	Elkton	SD	57026	USA							
Church Response	http://		EIN 51-0141815	30 Main St	Rapid City	SD	57701	USA	Emergency Assistance, Human Services						
Lutheran Housing Corporation	http://	(605) 444-7500	EIN 93-1212382	705 E 41st St	Sioux Falls	SD	57105	USA		To provide housing for low income elderly households.					Provided housing for elderly households who were at or below 60% of median income.
Meade County Senior Citizens Center Association	http://	(605) 347-5877	EIN 23-7297056	918 Harley Davidson Way	Sturgis	SD	57785	USA		Meals for the elderly and fellowship					The organization provides fellowship and promotes the health and welfare of the meade county senior citizens. The membership consists of 350 active members
Bella Pregnancy Resource Center	http://	(605) 642-4140	EIN 36-3495588	Po Box 755	Spearfish	SD	57783	USA	Health, Reproductive Health Care, Reproductive Rights	Counseling and assistance					Counseling and assistance for women with difficult pregnancies.
Calvary Christian Reformed Church	http://		EIN 51-0174120	818 E Madison	Vermillion	SD	57069	USA							
Native American Heritage Association	http://www.naha-inc.org	(540) 636-1020	EIN 46-0414390	PO Box 512	Rapid City	SD	57709	USA	Food, Food Programs, Human Service Organizations, Human Services, Nutrition	Native American Heritage Association is a 501 (c) (3) non profit organizations dedicated to helping the Native American families in need living on the Sioux Reservations of South Dakota with food, clothing and other basic life necessities.		Native Americans living on the Reservations in South Dakota		South Dakota and Wyoming	Native American Heritage Association works with Feeding America and other organizations to obtain food to deliver to the Native American families in need on the Sioux Reservations of South Dakota.
Old Ft Meade Museum And Historic Reserach Association	http://		EIN 46-0314448	Po Box 164	Fort Meade	SD	57741	USA	Arts & Culture, History Museums	MUSEUM					
South Dakota Council On Economic Education Inc	http://		EIN 23-7039979	414 E Clark St	Vermillion	SD	57069	USA							
Toastmasters International, Inc.	http://www.toastmasters.org		EIN 46-6018011	5709 W 50th St	Sioux Falls	SD	57106	USA	Community Service Clubs	The mission of a Toastmasters Club is to provide a mutually supportive and positive learning environment in which every member has the opportunity to develop communication and leadership skills, which in turn foster self-confidence and personal growth.					
South Dakota Foundation For The Visually Impaired	http://		EIN 46-0348713	423 17th Ave Se	Aberdeen	SD	57401	USA	Eye Diseases, Blindness & Vision Impairments, Health						
American Guild Of Organists	http://		EIN 46-0386508	4114 W Saint Louis St	Rapid City	SD	57702	USA							
Faith Home And School	http://		EIN 46-6014890	1009 E 6th Ave	Mitchell	SD	57301	USA	Education, Elementary & Secondary Schools, Literacy						
Medicine Voice Healing Center	http://		EIN 26-2527648	1738 Albany Avenue	Hot Springs	SD	57747	USA	Addictive Disorders, Mental Health						
The Lighthouse Foundation	http://www.thelighthouseonline.net	724-898-4673	EIN 46-0456885	1302 East Cruikshank Road	Baltic	SD	57003	USA		The Lighthouse exist to respond to hurting, needy people by sharing Christs love while addressing their immediate needs with the resources provided by others in our community thereby giving them hope for the future while empowering them towards self-sufficiency.	Since its beginning in 1985, The Lighthouse Foundation has:  Distributed over 5 million pounds of food Provided over 40,000 pieces of furniture and appliances Served over 145,000 meals Provided over 45,000 nights of lodging through our transitional housing program Provided computer training to over 1,200 people Received and redistributed over 1,400 donated vehicles Prevented eviction, foreclosure or utility termination for over 5,000 families at a cost of more than $750,000 Logged over 3,500,000 miles transporting food, furniture, vehicles and people Fielded over 300,000 requests from people in crisis or facing emergencies Provided help, hope and healing to over 35,000 people Distributed over 350,000 toys to local needy children at Christmas Returned over $12 million in goods and services to the needy families of northern Allegheny Butler Counties	, The Lighthouse Foundation maintains operations at five sites and serves more than 6,000 people from northern Allegheny and Butler counties annually.  The Lighthouse Foundation attempts to fill identified gaps in basic human services to needy and impoverished individuals, families, and seniors.  Today, The Lighthouse Foundation is the lone provider of housing to homeless young adults and single parents with young children in its service area. The Lighthouse Foundation is a treasure in our community.  From Transitional Housing to our Food Pantry, to our Furniture and Appliance Warehouse, to providing Emergency Shelter, to our Hope Taxi Service and social programming for Golden Agers and Our Singles Supper Club and Family Feast programs, to Emergency Rent and Utility Assistance, to our Wheels of Work program The Lighthouse Foundation makes a positive impact on everyone it touches.		Northern Allegheny County, Butler County	
Aberdeen Youth Soccer Association	http://www.aberdeensoccer.com	(605) 225-0588	EIN 46-0385859	Po Box 584	Aberdeen	SD	57402	USA	Soccer, Sports						Recreation and competitive soccer leagues - spring and fall seasons for ages five to adult. Over 2,500 youth and adults served.
Praise Gospel Tabernacle Church	http://		EIN 36-3284088	2083 Third Ave	Bowdle	SD	57428	USA							
Webster Area Development Corporation Inc	http://		EIN 46-0437892	Po Box 6	Webster	SD	57274	USA	Economic Development	Promote and develop economic activities in day county					Economic development in day county
