name	url	telephone	tax_num	street	locality	region	postcode	country	Causes	Mission	Results	Target demographics	Direct beneficiaries per year	Geographic areas served	Programs
Nampa Christian Center Inc	http://		EIN 82-0465000	1423 2nd St S	Nampa	ID	83651	USA	Christianity, Religion						
South Fremont Education Foundation Inc	http://		EIN 82-0448824	Po Box 263	Saint Anthony	ID	83445	USA	Unknown						
Friends of the Clearwater	http://www.friendsoftheclearwater.org	(208) 882-9755	EIN 82-0481875	116 East Third Street Room 211	Moscow	ID	83843	USA		Friends of the Clearwater, a recognized non-profit organization since 1987, defends the Idaho Clearwater Bioregion's wildlands and biodiversity through a forest watch program, litigation, grassroots public involvement, outreach, and education on the eastern edge of the Palouse, where the doug fir and cedar forests meet the rolling hills.  The Wild Clearwater Country, the northern half of central Idaho's Big Wild, contains many unprotected roadless areas and wild rivers, and provides crucial habitat for countless rare plant and animal species.  We strive to protect these areas, restore degraded habitats, preserve viable populations of native species, recognize national and international wildlife corridors, and to bring an end to commodity extraction and industrialization on our public lands. We keep the Forest Service & BLM accountable, upholding environmental laws and standards for species such as steelhead, chinook, wolves, wolverines, salamanders and songbirds. Please consider joining our organization and wildlands community!		protect America's wild heritage for current and future generations		public lands advocacy	forest watch and education and outreach.
National Alliance on Mental Illness-Boise Affiliate	http://www.namiboise.org/index001.htm	(208) 376-4304	EIN 82-0405883	323 N Allumbaugh #4	Boise	ID	83704	USA	Counseling, Mental Health, Mental Health Associations	NAMI-Boise is a grass-roots organization that sponsors support groups for adults and teens in a non-threatening atmosphere in which to share common problems.  We offer education to answer general questions about mental illness and current research and disseminate brochures and library materials.  To reduce stigma, we educate the community and raise public awareness about all aspects of mental illness.  We advocate at all levels on behalf of people with a mental illness and their families.					Office manager and voluteer office staff help 52 callers per month in locating appropriate mental health services, provide educational materials, maintain a lending library with books on mental health.   offer free educational programs such as family 2 family, peer 2 peer, consumer support groups, family support groups, in our own voice presentations to businesses and the schools health classes. These programs reached 1,528 persons.   sponsored the nami walk to raise awareness about mental health issues - 542 participants in this year's walk.   see attached schedule
Cascade Baptist Church	http://		EIN 82-0428254	Po Box 1047	Cascade	ID	83611	USA							
Valley Christian Church	http://		EIN 82-0294877	1708 Heyburn Ave E	Twin Falls	ID	83301	USA							
Spiritual Assembly Of The Bahais Of Lapwai	http://		EIN 82-0502764	Po Box 78	Lapwai	ID	83540	USA							
St Edwards Catholic School Foundation Inc	http://		EIN 94-3047494	1031 Eastland Drive	Twin Falls	ID	83301	USA	Education						
Calvary Baptist Church Of Burley Idaho Inc	http://		EIN 82-6042142	515 W 27th St	Burley	ID	83318	USA							
International Reading Association Inc	http://		EIN 23-7006187	8169 W Victory Rd	Boise	ID	83709	USA							
Youth With A Mission Idaho Boise Cascade Inc	http://www.ywamidaho.org	(208) 382-0050	EIN 20-0575934	Po Box 70	Cascade	ID	83611	USA	Christianity, Religion	A religious organization formed to work towards the great commission by partnering with the church to mobilize, equip, send, and care for long-term missionaries who will take the gospel to those who have not had the chance to hear it.					Bible school for the nations is a secondary missions training school that gives students an overview of the bible from genesis to revelation, training tools of biblical interpretation/application, opportunity to practice teaching skills relevant to oral cultures, and focused study on biblical worldview principles that have the power to transform culture. 5 months of classroom study is followed by 2 months of outreach in asia teaching biblical knowledge/principles to community and church leaders in remote locations where access to bible training is limited.   mission adventures: mission adventures is a summer program for youth groups and families that includes 4 days in an inspirational camp setting and 6-16 days on short-term outreaches to domestic and international locations. In 2014 we hosted 229 youth, families and leaders from mn, mt, md, wi, id, and nc who served on short-term missions outreaches to tacoma washington, india, alaska, and boise id.   frontiers discipleship training school is a 6 month program for young adults interested in exploring missions with a special focus on areas of the world with unreached people groups. 12 weeks of discipleship training is followed by 10 weeks of evangelistic outreach in northern & central india.
Downwinders Inc	http://		EIN 94-2821582	254 W 500 N	Malad City	ID	83252	USA							
Hands4uganda	http://www.hands4uganda.org	208-637-0293	EIN 27-3665710	2900 Summit Drive	Pocatello	ID	83201	USA	Arts & Culture, Education, Folk Arts	The mission of Hands4Uganda is to make a positive difference in the lives of the children and youth of Uganda, primarily through a faith-based education, and to assist them in achieving their highest potential as they grow to become responsible, fulfilled Christian adults, by providing compassion, love, economic, and spiritual support.	Established a complete Ugandan primary school, grades 1-7. Also have a nursery school program  with three classes. School is currently on rented property but this past year we have purchased land near current school and and  raising funds to build new school.   Each child gets free medical care ant nearby clinic when needed as well as a lunch each day they attend school.				
4-H Clubs & Affiliated 4 H Organ	http://		EIN 82-0473904	775 Cherry Ln	Emmett	ID	83617	USA							
Human Rights Education Institute	http://www.hrei.org/	(208) 292-2359	EIN 82-0506112	Po Box 3281	Coeur D Alene	ID	83816	USA	Civil Rights, Intergroup & Race Relations, Race	We celebrate diversity and promote human rights by educating, raising awareness, and inspiring transformation in our community.					Miscellaneous other exhibits and programs to promote racial tolerance
Boise Rescue Mission	http://www.boiserm.org	208-343-2389	EIN 82-6024295-001	308 S 24th St	Boise	ID	83702	USA	Homeless & Housing, Homeless Shelters, Mental Health, Residential Mental Health Treatment, Substance Abuse Dependency, Prevention & Treatment	Since 1958, Boise Rescue Mission has reached out to the community by teaching the Word of God and provided food, shelter, clothing and opportunities to recover from homelessness to men, women and children in need.	In 2013:  Served 349,778 meals Provided 124,595 warm beds Handed out 70,085 articles of clothing Graduated 19 from the New Life Recovery Program Gave toys to 3,046 children at Christmas Served 2,418 first-time homeless individuals	homeless men, women and children	serve 349,778 meals, provided 124,595 overnight stays, handed out 70,085 articles of clothing, graduated 18 men and women from the New Life Recovery Program and served 2,418 first-time homeless individuals	Southwest Idaho	meals, overnight stays, clothing, counseling, job search assistance and recovery programs.
Genesee Community Church	http://		EIN 82-0224880	PO Box 65	Genesee	ID	83832	USA							
Westside Players Incorporated	http://www.westsideplayers.org		EIN 82-0439224	Po Box 116	Pocatello	ID	83204	USA	Arts & Culture, Theater	Community dinner theatre					To create promote and present to the community artistic theatrical productions in conjunction with culinary arts organizes approximately 50 performances per year
The Cooperative Preschool Inc	http://		EIN 82-0422183	Po Box 5842	Boise	ID	83705	USA	Education, Preschools						
Dominican Sisters Of Idaho Inc	http://		EIN 82-0449832	20274 W Riverview Dr	Post Falls	ID	83854	USA							
Lake City Center Inc	http://www.lakecityseniorcenter.org		EIN 82-0322548	1916 N Lakewood Dr	Coeur D Alene	ID	83814	USA	Human Services, Senior Centers, Seniors	Provide activities, meals, and support to seniors on-site and at their homes.					Provide meals, activities, and support to seniors on-site and at their homes.
Pioneer Evangelistic Association Inc	http://		EIN 51-0152604	Po Box 536	Mountain Home	ID	83647	USA							
Hispanic Business Association Inc	http://		EIN 82-0442572	12123 W Tio Leo Ct	Boise	ID	83709	USA	Education, Scholarships, Scholarships & Student Financial Aid						
Western Watersheds Project Inc	http://www.westernwatersheds.org		EIN 94-3202140	PO Box 1770 126 S Main St Ste B-2	Hailey	ID	83333	USA	Animals, Environment, Natural Resources Conservation & Protection, Protection of Endangered Species	The mission of Western Watersheds Project is to protect and restore western watersheds and wildlife through education, public policy initiatives and litigation.		restore wildlife, habitat and watersheds.		public lands throughout the west	WWP monitors and comments on public lands management in AZ, CA, ID, NM, NV, OR, MT, UT, CO, WY
Community Church Weiser Inc	http://		EIN 82-0290747	240 E Main St	Weiser	ID	83672	USA							
Elderly Opportunity Agency Inc	http://www.eoaidaho.org	(208) 365-4461	EIN 82-0306372	134 N Washington Ave	Emmett	ID	83617	USA	Food, Meals on Wheels	Providing senior citizens programs and housing projects.					The organization's programs provide seniors with nutritious meals, transportation, housing (also provided for persons with disabilities), & other supportive services.
U S S Boise	http://	(208) 385-9232	EIN 94-3182160	1001 W Idaho St	Boise	ID	83702	USA	Arts & Culture, Commemorative Events	To foster and support a connection between the citizens of boise, idaho and the officers and crew of the united states navy submarine u. S. S. Boise (ssn764).					Planning, coordinating adn fundraising for community events surrounding the u. S. S boise and the on-going relationships between the submarine crew, officers and community.
Our Redeemer Evangelical Lutheran Church	http://		EIN 82-0292608	Po Box 457	Emmett	ID	83617	USA							
Idaho Dance Theatre Inc	http://www.idahodancetheatre.org	2083319592	EIN 94-3108874	405 S 8th St Ste 363	Boise	ID	83702	USA	Arts & Culture, Dance	We provide both entertainment and education in contemporary dance.					Season event performances - provided opportunity for local artists to perform at a reasonable rate for the public  touring and education events - dance performances at various locations including schools within the northwest
Calvary Lutheran Church	http://		EIN 82-0395063	1011 N Compton St	Post Falls	ID	83854	USA							
Fifth Judicial District Casa Program Inc	http://www.nationalcasa.org/		EIN 82-0468754	716 Bridge St	Twin Falls	ID	83301	USA	Child Abuse Prevention, Children & Youth, Children & Youth Services, Crime & Law, Domestic Violence, Protection Against Abuse	National CASA's mission is to ensure that every child in or risk of being placed in foster care has a CASA Volunteer, appointed by judges to be a voice for these children in court. The result is that they are placed into safe, loving homes where they can thrive.					
Morrison Center Auxiliary Inc	http://	(208) 853-2808	EIN 82-0392843	1910 University Dr	Boise	ID	83725	USA	General Hospitals, Health	Support of performing arts center					Providing ushering and hospitality functions at performances for the morrison center for performing arts.
4-H Clubs And Affiliated 4 H Organizations	http://		EIN 82-0378239	1239 Idaho St	Lewiston	ID	83501	USA							
Family Resources International Inc	http://		EIN 77-0444288	1401 E Summerheights Dr	Meridian	ID	83646	USA	Arts & Culture, Printing & Publishing						
Basque Charities Association	http://		EIN 82-0364919	PO Box 2613	Boise	ID	83701	USA	Philanthropy, Philanthropy, Voluntarism & Grantmaking Foundations						
Preston Education Foundation	http://		EIN 84-1416850	105 E 2nd S	Preston	ID	83263	USA	Education, Elementary & Secondary Schools, Literacy						
Valley Bible Center Inc	http://		EIN 82-6008844	Local	Cascade	ID	83611	USA							
Boise Church Of Christ Inc	http://		EIN 82-6005340	2000 N Eldorado St	Boise	ID	83704	USA							
Greenleaf Friends Church And Iglesia Amigos Casa De Alfareo	http://		EIN 82-6011592	Po Box 428	Greenleaf	ID	83626	USA							
Lutheran Care Center Inc	http://		EIN 82-0461026	PO Box 502	Jerome	ID	83338	USA	Homeless & Housing, Senior Citizens Housing & Retirement Communities, Seniors						
Friends Of The Library Inc	http://		EIN 82-0464194	PO Box 4169	Pocatello	ID	83205	USA	Education						
Laptops to Lesotho Inc.	http://www.laptopstolesotho.org	208-574-2990	EIN 27-1239343	55 Eagle Creek Rd	Wayan	ID	83285	USA	Economic Development, Education, Educational Services, International, International Relief, Microfinance, Rural Economic Development	Our mission is to break the vicious cycle of illiteracy, poverty, and disease that is leading to early death in Lesotho by working through a local, grassroots, community-based organization to high quality education and job skills for the children in rural Lesotho.  To do this, we provide special children's laptop computers and access to the internet.   Thses laptops, and the access to information they provide, are an avenue for growth and improvement in the students' lives and in the community as a whole. We believe that truly successful solutions to the multitude of problems facing the people of Lesotho will come only when the Basotho devise and embrace solutions as their own. The best way to prepare them for that is through education and access to information, and the best time to reach them is when they are young.  Our primary goal is to give each and every child in the community their very own laptop. With child-ownership, the laptops can be used both in the structured environment of the classroom and by the children on their own, away from school, for unstructured learning and discovery at their own pace. We use refurbished XO laptops by the One Laptop Per Child organization, unique notebook-sized computers designed specifically for children in less developed countries. The laptops are a fun way to expand on the basic classroom skills of reading, writing, and math. They also help develop more advanced skills such as logic, conceptualization, and problem-solving. The operating system can be changed to a more advanced interface as the students skills progress.  Our secondary goal is to make this completely a community-run program. This idea was started by people in the community, and we serve merely as facilitators to help them achieve their goal. To this end, our team includes three staff members from the school, two in prominent leadership roles. We work with the community throughout the entire process to ensure their continued, long-term participation. We mentor and train selected individuals in community organization. This year, we will be teaching them fundraising and grant-writing, so that eventually they take over and run this project on their own.	In 2008, Andrew Dernovsek, then a Peace Corp Volunteer in Ketane, started teaching computer skills to his colleagues, students, and members of the community on his own computer. The community was so enthusiastic about the idea that they raised money to buy a second, used computer, and they set up a donated solar power system to run them. The school then used its surplus power to charge cell phones for a fee to earn money to purchase a printer/scanner/copier. A new building to house the school was started with labor and supplies donated by the community. Thus started the Ketane Computer School.   In June 2009, the Balcomb family donated two childrens laptops, unique computers designed by One Laptop Per Child, to Nohana Primary School, immediately adjacent to the Ketane Computer School. In 2010, 48 more of these laptops were delivered to the school.  A gas generator-powered electrical system was installed to charge and run the laptops, and a network server was set up.  All the teachers and the principal at Nohana Primary participated in three weeks of intensive training on the computers. They now run the computer school and also teach their primary school students using the computers in the classroom. Even with just 50 computers so far for over nearly 400 students, they have already seen improvement in the students language skills, increased enthusiasm for learning, near perfect attendance, and better behavior.  They now receive strong support from parents, who even permit their children to attend during the harvest when they are needed in the fields.   The school asked if there was a way to get more of the special kids laptops, and that request gave birth to this project. In the following months, founders Andrew Dernovsek and Janissa Balcomb recruited  seven more team members and developed goals and objectives with an eye toward laying a strong foundation for what will hopefully be a long-term, community-run project.  They set up a website and started a blog to serve as a step-by-step record of our work.   School officials and the Ketane local council committed to supply labor, services, and some of the materials. This contribution is a huge sacrifice because most of the people live at or near the subsistence level. The school held a contest for the students to name the project and design a logo.   We have raised over $10,00 in donations and pledges. We have acquired 50 used laptops. We partnered with several organizations who are providing support and/or funding, including BLOOM Africa, Friends of Lesotho, Peace Corps/Lesotho, School Technology Innovation Center, Family Literacy Lesotho, and Foundation for International Partnership Exchange (FIPE). FIPE agreed to fund a professional exchange to bring one of our Basotho team members to the U.S. to observe and train with teachers in Colorado.   In November 2010, we will be (1) setting up the network and internet infrastructure  solar power system (2) distributing 53 laptops to 6th grade students, teachers, and a school computer lab (3) training teachers and working to incorporate the laptop activities into the existing curriculm, and (4) working with the local community.  Our organization has earned the GuideStar.org Exchange Seal transparency and proactive information disclosure.	Primary school-age children in Ketane, Lesotho  Lesotho is a mountainous kingdom completely surrounded by South Africa. It is one of the poorest nations in the world. The terrain is rugged, there are few roads, and many villages are isolated and only accessible by foot or horseback. The mountain soils are poor, and only about 10% of the land is arable. Winters are harsh with snow and frequent sub-freezing temperatures.  Lesotho has the third highest rate of HIV/AIDS and the fourth highest rate of drug-resistant TB in the world, resulting in an average life expectancy of just 36 years. The twin epidemics have had devastating effects on family structure, making life extraordinarily challenging for Lesothos children. A large number of todays children have lost one or both parents. Some orphans are raised by grandparents, while others live in homes with a child as the head of the house.  Primary education is free in Lesotho, but because of responsibilities at home, some children are unable to attend school. Secondary education is not free, and many students cannot afford it.  Ketane is a small, very remote community in the Mohales Hoek District of southwestern Lesotho. The primary source of income is cattle ranching and raising sheep and goats for wool. There are two chiefs and a local council who govern the area a well as an active widows association called Diamonds of Ketane.  Nohana Primary School currently has 370 students in grades 1-7 and nine teachers. The teachers English ranges from conversant to fluent, and the sixth and seventh grade students are sufficiently fluent in English to be able to use existing computers without translation of the interface into Sesotho.	In 2010, 25 5th, 6th, and 7th grade students were designated as student leaders and received extra training with the laptops. Nine teachers and a principal received extensive computer training.  All the primary school students will have access to the computers at school and the upper grade students are permitted to take them home.  Parents and guardians have benefitted by improved behavior of their children at home.	Lesotho, southern Africa	Our Treasure Highland Computer Project at Nohana Primary School in Ketane, Mohale's Hoek District, Lesotho, Africa.
Idaho State Search And Rescue Association Inc	http://		EIN 82-0490163	Po Box 220	Fairfield	ID	83327	USA							
Church Of God	http://		EIN 82-0465298	17266 Homedale Rd	Caldwell	ID	83607	USA							
Southern Idaho Mycological Association Inc	http://		EIN 82-0330863	2920 N Arthur St	Boise	ID	83703	USA							
Habitat for Humanity Idaho Falls Area	http://www.idahofallshabitat.org	208-528-0298	EIN 82-0471181	238 Northgate Mile	Idaho Falls	ID	83405	USA	Christianity, Homeless & Housing, Housing Development, Construction & Management, Religion	Seeking to put God's love into action, Habitat for Humanity brings people together to build Homes, Community and Hope!		Low to medium income residents of the Idaho Falls area who would are interested in home ownership and partnering with Habiat.		Idaho Falls Area - Bonneveille, Fremont, Madison, Jefferson and Teton counties.	Provided decent housing to partner families in need at no profit and financed with affordable loans. Habitat for humanity seeks to eliminate poverty housing and homelessness from the world and to make decent shelter a matter of conscience and action.
Boise Philharmonic Association Inc	http://www.boisephilharmonic.org	(208) 344-7849	EIN 82-6006000	516 S 9th St Ste C	Boise	ID	83702	USA	Arts & Culture, Symphony Orchestras	The mission of the boise philharmonic association, inc. , is to perform orchestral music and educate community members regarding orchestral music.					Operate the orchestra for the enrichment of the community; promote the development of young musicians through the operations of the youth orchestra; educate children and adults through lectures, performances and workshops in schools, and performance of educational concerts targeted to specific age groups.
AquAbility Inc.	http://aquability.org	208-336-1876	EIN 27-4359749	3218 W Overland Rd	Boise	ID	83705	USA	Human Services	AquAbility develops independence and ability, enhances health and fitness, increases self-esteem, and improves quality of life for people with disabilities.	AquAbility is a non-profit corporation committed to providing therapeutic recreation through swimming for people with a variety of physical challenges.  The goals of AquAbility are to foster physical, and cognitive benefits, raise self-esteem, promote fitness, encourage and cultivate social interaction, improve quality of life, and to allow for in creased independence for adults and children with disabilities.  AquAbility is a designated Paralympic Sports Club, a division of U.S. Paralympics, and a Chapter of Disabled Sports, USA.  Within a caring, nurturing environment, individuals with various challenges learn to swim independently and/or train under experienced coaching, reaping all the benefits and rewards that this sport affords. For many disabled people, swimming is the only activity they can do without any kind of assistance.  This is a priceless freedom.  AquAbility is available to people of all ages who are challenged by a variety of permanent physical restrictions which limit their activities, including but not limited to: paralysis, stroke, Parkinsons disease, visual impairment, multiple sclerosis, cerebral palsy, amputations, spinal cord injuries, brain injury, developmental disability, Autism, and Down Syndrome.  AquAbility elevates the activity of swimming beyond the concepts of physical therapy.  Swimming is unique.   It provides a neutral gravity aerobic training environment to all individuals.  AquAbility recognizes the vital importance of the benefits associated with regular training and exercise: body awareness, muscle and aerobic conditioning, self-esteem through benchmarked progressive challenges.	children, adults and veterans with disabilities	Over 150 children and adults with disabilities of all kinds = 2500 sessions	Idaho	AquAbility therapeutic aquatic programs enhance health, develop independence, increase self-esteem, and improve quality of life for people with disabilities. AquAbility is a Paralympic Sport Club and a chapter of Disabled Sports USA.
Riggins Assembly Of God Inc	http://		EIN 82-0401255	Po Box 130	Riggins	ID	83549	USA							
Habitat For Humanity International Inc	http://www.habitatmagicvalley.org	(208) 735-1233	EIN 82-0442486	2016 N Wash	Twin Falls	ID	83301	USA	Christianity, Homeless & Housing, Housing Development, Construction & Management, Religion	To build affordable housing and help economically disadvantaged families become successful homeowners.					During the 12 months ended 6/30/15, habitat for humanity of the magic valley started the construction of and/or renovation of three affordable homes. As of 6/30/15 the homes were still in construction and not yet sold to qualified low income families and the related construction costs remain in inventory as construction in progress.   habitat for humanity of the magic valley received, then renovated houses under the neighborhood stabilization program that utilized a federal grant from the u. S. Department of housing. All of the renovated houses were then sold to qualified low income families through no-interest loans held by the habitat organization. For the 12-months ended 6/30/15, habitat received mortgage payments from those qualified families in the magic valley.   all other program services incude: 1) construction work and renovation operation expense 2) habitat international tithe for construction projects and family support services. 3) restore thrift store projects and related project expense. 4) mortgage interest discounts and amortization.
Idaho State Search & Rescue Association Inc	http://		EIN 82-0502404	1220 N 1150 E	Shelley	ID	83274	USA							
Bethel Chapel Fellowship Inc	http://		EIN 82-0290219	2201 S Orchard St	Boise	ID	83705	USA							
Safari Club International	http://	(208) 522-0750	EIN 82-0449914	2699 W Meadow Lark Ln	Idaho Falls	ID	83402	USA		Protection of the rights of hunters to hunt the world over. Education of the nonhunting public of the role hunters play and efforts of hunters in the conservation and preservation of wildlife and wildlife habitat all over the world.					Contributed funds to idaho wild sheep foundation to help with the cost of building high mountain water guzzlers to support populations of idaho big horn sheep.   education of the nonhunting public by teaching the benefits from hunting fees that flow through to benefit wildlife and the necessity of wildlife being professionally managed in order to maintain healthy wildlife populations all across the world.   the sensory safari is a collection of wild animal mounts that sci puts on display for the general public to enjoy free of charge. Participants are encouraged to touch the mounts for a hands on experience with the animals. This is especially important to blind participants in providing them the ability to get an idea of what a deer or rabbit etc feels like and what shape it has. We are also able to explain the value that hunting has as a management tool for wildlife managers.   sci national requires all affiliated clubs to share 30% of its annual banquet proceeds with the national organization in order to help fund wildlife programs nationally and internationally.
Peregrine Fund Inc	http://www.peregrinefund.org	(208) 362-3716	EIN 23-1969973	5668 W Flying Hawk Ln	Boise	ID	83709	USA	Animals, Bird Sanctuaries, Protection of Endangered Species, Wildlife Preservation & Protection	The Peregrine Fund works globally to conserve biological diversity and enhance environmental health by working with birds.  This is accomplished by restoring species in jeopardy, conserving habitat, educating students, training conservationists, providing factual information to the public, and accomplishing scientific investigations.  We have assisted on conservation projects in more than 40 countries. The organization employs the inter-disciplinary principles of conservation biology.  We strongly believe in cooperative efforts involving individuals, organizations, corporations, and government, a belief that has been the cornerstone of the program to restore the Peregrine Falcon.  We are a results-oriented organization that works locally, nationally, and internationally.  Preserving visible, charismatic, far-ranging species results in many benefits.  By focusing on birds and their ecological requirements, and providing sufficient protection to sustain viable populations, we are using birds to provide an umbrella of protection for the diversity of life and the entire ecosystem associated with them.					Species restoration. California condor - the captive breeding facility in boise, idaho produces california condors for release to the wild to establish self-sustaining populations of this rare species. By 1982, just 22 california condors remained on earth. Today there are approximately 425 individual birds, more than half of them flying free in the wild. This year the 16 pairs held by the peregrine fund produced 12 fertile eggs. Nine hatched in boise and the rest were sent to other facilities. Thirteen captive-bred condors were transferred to the arizona vermilion cliffs site for release to the wild and that population now includes 77 individuals. Cooperative programs with state agencies and hunting groups were expanded to encourage the use of lead-free ammunition in condor country. Each year we attempt to trap every condor to be tested and, if necessary, treated for lead poisoning or any other maladies discovered. Raptor propagation. In 2014 we began a captive population of eurasian sparrowhawks accipiter nisus to maintain personnel competency in captive propagation techniques, but more so to obtain skills and knowledge in producing accipiters in captivity which could be applied to future conservation efforts within this genus. Currently the peregrine fund's world center for birds of prey houses 7 eurasian sparrowhawks (3 breeding pairs and one lone male). The sparrowhawk is of least concern as far as conservation status, however, the genus accipiter has been produced minimally in captivity when compared to other species of raptors, so developing and publishing techniques will no doubt benefit any future species of concern. We also continue to maintain a captive breeding population of taita falcons falco fasciinucha to maintain a genetically diverse captive population for potential future conservation needs of this near-threatened species. Currently in the u. S. , all taita falcons are of the same genetic strain from a handful of falcons brought to the u. S. From africa in the 1980's. We are currently working with cooperators to obtain more individuals from africa to diversify our captive population. The peregrine fund currently houses 5 taita falcons (2 breeding pairs and 1 lone male).   conservation programs - since founding in 1970, over 100 raptor species in at least 66 countries have benefitted from field research and hands-on recovery efforts by the organization. This year the peregrine fund was involved in raptor research, graduate studies, and conservation projects in 18 countries on four continents. Training and support were provided to 24 students conducting graduate thesis research projects and doctoral and master's studies, all in their native countries; since beginning, 27 students have graduated with phd degrees and 76 with msc degrees. This year, eight pairs of previously released young of the critically endangered ridgway's hawk formed territories and four pairs bred successfully in the wild in the dominican republic in an experimental assisted dispersal project, and a record 31 young were released to help establish a new population. Five orange-breasted falcon chicks, hatched in captivity, were released into the wild in belize, and surveys were conducted for nesting falcons in belize and guatemala. Captive-bred and wild-hatched harpy eagles were tracked and observed in the forests of darien, panama using radio telemetry, and public educational campaigns were conducted to reduce shooting of this threatened species. Eight graduate students were supported in argentina, brazil, chile, bolivia and ecuador, and two graduated with phd degrees and one with an msc degree. Four students conducted field studies for graduate or post-graduate degrees benefitting vulture conservation in kenya and understanding of eleonora's falcon migration. In madagascar, work to set aside globally significant wetlands and forests was rewarded in 2015 with the declaration of permanent protection for three community-based conservation areas, where we monitor rare and endangered raptor species, assist captive breeding of critically endangered species, support eight graduate students' studies, and work with local communities to develop new income sources while protecting traditional customs and practices. Financial, scientific and technical support was given to the philippine eagle foundation for work including captive breeding and release of philippine eagles, public education, conservation of critical habitat, and telemetry studies on wild eagles. Annual breeding population surveys of critically endangered gyps vultures were completed in india that revealed stabilizing populations after the catastrophic declines recorded due to the use of veterinary diclofenac in livestock. Key presentations were given to the first andean condor regional workshop in peru and 10th neotropical ornithological congress in brazil, as well as the annual meeting of the raptor research foundation, wilson ornithological society and the american ornithologists union, among others. The american kestrel partnership was expanded to understand the species' decline on a continental scale. The second season of study to understand how the gyrfalcon responds to impacts of climate change was completed in alaska. Studies on the effects of wind turbines on raptor mortality, and golden eagle distributions were conducted, and a symposium on the effects of wind power on raptors was held in sacramento, ca. Aplomado falcon surveys found 33 pairs in south texas and a total of 50 young were produced.   education / information - the education program at the peregrine fund's world center for birds of prey provides cultural and educational opportunities to the greater treasure valley, idaho, and beyond. With a growing population, complicated land use patterns, and the need to increase the public's awareness of natural systems, we provide information for students and individuals to make wise decisions and have a positive impact on our environment. In fy2015 we hosted 35,399 visitors at our interpretive center. We also continued our school-endorsed programs which are geared to k-12 students in idaho. These programs have been designed by educators and biologists to meet stem standards and provide valuable scientific content for visiting students and teachers. In 2015 we reached 5,584 students through a combination of on-and-off site programming. Calendars, annual reports, news releases, brochures and other materials are updated annually and made available to the public. Photographers are encouraged to participate in conservation by entering the peregrine fund's internationally-recognized photo competition, raptors at risk. The peregrine fund's online audience logged about 750,000 page views of our webcams trained on peregrine falcons and american kestrels that show them courting, nesting, and raising young each spring. Year-round, viewers access explore raptors on-line, a user-friendly guide for all ages to identify and learn about raptor species. For users seeking more technical information, our on-line global raptor information network presents academic species accounts and bibliographies of published works on 333 raptor species. Journal articles from the peregrine fund's library may be requested; this year staff supplied 640 articles to researchers worldwide free of charge. Visitors to the archives of falconry learn about the role of falconers in raptor conservation and habitat protection. The website provides tools to join, subscribe to e-newsletters, shop for raptor-related merchandise, and track donations. The organization has 73,531 followers on its 5 facebook pages and 2,121 followers on twitter.
South Central Community Action Partnership Inc	http://	(208) 733-9351	EIN 82-0277836	Po Box 531	Twin Falls	ID	83303	USA		To provide a wide range of services in an effort to help improve the quality of life for people with an economic disadvantage.					Self-help housing is a group method build where 7-10 families come together under the guidance of a construction supervisor employed by south central community action partnership to build their own homes. Families build 65% of the homes themselves by committing 35 hours a week with friend and family volunteers. By putting in the sweat equity the family does not have to come up with a down payment and moves into their new homes with an instant equity of generally $17,000 - $22,000. Usda rural development provides the loans to qualifying families with interest as low as 1%.   the weatherization program assists low-income households with home energy conservation, particularly the elderly, people with disabilities, and families with children. A member of our staff who is a state certified analyst will conduct a comprehensive energy analysis of the home and determine the most cost effective measures to be installed. Our skilled technicians, using state-of-the-art diagnostic equipment, will install the approved weatherization products to reduce the applicants energy consumption and increase comfort.   the emergency services department meets the crisis needs of people living in poverty, by utilizing agency and community resources. Assessments are preformed using a holistic approach, evaluating strengths, weaknesses, obstacles and resources. Through this program we offer emergency food, onetime prescription assistance, emergency rental and utility assistance, employment assistance, homeless aid, educational assistance, financial management and family development counseling, along with many other services. These programs help individuals and families stabilize their crisis situation and create an action plan for continued stability.   liheap is the low income home energy assistance program. The program is designed to assist income-eligible individuals and households with their winter heating bills. Each household may apply for and be awarded assistance only once each program year. Benefits are paid directly to the heating vendor. Benefit payments are based on income, number of people in the household, type of heat, living arrangements and region of the state they live in. Any household in idaho may be eligible if: the household's total gross income, based on the size of the household, is not more that the monthly amounts listed on the omb income poverty guidelines. The transitional housing program offers transitional housing to homeless families with children under eighteen. We currently have 8 operational units scattered throughout four counties. This program is part of our homeless initiative, with the ultimate outcome being that more families who are homeless will have their needs met and work their way out of homelessness to permanent housing. When assisting a homeless family, they are introduced to their family development specialist, who helps the family establish goals that are reviewed six weeks to three months working to overcome barriers. Within this program is the step-up program that provides structure and guidelines the families must follow for progress and continued contact with their case managers. Tenants pay 20% of their adjusted gross income as program fees and agree to random drug testing.
