name	url	telephone	tax_num	street	locality	region	postcode	country	Causes	Mission	Results	Target demographics	Direct beneficiaries per year	Geographic areas served	Programs
Western Slope Music Program	http://		EIN 84-1376831	804	Tesuque	NM	87574	USA	Education, Scholarships, Scholarships & Student Financial Aid						
New Mexico Coalition For Literacy	http://www.newmexicoliteracy.org	(800) 233-7587	EIN 85-0361082	3209 Mercantile Ct Ste B	Santa Fe	NM	87507	USA	Adult Education, Education, Literacy, Remedial Reading & Encouragement	The mission of the new mexico coalition for literacy is to coordinate, expand, and enhance new mexico programs so adults can read and write to achieve their goals.					Operating assistance to 13 programs in 11 counties that in turn served 1,007 adult students who received 11,707 one-to-one hours of instruction with the help of 483 volunteer tutors, who contributed 23,442 hours of their time. 319 individuals received pre-service tutor training, board training, in-services, and outreach assistance for recruitment and to raise awareness. 53 individuals were recruited and referred through nmcl's pr campaign and toll free line. Five programs received materials grant funding in 3 local communities.
National Society Dames Of The Court Of Honor	http://		EIN 31-1363764	1136 Cave Springs Trl	Las Cruces	NM	88011	USA							
HOMEWISE INC	http://www.homewise.org	505-983-9473	EIN 85-0346325	1301 Siler Road Building D	Santa Fe	NM	87507	USA	Homeless & Housing	The mission of Homewise is to help working New Mexicans become successful homeowners in order to achieve financial security, strengthen families and increase the economic and social vitality of our communities.  We do this by:  Providing free financial literacy and homebuyer education classes Individual financial counseling towards the goal of home purchase Providing low-interest, fixed rate mortgages and home improvement and refinance loans Real estate services	$58,673,148 loaned in 2013, $346,266,508 to date; 69 jobs created; 173 refis in 2013, 161 families moved into their first homes, 89 lowered their costs and improved their quality of life with home improvement loans, and 528 people took foundational classes in 2013.	moderate income families achieve homeownerships	161 families move into new homes, 173 refinance, 89 to improve homes, and 528 people who took classes.	8 Northern New Mexico counties	financial literacy and credit repair classes, one-to-one counseling, low-cost, fixed interest mortgages, refi and home improvement loans, and by building high-quality, energy-efficient low total cost of ownership new homes.
PAJARITO ENVIRONMENTAL EDUCATION CENTER	http://www.peecnature.org	505-662-0460	EIN 85-0478101	2600 Canyon Road	Los Alamos	NM	87544	USA	Education, Elementary & Secondary Schools, Environment, Environmental Education, Literacy, Natural Resources Conservation & Protection	Enriching people's lives by strengthening their connections to our canyons, mesas, mountains and skies.		connect people with nature	over 30,000 people	northern New Mexico and the Pajarito Plateau	hands-on field science for schools; talks, outings and classes for all ages, and planetarium and astronomy programs at the Los Alamos Nature Center.
Cancer Awareness Prevalence Prevention and Early Detection	http://www.capped.org	(575) 434-4673	EIN 85-0481409	907 New York Ave	Alamogordo	NM	88310	USA	Cancer, Counseling, Health, Mental Health, Public Health	CAPPED, Inc. is a grassroots New Mexico non-profit corporation dedicated to primary cancer prevention and support services.					9 cancer awareness program presentations were given to civic organizations and clubs including vision of health presentations and everthing counts presentations reaching more than 800 people, healthy cooking classes, capped strummings (music therapy), and mandela art therapy classes. We also educated through 15 health fairs at different schools, hospitals and parks. We spoke on 2 radio shows and provided approximately 4,055 media commercials to promote cancer awareness programs. In the walk-in cancer prevention and support center, trained volunteers and staff provide personal consults with newly diagnosed and continuing cancer patients and/or their family members. Assistance is provided for research in the computer learning center/library. Cancer patients receive complimentary services in the capped center for integrative health care, including music and art therapy, medical chair massage, reike, zero gravity chairs, ionic footbaths, and more.   capped staff and trained volunteers met the cancer information and support needs of 1,413 walk in clients and answered 1,103 phone calls. Services provided included finding the most current information on cancers from the most respected sites on the internet, advocacy, emotional support, building toolbox of coping skills, helping to obtain insurance and/or health services, integrative health care services, teaching methods to help prevent cancer recurrence for cancer patients and to prevent first cancers for other family members, counseling on end of life issues for cancer patients and their loved ones and grief support for those left behind.
New Mexico Water Conservation Alliance	http://		EIN 85-0459879	Po Box 4133	Gallup	NM	87305	USA	Environment, Water, Water Resources, Wetlands Conservation & Management						
African American Chamber Of Commerce New Mexico Inc	http://		EIN 26-4428313	PO Box 8920	Albuquerque	NM	87198	USA	Community Service Clubs						
Taos Feral Feline Friends	http://taosferalfelinefriends.tripod.com/	575 737-9208	EIN 77-0635095	PO Box 1926	Ranchos De Taos	NM	87557	USA	Animal Protection & Welfare, Animals			prevent cruelty and unneccesary euthanasia of stray and feral cats and to reduce the population of stray and feral cats.	408 cats, including 160 adoptions and 316 spay/neuter surgeries provided for free.	Taos and Colfax Counties in New Mexico	1. A no-kill shelter for cats 2. Free spay/neuter of stray and feral cats through TNR (Trap, Neuter and Return) 3. Free spay/neuter and vaccinations to adopters of stray cats. 4. Free cat food for feral cats managed by low income families
Kitchen Angels, Inc.	http://www.kitchenangels.org	(505) 471-7780	EIN 85-0423492	1222 Siler Rd	Santa Fe	NM	87507	USA	Centers to Support the Independence of Specific Populations, Food, Food Programs, Human Service Organizations, Nutrition	In 1992, in response to the urgent needs of our community's most vulnerable members--people whose requirements were overlooked by traditional service providers--the Kitchen Angels meal program was designed to meet the unique individual nutritional needs and special dietary requirements of each of its clients.  Serving the frail elderly who require special diets and the homebound under the age of 60, Kitchen Angels supports the self-sufficiency of those who might otherwise be forced to accept institutional living.  Kitchen Angels allows members of our community to remain in the comfort of their home to experience independence and live with dignity even while they face a life-threatening condition.					Kitchen angels is a volunteer organization devoted to delivering hot wholesome meals to santa feans who through illness or other circumstances might do without. Volunteers help provide meals and visitation to those in need.
Valley View Community Church	http://		EIN 85-0351336	Po Box 505	Animas	NM	88020	USA							
Colfax County Senior Citizens Inc	http://www.ncnmedd.com/aging/colfax.htm	(505) 445-1234	EIN 85-0234167	444 S 1st St	Raton	NM	87740	USA		To provide the necessary services to all senior citizens within the colfax county, new mexico service area; so that they can live their lives with dignity and respect.					During fiscal year 2015 colfax county senior citizens, inc. Served 65,040 meals to senior residents of colfax county. We also provided 12,475 units of transportation and 10,376 hours of in home services. Through the diligent work of our financial officer, ccsc, inc. Was able to conform to the reporting guidelines and standards set forth by the non metro area agency on aging. All reports were submitted on time and in the proper format. The board of directors for colfax county senior citizens, inc. Have expressed a great appreciation for the detail and accuracy of the financial statements. Our goal was to become completely transparent as to the operations of the corporation and i earnestly believe we have accomplished this.
St Bonaventure Indian Missions & School	http://www.stbonaventuremission.org		EIN 85-0326009	Po Box 610	Thoreau	NM	87323	USA	Education, Employment, Homeless & Housing, Housing Support, Job Training, Primary & Elementary Schools	1. Quality PreK to Grade Eight education 2. Employment in an area where unemployment is over 35% 3. Provide the necessities of water, clothing, food and home repair to the very poor					
Las Cruces Bantam Weight Sports Assoc Inc	http://www.bantamweightsports.webs.com	(575) 520-1116	EIN 85-0375607	Po Box 550	Las Cruces	NM	88004	USA		Youth sports association					Youth football, basketball, and volleyball programs for grades 5, 6,and 7.
Kohn Foundation	http://www.thekohnfoundation.org	(303) 503-3125	EIN 56-2396855	173 Chisholm Trl	Santa Fe	NM	87506	USA	International, International Relief	Provision of shelter animal assistance and college scholarships					Humane society of grand bahama/barc/nassau humane society - medical and surgical assistance to shelter animals, including spay/neuter clinics; education of public re: same  scholarships - provision of tuition, rent, books, and misc. Expenses to needy bahamian college students
Justice Great Dane Rescue	http://justicerescue.org	505-899-9542	EIN 27-2741635	PO Box 65189	Albuquerque	NM	87193	USA	Animal Protection & Welfare, Animals	Justice Great Dane Rescue is determined to rescue, rehabilitate and provide resources for Great Danes in Need.	In 2012 we found wonderful homes for 32 Great Danes, in 2013 we found homes for 46 Danes. We have treated countless medical conditions and strive to continue to provide for Great Danes in and around NM	Great Danes	53 Great Danes	New Mexico	rescue, rehabilitation and providing resources for Great Danes in need.
Dungan Volunteer Fire & Ems Association Inc	http://		EIN 85-0434352	32 Crestwood Ln	Alamogordo	NM	88310	USA	Philanthropy, Philanthropy, Charity & Voluntarism Promotion						
Society For The Development Of Gifted And Talented	http://		EIN 85-0263339	1301 Sunset Sw	Albuquerque	NM	87105	USA							
Assistance League Of Albuquerque Inc	http://www.assistanceleague.org	(505) 265-0619	EIN 85-6009968	Po Box 35910	Albuquerque	NM	87176	USA	Philanthropy, Philanthropy, Charity & Voluntarism Promotion, Senior Centers, Seniors	Assistance league is an all-volunteer organization whose programs focus on the self-respect and well being of those they serve. They carry out philanthropic work in albuquerque, new mexico.					Blue portal provides an outlet for senior crafters to sell their crafts in a retail environment. 100% of entire purchase price is returned to the senior crafters.   operation school bell provides clothing and shoes to elementary and middle school students.   other programs- buddy bears ( teddy bears to police and fire departments for use in traumatic situations involving children); assault survivor kits for assault victims; kids are pretty special program provides clothing and hygiene kits through children, youth and family department for children identified as being at risk; tender loving care provides new handmade layettes and knitted chemo caps to university of new mexico hospital; kids on the block provides puppet shows for second and third graders about bullying and other social issues; sharing program that distributes gently used items from bargain box to appropriate non-profit organizations; our sister's closet collaborates with the ywca to provide interview or job-related clothing for women entering or re-entering the work force.   the organization's main source of revenue and support are the bargain box thrift store sales. Used clothing and household items are donated and the proceeds are used for various programs and supporting services.
Life Center Foundation	http://	(505) 424-1404	EIN 85-0304320	Po Box 8718	Santa Fe	NM	87504	USA		Provide funding for non-profit organizations providing emotional, educational and recreational programs for children and youth.					Provide a support structure and care for at risk children in northern new mexico
Silver City Gospel Mission	http://	(575) 388-5071	EIN 85-0354912	Po Box 5198	Silver City	NM	88062	USA	Human Services, Neighborhood Centers	Services for the needy.					Provide food for the needy  provide housing for the needy.   provide transportation, clothing and other misc items for the needy.
RONALD MCDONALD HOUSE CHARITIES OF NEW MEXICO	http://www.rmhc-nm.org	505-842-8960	EIN 85-0283204	1011 Yale Blvd NE	Albuquerque	NM	87106	USA	Health, Homeless & Housing, Housing Support, Patient & Family Support, Temporary Housing	Founded in 1982, the New Mexico Ronald McDonald House is the cornerstone program of RMHC-NM. It provides a temporary home-away-from-home to families with critically ill or injured children when necessary medical care is unavailable in their own community. The average stay for families is 10 nights, but stays of over a month are not uncommon. We serve many people from minority and under served populations and accept referrals from social workers and other members of the hospital and medical communities in Albuquerque.	House offers over 10,000 nights of family lodging annually. Kids heal faster when they are supported by their family. Families go home and remain a vital part of their community without financial and emotional interruptions.	families with children in active medical care	Over 900 families annually. Thirty families at a day.	Southwest	the Ronald McDonald House, the Ronald McDonald Family Room at UNM Hospital and the Ronald McDonald Family Room at Presbyterian Hospital.
St Martins Hospitality Center	http://www.smhc-nm.org	(505) 242-4399	EIN 85-0338552	Po Box 27258	Albuquerque	NM	87125	USA	Mental Health, Mental Health & Crisis Intervention, Mental Health Disorders	To provide a place where homeless people could come and gain protection from the elements and provide for many other basic needs, such as meals, showers, clothing and health care. Also, to provide various services to homeless people such as counseling, job opportunities and housing alternatives.					St. Martin's hospitality center (st. Martin's) was founded in 1985 to provide meals and shelter to individuals experiencing homelessness in albuquerque, new mexico. Guided by client need for more comprehensive supports, st. Martin's expanded its programmatic and staff capacity to strategically fill service gaps and meet rising demand. Today, st. Martin's serves over 400 homeless and low-income individuals a day as a core service agency (csa), trauma-informed care facility, affordable housing development organization(ahdo) and social enterprise developer through the coffee shop, st. Martin's job training lab and placement site. Service delivery is currently organized under project end homelessness (peh), which streamlines the provision of the following interventions: coordinated assessment; outreach, emergency shelter & support services; mental/behavioral health care; employment/income support services; and housing placement & retention services. Our mission focus under peh is to end homelessness as we know it in albuquerque. St. Martin's continues to serve our community as new mexico's largest multi-service provider to the homeless and near homeless. In our most recently completed fiscal year, our agency served nearly 140,000 meals, provided behavioral health care to over 400 individuals, placed over 170 unemployed adults into jobs, and housed over 350 men, women and children under project end homelessness. St. Martin's also continued to integrate additional best practices throughout peh service delivery, with the addition of lunch service. St. Martin's expanded its outreach team, opened a therapy and healing arts center to provide increased evidence-based therapeutic services, and opened a transitional housing facility to help female returning citizens transition back to their communities of choice. In partnership with a diverse array of public and private partners, st. Martin's will continue to prevent and end periods of homelessness among albuquerque's most vulnerable residents. By providing comprehensive best practice service and supports to those most in need, st. Martin's will realize our vision of ending homelessness one person at a time.
Hubbard Museum	http://www.cowboysymposium.org	(575) 378-7350	EIN 75-2293175	Po Box 449	Ruidoso Downs	NM	88346	USA		Operation of the horse race hall of fame in historic lincoln county, nm					Educate the public about, and develop public appreciaiton for the significance and the role of the horse and horse racing in american society by displaying exhibits relating to the horse and horse racing.   educated the public about, and developed public appreciaiton for the significance and the role of the horse and horse racing in american society by displaying exhibits relating to the horse and horse racing.
International Reading Association Inc	http://		EIN 85-0245087	PO Box 8	Cerrillos	NM	87010	USA							
Dreamtree Project Inc	http://dreamtreeproject.org	(575) 758-9595	EIN 85-0462470	Po Box 1677	Taos	NM	87571	USA	Family Counseling	The mission of the dream tree project is to provide youth with a respectful, loving and safe place for growth and to nurture thier potential for becoming independent, positively involved members of their community.					This year, dreamtree project has served 59 young people in need of a place to stay. On leaving the programs, 75% of residents moved into transitional or permanent housing situations. In addition, we have completed major roof repairs. Finally, we have worked towards financial stability and successfully competed for a renewal of our basic center program funding.
HIGH ROAD ARTISANS	http://www.HighRoadNewMexico.com	1-866-343-5381	EIN 85-0475544	P.O. Box 469	Truchas	NM	87578	USA	Arts & Culture, Arts, Culture & Humanities	The purpose of the High Road Artisans is to develop vision, direction, and tools to promote and sustain arts and culture as positive, integral elements of communities along the High Road to Taos.				Northern New Mexico, along the High Road to Taos Scenic Byway	High road art tour two weekends in september. Artist studios and group sites open to the public. Advertised regionally. Production of tour maps. 70 artists involved  high road marketplace. A year-round consignment gallery project for local artists. Provide space, structure, and business educationl. 75 artists involved.   high road artisans website - maintain website for all artists involved in this organization
Shepherd Of The Hills Lutheran Church	http://		EIN 85-0303180	1120 Hull Rd	Ruidoso	NM	88345	USA							
4-H Clubs & Affiliated 4 H Organ	http://		EIN 85-0398112	PO Box 172	Rancho De Taos	NM	87557	USA							
LA PINON SEXUAL RECOVERY SERVICES OF SOUTHERN NEW MEXICO	http://		EIN 85-0402538	525 S Melendres St	Las Cruces	NM	88005	USA	Mental Health, Sexual Assault Services	Rape crisis counseling and advocacy.					Provided rape crisis counseling and the training of advocates to assist sexual assault victims and their families.
Booker T Washington Alumni Assn Inc	http://		EIN 85-0424704	1505 E Dunnam St	Hobbs	NM	88240	USA	Human Service Organizations, Human Services						
Lutheran Womens Missionary League	http://		EIN 23-7540644	413 Chanticleer Pl	Clovis	NM	88101	USA							
Sonrise Baptist Church	http://		EIN 85-0355128	Po Box 45358	Rio Rancho	NM	87174	USA							
Northern New Mexico Veterans Community Development Corporation	http://		EIN 30-0487293	12 Sheridan Rd	Las Vegas	NM	87701	USA	Community & Neighborhood Development, Economic Development						
Water Engineers for the Americas	http://wefta.net		EIN 85-0482431	2904 Rodeo Park Drive East, Building 100	Santa Fe	NM	87507	USA	International, International Relief			design, build and help the community itself maintain safe, simple and affordable systems for clean water and improved sanitation.	Since 2004, we donated expertise that has provided water and/or improved sanitation to over 17,000 people in six countries.	improverished communities in Latin America	donation of hydro engineering expertise by volunteers with 10+ years' experience,  many with experience in Latin America.  WEFTA provides technical and administrative support to needy communities for the construction of drinking water and wastewater systems by working with local non-profit organizations. By assisting these communities in managing their water resources, WEFTA helps improve community access to safe drinking water, makes more clean water available, reduces waterborne diseases, improves hygiene and protects the environment. WEFTA volunteers and the people who support our work believe it is imperative that we invest in simple solutions known to reduce the devastating long-term societal and human costs of unsafe water. We believe that it is within our powerindividually and collectively, with well-directed efforts coordinated with people living within the host communitiesto provide clean water and sanitation for all, especially those less fortunate than ourselves.
Walkin N Cirlces Ranch Inc	http://		EIN 04-3619624	Po Box 626	Edgewood	NM	87015	USA	Animal Protection & Welfare, Animals						
Action Programs For Animals	http://		EIN 27-0234541	Po Box 125	Las Cruces	NM	88004	USA	Animal Protection & Welfare, Animals						
Mighty Wind Ministries Inc	http://		EIN 85-0397451	617 Carlisle Blvd Se	Albuquerque	NM	87106	USA							
First Baptist Church Of Los Chavez	http://		EIN 85-0234455	9 Los Chavez Park Rd	Belen	NM	87002	USA							
Revival Center	http://		EIN 85-0354960	Po Box 1926	Lovington	NM	88260	USA							
Cares-Clovis Animal Rehabilitators & Educational Service	http://		EIN 85-0375168	PO Box 1633	Clovis	NM	88102	USA							
Deming-Luna County Commission On Aging Inc	http://	(575) 546-8823	EIN 85-0248639	800 S Granite St	Deming	NM	88030	USA	Human Services, Senior Centers, Seniors	To provide services for senior citizens.					Providing 1) congregate and home delivered meals 2) homakker services 3)respite care 4) chore services that are required around the home of the senior ciiizen 5) transportation service for medical appointments and shopping 6) senior copanion program to homebounmd seniors 7) education, recreateion programs, outreach and referral services and other activities tp help the aging population to remain active as a vital part of the community.
African Christian College	http://www.AfricanChristianCollege.org	325-261-9207	EIN 26-0412537	PO Box 70033	Albuquerque	NM	87197	USA	Education, Higher Education	African Christian College exists to glorify God by equipping students for excellent service in God's kingdom	Development of an accredited, bachelor's degree program with majors in Counseling, Leadership, and Ministry to equip African men and women for the challenges facing the continent.	African Women and Men		Southern & East Africa	an accredited, bachelor's degree academic program with hands-on curriculum and a Christ-centered foundation.
First Navajo	http://		EIN 85-0371100	Po Box 119	Tohatchi	NM	87325	USA							
Eternal Divine Path the Mission of Maitreya	http://www.maitreya.org		EIN 85-0316267	PO Box 44100	Rio Rancho	NM	87174	USA	Unknown	1. To worship and promote the worship of the Almighty God, proclaiming unity of all religions, nurturing of the immortal Souls, reaching out to all the earth to educate humanity through the Revelation of our Scripture, The Holiest Of The Holies (THOTH), The Last Testament, and other materials and literature given by Maitreya and available on our website, www.maitreya.org, as well as through ordained Teachers, that there is One God and all the religions on the earth have come from Him, and to establish Communities of Light based on the teachings of the Church which is the Eternal Divine Path.    2. To make our religious materials available to the general public by means of books, writings, classes, electronic devices, including videos, CDs, TV, Internet, and any and all media made available in which one can participate.   3.  To create an environment in which all people, regardless of race, color or creed, can learn to live and worship under One God in one world in unity.					- Outreach: So everyone in the world can hear this Message at least once! - Creation of the Communities of Light: The base of the Kingdom! - Establishment of the Kingdom of Heaven on Earth: To Heal the earth!
New Mexico Amateur Hockey Association	http://		EIN 85-0331596	9416 Regal Ridge Dr Ne	Albuquerque	NM	87111	USA		Provide youth hockey players an environment that teaches hockey skills. Promote ideals of good sportsmanship, citizenship and lifelong physical fitness for youth players. Also, the value of honesty, loyalty, teamwork, courage, self-discipline and respect for others.					
Institute For The Creative Arts Of Children Inc	http://		EIN 85-0432348	370 Yuma Rd	Deming	NM	88030	USA	Education, Elementary & Secondary Schools, Literacy						
A Step Ahead	http://		EIN 74-2818799	1009 Madison St Ne	Albuquerque	NM	87110	USA	Mental Health, Substance Abuse Dependency, Prevention & Treatment						
WildEarth Guardians	http://www.wildearthguardians.org	(505) 988-9126	EIN 85-0406306	516 Alto Street	Santa Fe	NM	87501	USA	Animals, Environment, Land Resources Conservation, Protection of Endangered Species	WildEarth Guardians is a non-profit, environmental advocacy organization whose mission is to protect and restore the wildlife, wild rivers, and wild places of the American West. WildEarth Guardians was founded in 1989 and has a long history of conservation successes protecting carnivores, ancient forests, rivers and other threatened landscapes and wildlife. The organization currently operates four major programs: Wildlife, Wild Places, Wild Rivers, and Climate & Energy. As of July 1, 2013 WildEarth Guardians and Wildlands CPR entered into a strategic merger that brings Wildlands CPRa twenty year old organization based in Montanaprograms and staff into WildEarth Guardians Wild Places program, a move both organizations believe creates a single entity better equipped to truly protect and restore threatened wild lands and wild life in the American West. Today, WildEarth Guardians has more than 25,000 members and e-activists, 74,000 Causes supporters, and over 9,000 Facebook likes, the majority of whom live in the 11 Western states. We now have offices in Arizona, California, Colorado, New Mexico, Montana, Oregon, and Wyoming.  WildEarth Guardians relies on a potent combination of litigation, education, scientific analysis, and public advocacy on behalf of the Wests threatened wildlife and wild places. Our new integrated 24 person staff includes lawyers, policy experts, scientists, ecosystem restoration experts, community organizers and fundraisers. Our 2013 budget is $2.6 million, which comes from diverse sources, including members and donors, foundations and government grants.	A few recent accomplishments include:   	Our historic, nationwide settlement with the U.S. Fish & Wildlife Service reached in September 2011, which resulted in new endangered species protections for 54 species in 2012 alone, and will result in final decisions to secure endangered species status for 253 imperiled species in total by the end of 2016.   	In February 2013, spurred by legal pressure from WildEarth Guardians, the Public Service Company of New Mexico announced it will shutter half of the coal-fired San Juan Generating Station by the end of 2017. This Guardians victory will prevent more than 5 million tons of carbon dioxide from being released every year  equal to taking more than one million passenger vehicles off the road. 	WildEarth Guardians, as Wildlands CPR, spearheaded efforts to ensure the U.S. Forest Service addressed the ubiquitous threat of off-road vehicles to public lands, which lead to closing of 50 million acres of National Forest land to cross-country off-road vehicle abuse. 	WildEarth Guardians, as Wildlands CPR, convinced Congress to invest $315 million (to date) in the Forest Service Legacy Roads and Trails Program, which funds road reclamation and in turn protects drinking water supplies and endangered fish habitat across the American West.				Wild places: the american west is a place set apart with abundant public lands and remnant ancient forests, pristine grasslands, and wild headwaters and streams, which remind us of the spectacular richness that once epitomized this region. Wildearth guardians' wild places program protects public lands with a primary emphasis on national forests and bureau of land management lands. There are more than 300 million acres of public lands in the 17 western states, and our goal is to prevent their capture and destruction by private, extractive interests. Sadly, many of the diverse ecosystems in the west are in trouble. For example, the southwestern ponderosa pine ecosystem, the interior west's sagebrush sea, and fragile streams and wetland habitats are all considered endangered ecosystems. While advocating to end activities that threaten to destroy our public wildlands in the american west, we also work to ensure that they remain biologically intact and ecologically functional by actively restoring previously damaged lands, waters, and ecosystems. Our accomplishments mean not only greater protection for wild landscapes but also the wildlife, water and air that make them the treasures we cherish. 2014 specific accomplishments: --we succeeded in our bid to get the highest degree of protection for 200 miles of colorado streams and rivers that provide pristine habitat for the colorado river cutthroat trout. --our coalition work paid off when congress increased the budget for road reclamation and fish habitat improvement by 5 million (or 14%) boosting restoration of our national forests. --we completed the first voluntary grazing waiver on the gila national forest, giving wolves over 28,000 cow-free acres to roam. --we planted more than 100,000 trees and other plants on public lands to improve watershed health and wildlife habitat. --along with our partners, we reached an agreement with the forest service that will save imperiled wildlife and plants, keep clean air clean, and safeguard 1. 7 million acres of our public lands in utah from damaging oil and gas drilling.   river restoration: wildearth guardians balances our reform of public lands policy and protection of wild places with on-the-ground forest and watershed restoration. Active restoration provides opportunities for members and volunteers to give back to future generations and creates jobs in rural, land-based communities. Wildearth guardians is restoring fragmented forests and waterways polluted by domestic livestock and a legacy of logging roads. We've replanted native riparian vegetation on hundreds of miles of rivers and streams and removed barbed-wire fence that impedes wildlife movement. In collaboration with land management agencies and local contractors, we are rewilding large landscapes and wildlife corridors as well as restoring hydrological function. This work is part of a larger climate change mitigation and adaptation strategy. 2014 specific accomplishments: --planted approximately than 100,000 native trees and native forage species including: 102,000 bebbs, strapleaf, and coyote willow, 900 aspen, 400 cottonwood, 700 bog birch, 700 thinleaf alder, 200 chokecherry. --plantings covered 3. 49 miles of stream. --protected more than 3 miles of stream and 55 acres of riparian habitat from livestock use. --restored 30 acres of prairie grassland. --constructed 50 prairie dog burrows. --created 8 acres of wetland habitat.   wildlife: the american west hosts a dazzling array of native wildlife and plants, from the mighty black bear and grey wolf, to minute caddisflies, springsnails, and irises. The diversity of life in the region is a product of varied topography and a multitude of ecological niches that these native species call home. Wildearth guardians works to protect the vast spectrum of native species because they have an inherent right to exist, and because we, like most people, value wildlife, wildlands, and naturally functioning systems. With ecological function and biodiversity come amenities such as clean water, clean air, and natural landscapes to watch wildlife. From common species such as the coyote to rare creatures such as the black- footed ferret and lesser prairie chicken, the fauna and flora of the west form the very threads in the vibrant tapestry of life. We work to preserve that tapestry, rather than let it unravel. 2014 specific accomplishments: --for the second year in a row, we prevented a wildlife killing contest targeting wolves and coyotes from occurring on over 3 million acres of public land in idaho. --we secured endangered species act protections for key sagebrush sea species, including the gunnison sage grouse and lesser prairie- chicken. --after a decade of advocacy, we obtained endangered species act protections for canada lynx wherever the species roams in the lower 48 states, including the wilds of new mexico and colorado. --we filed suit to overturn flawed decisions denying needed protections to imperiled species including the wolverine and gunnison's prairie dog. --we helped generate over 1. 5 million public comments telling the u. S. Fish and wildlife service to keep gray wolves protected under the endangered species act.   climate and energy program: our vision is simple - a future 100 percent powered by renewable energy by 2035. To get there, the goal of our climate and energy program is reform that prioritizes energy efficiency and conservation, phases out fossil fuels, and embraces environmentally appropriate clean power sources. The tragedy of the gulf oil spill was a disturbing reminder of just how much we stand to lose by relying on fossil fuels. That's why wildearth guardians' goal has been and continues to be simple: to help clean energy take root by exposing the true cost of fossil fuels. 2014 specific accomplishments: --we defended the climate from coal mining in the american west, both spoiling plans for expanded mining on our public lands in western colorado and preventing the federal government from selling more than one billion tons of coal in the powder river basin of montana and wyoming. --we made it more difficult for the coal industry to pollute our air, successfully petitioning the federal government to limit toxic orange clouds produced from blasting at coal mines. --we forced utility companies in colorado, utah, and wyoming to either risk spending millions to upgrade their existing coal-fired power plants or instead invest in more affordable solar and wind alternatives or greater efficiency and conservation measures. --we thwarted fracking on 20,000 acres of public lands in the greater chaco region of new mexico and are gearing up to defend hundreds of thousands of additional acres in the west from the oil and gas industry's greed. Total expenses: 163,945 other programs: legal: 2014 expenses = 349,030 publications and outreach: 2014 expenses = 114,735 wild rivers: 2014 expenses = 95,863 events: 2014 expenses = 33,243 lobbying: 2014 expenses = 5,961
Girl Scouts Of New Mexico Trails Inc	http://www.nmgirlscouts.org	(505) 343-1040	EIN 85-6011246	4000 Jefferson Plz Ne	Albuquerque	NM	87109	USA	Children & Youth, Girl Scouts of the U.S.A.	Girl scouting builds girls of courage, confidence and character, who make the world a better place. Girl scouts is the premier leadership organization for girls.					Approximately 4000 girls and 2600 adults living in the council's jurisdiction were served through programs, camping experiences and activities designed to develop leadership skills, courage, confidence and character. The organization provides programs & training opportunities that empower young girls & women to reach beyond the conventional to achieve their goals.
Boys and Girls Club of Sierra Blanca	http://www.bgcsierrablanca.org	575-808-8338	EIN 27-0586442	134 Reese Drive	Ruidoso	NM	88345	USA	Children & Youth, Youth Development Programs	To enable all young people, especially those who need us most, to reach their full potential as productive, caring, responsible citizens.	In the short time we have been open, we have registered over 19% of the youth in Lincoln County! We have about 130-140 kids per day come to our Club.	youth between the ages of 5 and 18	400+	Lincoln County, NM	Power Hour, Martial Arts, Drama Matters, Smart Girls, Triple Play, Passport to Manhood, First Tee and many more programs.
Empowering Our Communities In New Mexico	http://		EIN 85-0194420	149 Calle Don Francisco	Bernalillo	NM	87004	USA	Education						
Torreon Community Alliance	http://		EIN 36-4482378	Po Box 1054	Cuba	NM	87013	USA	Thrift Shops						
National Indian Youth Council	http://		EIN 85-0168672	318 Elm St Se	Albuquerque	NM	87102	USA		National indian youth council, inc. (niyc) was founded in 1961 and has members nationwide. Niyc is a not-for-profit indian rights organization and works with the usa and throughout the western hemisphere to establish and preserve the rights of indian people.					National indian youth council (niyc) was founded in 1961 and has members nationwide. Niyc is a not-for-profit indian rights organization and works with the usa and throughout the western hemisphere to establish and preserve the rights of indian people. Niyc accomplishes its goals through the following programs: 1) niyc operates an employment and training program under the work force investment act project in new mexico for off-reservation indians. 2) niyc publishes a newsletter, americans before columbus, which is distributed to members and other interested parties. The newsletter provides information on the activities of niyc. 3) a major goal of niyc is to inform the public about the nature of indian people and their concerns for the present and future. Niyc produces reports and varous mailings on current indian issues as part of this program. 4) promotes protecting voting rights of indian people. 5) on a nonpartisan basis, niyc does voter registration and political behavior polling; litigates to attack unfair voting practices; maintains a national resource database for indian political information; and biannually, publishes a directory of indian elected officials. 6) the equalization project targets voting discrimination against indians through voting rights and litigation. 7) niyc has nongovernmental organization status with the economic and social council of the united nations. Niyc works directly with indian communities across the western hemisphere to establish projects and defend their rights. Niyc participates in and organizes international conferences and congresses where indian concerns are presented. Education and training of indians is the primary mission of niyc.
