name	url	telephone	tax_num	street	locality	region	postcode	country	Causes	Mission	Results	Target demographics	Direct beneficiaries per year	Geographic areas served	Programs
Champions For Kids	http://championsforkids.org		EIN 68-0587684	26 E Center St	Fayetteville	AR	72701	USA	Philanthropy, Public Foundations	Champions for kids works to mobilize millions of people to give kids in america the health and education resources they need to be prepared for success in school.					Champions for kids achieved notable progress in its primary program areas: education, training, and the provision of basic services and resources to children in need. Through 'simple' service projects, champions for kids mobilized 68,000 people in all 50 states to improve the lives of 1,000,000 children by providing basic resources like nutritious food, school supplies, warm clothes, and emergency care kits to 1,756 schools and community organziations that help children.
Henderson State University Foundation	http://	(870) 230-5347	EIN 71-0559008	Po Box 7550	Arkadelphia	AR	71999	USA	Education, Universities	The foundation's purpose is to receive, solicit, accept and hold, administer, invest and disburse property and funds for the educational mission of henderson state university. The foundation provides hsu with resources not provided by public funds.					Scholarships for students of henderson state university.   to promote development, growth, expansion, progress, accomplishment of education objectives, development of the physical plant, improvement of faculty and staff and aid to henderson state university.
Victory Walk Inc	http://www.victorywalkinc.com	(479) 365-2600	EIN 26-3722606	5681 Highway 16	Elkins	AR	72727	USA	Education, Educational Services	To provide awareness of spinal cord injuries and therapy services to individuals with spinal cord injuries					To provide awareness of spinal cord injuries and therapy services to individuals with spinal cord injuries
Love Never Fails Ministries	http://		EIN 74-2584055	8224 Harbor Dr	Rogers	AR	72756	USA	Protestant, Religion						
Columbia County Animal Protection Society Inc	http://		EIN 71-0792875	PO Box 2003	Magnolia	AR	71754	USA	Animal Protection & Welfare, Animals						
Anthony School Support Group Inc	http://		EIN 71-0708804	7700 Ohio St	Little Rock	AR	72227	USA	Education						
Montgomery County Health Education Advisory Board Inc	http://		EIN 71-0524172	Po Box 695	Mount Ida	AR	71957	USA							
Spiritual Assembly Of The Bahais Of Springdale	http://		EIN 91-1860144	1642a Glendale Ct	Springdale	AR	72764	USA							
Child Abuse Awareness Inc	http://		EIN 71-0796860	100 Saint Vincent Pl	Batesville	AR	72501	USA	Child Abuse Prevention, Crime & Law, Domestic Violence						
WAL-MART ASSOCIATES IN CRITICAL NEED FUND	http://	(800) 536-9925	EIN 71-0858484	702 Sw 8TH St Dept 8687 0555	Bentonville	AR	72716	USA	Mutual & Membership Benefit	To provide financial assistance to Wal-Mart associates when they are experiencing extreme financial hardship.					
Teen Age Club	http://		EIN 71-0245508	1101 Nw Ave	El Dorado	AR	71730	USA	Children & Youth, Youth Centers & Clubs						
Miracle Lighthouse Church	http://		EIN 71-0656927	6238 Sand Flat Rd	Harrison	AR	72601	USA							
Mount Zion Presbytarian Cemetery Association	http://		EIN 71-0651348	Po Box 270	Monticello	AR	71657	USA							
Senior Citizens Outreach Services Inc	http://	(501) 975-4297	EIN 71-0523908	Po Box 550	N Little Rock	AR	72115	USA		To administer worship services, bible studies, prayer session, and transportation. Senior citizen activities such as holiday functions, crafts, and movies. To supply drivers for emergency transportation of older citizens.					To administer worship services, bible studies, prayer session, and transportation. Senior citizen activities such as holiday functions, crafts, and movies. To supply drivers for emergency transportation of older citizens.
Ozark Legal Services	http://		EIN 71-0493464	4083 N Shiloh Dr Ste 3	Fayetteville	AR	72703	USA	Crime & Law, Legal Services						
East Oak Place	http://	(501) 280-0037	EIN 71-0768660	8101 I-30 Ste A	Little Rock	AR	72209	USA	Homeless & Housing, Housing Development, Construction & Management	To provide low-income housing to the disabled in jonesboro, arkansas based on the requirements set forth by the u. S. Department of housing and urban development.					To provide low-income housing to the disabled in jonesboro, arkansas based on the requirements set forth by the u. S. Department of housing and urban development.
Saline County Art League	http://		EIN 71-0782711	521 W Cross St	Benton	AR	72015	USA	Arts & Culture, Arts, Culture & Humanities						
Cottonwood Rural Fire Association	http://		EIN 71-0645755	4761 Hopewell Rd	Harrison	AR	72601	USA							
Garland County Animal Welfare Association Inc d/b/a Humane Society of Garland County	http://hsgconline.org		EIN 71-0481272	Po Box 1484	Hot Springs	AR	71902	USA	Animal Protection & Welfare, Animals	Humane treatment of animals through comprehensive and humane education programs					The association endeavors to increase public awareness of the proper and humanetreatment of animals through the sponsorship of special events such as spaying andneutering clinics and rabies vaccination clinics. Its also provides pet adoptionservices to find permanent homes for the abused and misplaced animalsthat have been rescued.
Life Skills For Youth	http://	(501) 517-2755	EIN 20-5723732	Po Box 4278	Little Rock	AR	72214	USA	Children & Youth, Youth Development Programs	To assist inner city youth in					Provided after-school programs for inner-city youth.
Project 180, Inc.	http://www.project-180.org	479-200-4678	EIN 	523 Hawthorn Street	Fayetteville	AR	72701	USA		    Mission 180: Transforming Troubled TeensNo Turning Back      Vision Engage, Equip, Inspire, and Empower Youth and Their Families by Modeling Responsibility, Motivating Productivity, Mentoring Integrity, and Multiplying Leadership      Core Values Model Responsibility Motivate Productivity Mentor Integrity Multiply Leadership Core Strategies (Goals) Engage the lives of troubled teens and families Equip them both with tools needed for significance Inspire themselves and others Empower them to leave a lasting positive legacy				Northwest Arkansas	
Conway United Soccer Association	http://www.arkansasrush.com		EIN 71-0650818	Po Box 2283	Conway	AR	72033	USA		To advance and foster the game of soccer among children and young adults. To teach, develop, promote, and administer the game of soccer.					Micro program - a youth recreational soccer program that introduces players to the game of soccer and basic skills in a fun setting. Introduces players to the team sport concept and life long enjoyment of sports and recreation. Open to all players in the state including underprivileged players who are able to participate at either a reduced or free cost. Serves 300 - 350 youth ages 5 - 8.   competitive program - provides individual and team instruction towards the development of advanced soccer skills and game tactics for youth and young adults who desire to take their skills to the next level. Promotes health and wellness, discipline, accountability for actions, leadership, sportsmanship, and individual and team responsibility. It offers opportunities for players to compete at select regional and national events, and offers guidance and opportunities for players throughout the state to further their soccer careers in college or at the professional level. Serves 100 - 150 youth and young adult players throughout the state of arkansas including underprivileged players who participate at a reduced or no cost.   developmental program - provides individual and team instruction towards the development of beginning soccer skills and game tactics for youth and young adults who are beginning their soccer career. This program promotes health and wellness, discipline, accountability for actions, leadership, sportsmanship and individual and team responsibilty. Serves 100 - 150 youth players throughout the state of arkansas including underprivileged players who participate at a reduced or no cost.   remaining program services and activities other than the top three listed in part iii: 4a, 4b, and 4c.
Arkansas Single Parent Scholarship Fund, Inc	http://www.aspsf.org	479-927-1402	EIN 71-0704088	614 E Emma Ave Ste 119 Room/suite 119	Springdale	AR	72764	USA	Education, Scholarships, Scholarships & Student Financial Aid	To enable single parents to attain self-sufficiency through higher education				state of Arkansas	Initiation and development of community based incentive scholarship funds within the counties of the state of arkansas for the purpose of helping single parents further their education in institutions of higher learning.
Alt Consulting	http://www.altconsulting.org/	(870) 535-0011	EIN 56-2083776	211 W 3rd Ave Ste 245	Pine Bluff	AR	71601	USA	Economic Development, Employment Preparation & Procurement, Job Training, Microfinance, Rural Economic Development, Small Business Development, Urban & Community Economic Development	To provide customized managerial assistance and training to non profit organizations and minority owned and rural businesses that have demonstrated committment to hire individuals from low wealth communities.					Provided customized managerial assistance and training to minority owned and rural businesses that have demonstrated committment to hire individuals from low wealth communities. Provided management consulting services to non profit organizations that are committed to improving the quality of life for minority and low wealth communities through business and/or economic development initiatives.   provided customized managerial assistance and training to minority owned and rural businesses that have demonstrated committment to hire individuals from low wealth communities. Provided management consulting services to non profit organizations that are committed to improving the quality of life for minority and low wealth communities through business and/or economic development initiatives.
Arkansas For The Developmentally Disabled	http://		EIN 71-0713316	5 Cuenca Ln	Hot Springs	AR	71909	USA							
Mid-America Science Museum	http://		EIN 20-2129318	500 Mid America Blvd	Hot Springs	AR	71913	USA	Arts & Culture, Natural History & Natural Science Museums						
Kuc, Inc.	http://		EIN 71-0792311	2000 Harrison St.	Batesville	AR	72501	USA	Child Day Care, Children & Youth						
First Assembly Of God	http://		EIN 71-0567900	1275 Maul Rd	Camden	AR	71701	USA							
Kid Kare Of Batesville, Inc.	http://		EIN 71-0748751	PO Box 3898	Batesville	AR	72503	USA	Education, Preschools						
The Junior Civic League Red Stocking Revue	http://		EIN 71-0524964	Po Box 5812	Fort Smith	AR	72913	USA							
Womens International Bowling Congress Inc	http://		EIN 43-1676832	1175 Cochran Ave	Mammoth Spg	AR	72554	USA	Amateur Sports, Sports						
Genesis Community Development Center Inc	http://		EIN 71-0797603	Po Box 13140	Maumelle	AR	72113	USA	Children & Youth, Crime & Law, Youth Violence Prevention						
Junior League Of Fort Smith Inc	http://www.jlfs.org	(479) 783-3930	EIN 71-6052835	311 Garrison Ave	Fort Smith	AR	72901	USA	Women, Womens Service Clubs	The league is a nonprofit civic organization of women committeed to promoting volunteerism and to improving the community through the effective action and leadership of trained volunteers.					Program function support for children's emergency shelter, done in a day program, and other community projects that are in-line with the organization's primary exempt purpose.
United Studies Inc	http://www.unitedstudies.org	(501) 321-2000	EIN 73-1349423	Po Box 22863	Hot Springs	AR	71903	USA		Provide educational opportunities in the united states for foreign students.					Placed foreign exchange students in american schools to study.
St. Francis County Family Resources, Inc.	http://		EIN 71-0782663	148 Maribeth	Forrest City	AR	72335	USA	Community Improvement & Capacity Building						
Camp Fire	http://	(870) 862-3463	EIN 71-0245472	915 Arkansas St	El Dorado	AR	71730	USA	Boys & Girls Clubs, Children & Youth	To build caring, confident youth and future leaders.					To provide, through a program of informal education, opportunities for youth to realize their potential and to function effectively as caring, self-directed individuals, and to be responsible to themselves and others
EUREKA KIDS	http://Eurekakidz.org		EIN 20-0012094	530 Spring St	Eureka Springs	AR	72632	USA	Children & Youth, Crime & Law, Family Services, Youth Centers & Clubs, Youth Development Programs, Youth Violence Prevention	To inspire and enable all young people and their families, especially those from disadvantaged circumstances, to realize their full potential as productive, responsible and caring citizens in Eureka Springs and Western Carroll County					
Ronald Mcdonald House Charities, Inc.	http://		EIN 71-0724068	303 W Capitol Ave	Little Rock	AR	72201	USA	Health						
Godfrey Thomas Foundation Inc	http://		EIN 71-6065971	703 S Tyler St	Dewitt	AR	72042	USA							
Southern States Rescued Rottweilers Inc	http://southernstatesrescuedrottweilers.org		EIN 31-1641084	P O Box 21133	White Hall	AR	71612	USA	Animal-Related, Animals	Southern States Rescued Rottweilers, Inc. is dedicated to saving the lives of Rottweilers throughout thirteen southern states, including Alabama, Arkansas, Florida, Georgia, Kentucky, Louisiana, Maryland, Mississippi, North Carolina, Oklahoma, South Carolina,  Tennessee, Texas and Virginia. We could not fulfill that mission without the efforts of our supporters and hard working volunteers.		save the lives of Rottweilers via our foster based rescue throughout thirteen southern states, including Alabama, Arkansas, Florida, Georgia, Kentucky, Louisiana, Maryland, Mississippi, North Carolina, Oklahoma, South Carolina,  Tennessee, Texas and Virginia.	over 100 lost, surrendered and abandoned rottweilers.	rottweiler rescue	medical treatment, heartworm treatment and educating the public about the misunderstood rottweiler breed.
National Explosive Ordinance Disposal Association Inc	http://		EIN 52-1566216	Po Box 567	Clinton	AR	72031	USA							
Buffalo Island Ems Ambulance, Inc.	http://		EIN 71-0539064	PO Box 73	Monette	AR	72447	USA	Emergency Medical Services & Transport, Health						
Arkansas Regional Organ Recovery Agency Inc	http://www.arora.org		EIN 71-0656542	1701 Aldersgate Rd Ste 4	Little Rock	AR	72205	USA	Health, Organ & Tissue Banks	Human organ and tissue transplant coordn					Coordinaterecover human organs for transplant andresearch; public education of organ donation processand need for donors to save other human lives
Arkansas Rice Depot, Inc.	http://www.ricedepot.org	501-565-8855	EIN 71-0574819	3801 West 65th Street	Little Rock	AR	72209	USA	Children & Youth, Disaster Aid, Food, Food Banks & Pantries, Public Safety, Disaster Preparedness & Relief, Youth Development	Arkansas Rice Depot is the oldest and only statewide foodbank in Arkansas. Founded in 1982 by the Arkansas Interfaith Hunger Task Force, our name comes from the fact that Arkansas-grown rice was the first food distributed. We havent changed the name, but now we give out all kinds of foods through a variety of innoviative programs. Arkansas is one of the hungriest states in the nation; but thanks to Arkansas Rice Depot, over 65 million pounds of food has been distributed in Arkansas in the past 25 years. Hunger still affects families, children, and the elderly in Arkansas, so our work, and our need for support continues.	Last year, Arkansas Rice Depot programs served 13% of the population of Arkansas. Through our Food For Families program we provide almost 7 million pounds of food each year to over 300 church and community hunger agencies across Arkansas. Last year we helped feed 349,000 individuals. Our Food For Seniors program enables volunteers to deliver 50 pounds of food and household items monthly to homebound senior in Pulaski, Saline, and Faulkner Counties who face hunger. We serve over 25,000 children through our Food For Kids program, providing backpacks filled with kid friendly foods, personal care items and much more that is sent home with students facing hunger. We currently serve over 600 schools in the state. Arkansas Rice Depots Disaster Relief program immediately activates, providing emergency relief through our food pantry partners, public schools, direct disaster service events, and even door to door if necessary. Our emergency relief efforts continue in a community as long as needed.			Arkansas	Distribution of usda commodities and donated food items to individuals through humanitarian organizations  distribution of usda commodities and donated food items to individuals
Arkansans For Gifted And Talented Education	http://www.agate-arkansas.org		EIN 71-0542472	Po Box 250754	Little Rock	AR	72225	USA		Act on behalf of the education and welfare of the gifted and talented children and youth by serving as a unified voice for gifted and talented children					Create educational opportunities for gifted and talented children
Living Way Apostolic Evangelistic Ministries Inc	http://		EIN 48-0983951	2018 E Highway 45	Fort Smith	AR	72916	USA	Corporate Foundations, Philanthropy						
Child Life International Inc	http://		EIN 62-1716816	Po Box 3023	Bella Vista	AR	72715	USA							
Life Of Faith Christian Fellowship Inc	http://		EIN 71-0795348	4700 N Cedar St	N Little Rock	AR	72116	USA	Recreation & Sports, Sports						
Junior Auxillary Of Jonesboro Arkansas Inc	http://www.jajonesboro.org	(870) 935-2871	EIN 23-7403148	Po Box 878	Jonesboro	AR	72403	USA		Junior auxiliary of jonesboro, arkansas, inc. 's mission is to ensure that the future will be bright for the children, youth, and families of craighead county, arkansas. This mission is accomplished by developing and implementing programs that instill self-esteem and challenge minds. Members work community service projects in the health, welfare, civic, cultural, and educational fields. They also work closely with the staff of local school districts and other organizations to identify children with unmet special needs such as clothings, shool supplies, and medical/dental care.					Community service projects in the health, welfare, civic, cultural, and educational fields. Projects include opertaing a clothes closet for all public schools in craighead county and the family crisis center, tutoring at public schools, mentoring public school students, educating students about the risk of smoking, sponsoring book clubs at public schools, volunteering at a local nonprofit which provides services to developmentally disabled invdividuals and sponsoring a crown club for high school girls to foster their interest in the social, economic, educational, civic and cultural conditions around them and to develop leadership, character, good citizenship, compassion, respect and service to others.   scholarships awarded to local university students who qualify under guidelines established by the organization. Scholarships are awarded for four years provided the student continues to meets the guidelines.   contributions to non-profit organziations that provide services related to the mission of junior auxiliary of jonesboro, arkansas, inc.   accounting expense, public relations, office expense, information technology, occupancy expense, conferences & training, payments to affiliates, insurance, associate liaison expense, provisional training expense, hospitality, handbooks and miscellaneous expenses.
Lonoke County Task Force On Child Abuse And Neglect Inc	http://www.openarmsshelter.org	(501) 676-6166	EIN 71-0625004	Po Box 161	Lonoke	AR	72086	USA		Shelter for abused and neglected children					Provided room, board & counseling for the physical and mental well being of abused and neglected children admitted to the shelter.
Riggs Employees Fund	http://		EIN 71-0608123	Po Box 1399	Little Rock	AR	72203	USA							
H M Wilson Trust For The Associated Reform Presbyterian Church Term	http://		EIN 71-6051407	Po Box 270	Monticello	AR	71657	USA							
Cooperative Christian Ministries And Clinic	http://		EIN 62-1671396	133 Arbor St	Hot Springs	AR	71901	USA	Community Clinics, Health						
Jackson County Housing Inc	http://	(501) 280-0037	EIN 71-0581976	8101 I-30 Suite A	Little Rock	AR	72209	USA	Homeless & Housing, Low-Income & Subsidized Rental Housing	Provide low-income housing to the elderly in jackson county, arkansas in accordance with u. S. Department of housing and urban development requirements.					Provide low-income housing to the elderly in jackson county, arkansas in accordance with u. S. Department of housing and urban development requirements.
Boone County Special Services Inc	http://	(870) 741-3709	EIN 71-0435828	707 E Rush Ave	Harrison	AR	72601	USA	Education, Special Education	Services for the developmentally disabled					All programs are to benefit persons with developmental disabilities in northwest arkansas, particularly boone county.   all programs are to benefit persons with developmental disabilities in northwest arkansas, particularly boone county.
Cooper Assembly Of God	http://		EIN 71-0527856	1436 Cooper Rd	Malvern	AR	72104	USA							
New Day Ministries Inc	http://		EIN 71-0621299	Po Box 1912	Harrison	AR	72602	USA		TEACHING AND EVANGELISM					
Heifer Project International, Inc.	http://www.heifer.org	(501) 907-2600	EIN 35-1019477	1 World Avenue	Little Rock	AR	72202	USA	Agricultural Programs, Animal-Related, Animals, Food, International, International Agricultural Development, International Relief						The Farmer Organizations Growing Hope project will support 550 families
Conway Regional Health Foundation Inc	http://www.conwayregional.org/about/foundation	(501) 329-3831	EIN 71-0797723	2302 College Ave	Conway	AR	72034	USA	Health	The purpose of conway regional health foundation, inc is to foster support, encourage the activities, and to advance the objectives of conway regional medical center, inc.					To provide financial aid to conway regional medical center, inc to help support patient care, programs and services.
American Inns Of Court Foundation	http://		EIN 52-1638696	1811 Stagecoach Vlg	Little Rock	AR	72210	USA							
Fort Smith Regional Air Show Inc	http://		EIN 71-0780576	P.O. Box 10148	Fort Smith	AR	72917	USA	Fairs, Sports						
Youth Advocates & Resource Network Inc	http://		EIN 71-0694584	Po Box 21	Mayflower	AR	72106	USA	Arts & Culture, Cultural & Ethnic Awareness						
Community Concerts Of Greater Little Rock	http://		EIN 23-7425936	400 W Capitol Ste 2380	Little Rock	AR	72201	USA	Arts & Culture, Music						
Bahais Of Mountain View	http://		EIN 91-1861391	Hc 72 Box 161	Mountain View	AR	72560	USA							
Auxiliary To St Bernards Regional Medical Center	http://	(870) 207-4100	EIN 71-0493824	225 E Jackson Ave	Jonesboro	AR	72401	USA	General Hospitals, Health	The purpose of this organization is to provide personal & gift items to patients, visitors, and employees of st. Bernards medical center. All profits are to be donated to st. Bernards medical center.					The gift shop, at st. Bernards medical center, provides personal & gift items for the convenience of patients, visitors & employees of st. Bernards medical center. The auxiliary also provides approximately 104 volunteers at eight stations throughout the medical center, including answering phones, answering visitors' questions and assisting patients' families.
Housing Authority Of Tyronza	http://		EIN 71-0578136	Po Box 91	Tyronza	AR	72386	USA							
Northeast Arkansas Humane Association	http://www.neahs.org	(870) 932-5185	EIN 71-0621263	Po Box 1042	Jonesboro	AR	72403	USA	Animal Protection & Welfare, Animals	Education of the public regarding proper animal care. Housing and adoption arrangements for thousands of neglected or abused animals. Education of the public regarding the need to spay and neuter pets. Provide low cost spay and neuter services for low income families.					Education of the public regarding proper animal care. Housing and adoption arrangements for thousands of neglected or abused animals. Education of the public regarding the need to spay and neuter pets. Provide low cost spay and neuter services for low income families.
East Ark Inc	http://		EIN 71-0729960	Po Box 1857	Forrest City	AR	72336	USA	Homeless & Housing, Housing Development, Construction & Management						
Ward Family Singers & Gospel Music Society Inc	http://		EIN 71-0787212	31 Bluebird Ln	Conway	AR	72032	USA	Arts & Culture, Music						
Arkansas Heart Foundation	http://www.arkansasheartfoundation.org	501-219-7057	EIN 47-2163956	1701 South Shackleford Road c/o Community Development	Little Rock	AR	72211	USA	Community Foundations, Health, Heart & Circulatory System Diseases & Disorders, Philanthropy, Public Health	Arkansas Heart Foundation exists to impart knowledge, inspire action and motivate Arkansans to make heart health a priority.	This year alone we are on track to provide 35 Screenings, over 40 Community CPR/AED Classes, 11 Diabetes Boot Camps, Host 12 Mended Hearts Meetings across Arkansas, and launch a Walk with a Doc program, Beat the Pack Smoking Cessation program and a MegaHeart Interactive Educational Program. We are the "HEARTBEAT of ARKANSAS"  and invite you to join us in the fight against heart disease to make a difference in our state, one heartbeat at a time!	educate, inspire and motivate Arkansans on the number one killler in the world-Heart disease,	over 3,860 people through heart screenings, 400+ people in Diabetes Boot Camps, Participated in and/or hosted 15 community events and spoke to 27 different groups.	local communities throughout Arkansas	Heart Screenings, Diabetes Management Classes,  CPR /AED/First Aid Training Courses/ Certifications, Community Events, Health and Wellness Initiatives, and Educational Forums.
Suzuki Institute For Musical Training, Inc.	http://		EIN 71-0493457	3300 Rocky Ct	Little Rock	AR	72207	USA	Arts & Culture, Performing Arts Schools						
Trinity Village Inc	http://	(870) 879-3113	EIN 23-7378872	6400 Trinity Dr	Pine Bluff	AR	71603	USA	Human Services, Seniors, Supportive Housing for Older Adults	Skilled nursing facility & retirement facilities					Long-term care and retirement  charitable assistance
Fort Smith Montesorri School Inc	http://www.fsmontessori.com	(479) 646-7225	EIN 71-0680765	3908 Jenny Lind Rd	Fort Smith	AR	72901	USA	Education, Student Services	Education of students grades preschool through sixth grade.					Education of students grades preschool through sixth grade.
Paces Inc	http://	(870) 932-1166	EIN 71-0527976	Po Box 16164	Jonesboro	AR	72403	USA		Education and counseling services					Provide educational and counseling services to unwed pregnant teenagers, mothers and fathers. Clients served - 100
National Society Of The Daughters Of The American Revolution	http://www.dar.org		EIN 71-6057095	16016 Lone Pine Rd	North Little Rock	AR	72118	USA	Arts & Culture, Education, Historical Organizations, History Museums, Libraries	The objectives of the National Society Daughters of the American Revolution are historic preservation, promotion of education and patriotic endeavor.					
Jacksonville Junior Auxiliary	http://		EIN 23-7384260	PO Box 222	Jacksonville	AR	72078	USA							
Universal Christian Fellowship Inc	http://		EIN 71-6066011	Po Box 10	Yellville	AR	72687	USA							
Symphony Orchestra Of Northwest Arkansas	http://www.sonamusic.org	(479) 521-4166	EIN 23-7439184	Po Box 1243	Fayetteville	AR	72702	USA	Arts & Culture, Symphony Orchestras	The symphony of northwest arkansas (sona) brings great music to life in northwest arkansas. Sona exists to lead our audiences in an exployration of universal truths and beauty, through musical performances of uncompromising quality.					Symphony orchestra concert costs related to fiscal year concert season.
Hilltop Community Bible Rock Church	http://		EIN 71-6066323	Delmar Route	Harrison	AR	72601	USA							
Arkansas Music Educators Association	http://		EIN 71-0766811	249 Sullivan Road	Nashville	AR	71852	USA	Arts & Culture, Music						
Carti Foundation Inc	http://www.carti.com	(501) 296-3418	EIN 71-0589907	Po Box 55011	Little Rock	AR	72215	USA	Health	To foster, support and encourage the activities and purposes of central arkansas radiation therapy institute, inc (carti, inc. ), and to advance its objectives, including sponsorship of and assistance to carti, inc which provides healthcare services to cancer patients.					To foster, support and encourage the activities and purposes of central arkansas radiation therapy institute, inc (carti, inc. ), and to advance its objectives, including sponsorship of and assistance to carti, inc which provides healthcare services to cancer patients.   scholarships - scholarship recipients must be or have been a cancer patient and a carti kid. Applicants must complete an application and submit an essay on the impact cancer had on their lives and what carti meant to them in order to qualify for a scholarship.
CASA,Court Appointed Special Advocates of the 2nd Judicial District-Arkansas	http://www.neacasa.org	8702403768	EIN 71-0776253	PO Box 1921	Paragould	AR	72451	USA	Administration of Justice, Child Abuse Prevention, Children & Youth, Children & Youth Services, Crime & Law, Domestic Violence, Protection Against Abuse	We train and maintain volunteers to act as the eyes and ears of the court, always putting the children's needs first.	Being a CASA volunteer does not require any special education or background, simply the desire to help abused and neglected children find safe, permanent homes. Help change the odds for a child. Consider becoming a CASA volunteer today.	Must be over 21 years old, pass back ground screens and child registry check before beginning the training process.			CASA 2nd JD is a non-profit 501(C)3 organization that covers five counties in the second judicial district; Clay, Craighead, Greene, Mississippi, Poinsett.
Dyaln's Closet	http://www.facebook.com/DylansCloset7	479-926-1231	EIN 	4031 Windsor Drive	Fort Smith	AR	72908	USA	Children & Youth, Children & Youth Services, Family Services, Human Service Organizations	To provide ready to wear clothing and shoes for children & adults in need. To carry on Dylan's memory, one garment at a time.  Our goal is to not only clothe others but clothe ourselves with compassion, kindness, humility, gentleness and patience while helping clothe those in need. I needed clothes and you clothed me. Matthew 25:36	We have provided clothing and/or shoes to approximately 2,200 children and adults in need since our startup in January 2016.	clothe young children and adults in need.		The River Valley	Clothing items, shoes, hats, socks, undergarments and more!
Central Arkansas Spca	http://		EIN 80-0276816	139 Shade Tree Ln	Jacksonville	AR	72076	USA	Animal Protection & Welfare, Animals						
Spiritual Concepts International	http://phxut.us		EIN 71-0519616	5130 N Arkansas Ave	Russellville	AR	72802	USA	Education, International, International Studies, Religion, Religion-Related, Universities	Spiritual Concepts International's current mission focus is to develop online and community resources through Phoenix University of Theology and its capacity building center that can be used by non profits for capacity building. Examples are shared accounting and legal services, research and resource libraries, software programs, administrative and technical services, etc. The primary mission of the Capacity Building Center is to strengthen the non profit sector particularly the faith-based community through the training of leaders, managers and board members and thereby enable greater and more efficient delivery of  benevolent and social services according to the directives of its Christian faith.					
Sheep Dog Impact Assistance	http://sheepdog.ia.org	(479) 466-9713	EIN 26-4521779	1200 West Walnut Street	Rogers	AR	72756	USA	Human Service Organizations	To provide a civilian framework through which trained emergency and military personnel extend their services to society; to assist our neighbors in times of disaster and our own in times of hardship; to respond independently, efficiently and strategically, achieving the greatest impact possible.					Sheep dogs in need(sdin)- the shared, training, hardships, missions, and lifestyle of military and first responder service bring service men and women close together as a family type unit. Few civilian organizations or family members can replicate the level of camaraderie and belonging that one feels in the industry of serving and protecting others. Especially so in combat / front-line units. Sdin assistance provides a peer group of veteran military and first responders in the civilian community that becomes the "service family" for the separated soldier, sailor, airman, or marine, and first responder from the law enforcement and / or fire and rescue community. We help bridge the gap from active duty military to a civilian community that can seem foreign when the tour of duty ends.   disaster relief missions - as became evident during september 11th, 2001, and in the aftermath of hurrican katrina, our federal and local governments and relief organizations are not always equipped or prepared for such unexpected and widespread devastation. Sheep dog's aim is to bypass slow moving bureaucracy and red tape in order to provide timely and effective help through local, independent chapters made up of former military, emergency and law enforcement personnel.   christmas program - christmas outreach is our annual progam to adopt children of military, law enforcement, fire and rescue or ems families needing assistance and provide them with toys, clothing and other items from their santa wish list.
Little League Baseball, Inc.	http://www.littleleague.org/		EIN 71-0545556	PO Box 68	Bryant	AR	72089	USA	Amateur Sports Competitions, Baseball & Softball, Recreation & Sports, Sports	To provide healthy activity for children using the ball field as a classroom to instill discipline, team work, sportsmanship and fair play, and to establish a set of values to guide them into adulthood.					
Arkansas Childrens Hospital Research Institute	http://www.achri.archildrens.org	(501) 364-2555	EIN 71-0694931	1 Children S Way Slot 663	Little Rock	AR	72202	USA		Our mission is to improve children's health, development and well being through high quality research.					The arkansas children's hospital research institute (achri) is a not-for-profit corporation controlled by arkansas children's hospital. Clinical research at achri contributes to new medication development and to new technology that will improve patient care. Basic and applied research studies at achri seek answers to questions about human health and diseases that may one day contribute to new or improved methods for disease treatment or prevention. Achri's health services and community health researchers improve communities through health promotion, health outcomes, health services, and prevention research. Over 100 pediatric researchers, with expertise and experience that span the breadth of medical disciplines, work to fulfill achri's mission to improve children's health, development, and well-being through high quality research.
Teen Recruiters	http://www.speaklifehebersprings.org	501-238-2413	EIN 46-2185601	201 West Hill Drive	Heber Springs	AR	72543	USA		Our Mission is to work with other organizations as well as local businesses in order to give our teens a platform to give back to their community and families in need.		local teens give back to their community	over 400 families in need	Cleburne County	"A Night Under The Stars" Free Movies in Spring Park Heber Springs, Met with City Council to provide life guard stand at Sandy Beach Heber Springs, Donation Drive for Tornado Victims in Vilonia and Mayflower Arkansas, Secret Santa for Margie's Haven House Heber Springs, Raising Awareness For Sex Trafficking in Arkansas, Volunteering for Arkansas Dream Center to help feed children of Cleburne County, Volunteering for Cinderella Prom donating free prom dresses and tuxedos to an amazing organization that provides free prom attire to students in need
Candlelight Ministry	http://		EIN 36-4046028	Po Box 818	Vilonia	AR	72173	USA							
Cedar Mountain Ambulance Inc	http://		EIN 71-0525396	PO Box 8038	Hot Springs	AR	71910	USA	Emergency Medical Services & Transport, Health						
Arkansans for Animals Inc	http://www.arkansans4animals.org	(501) 455-5400	EIN 71-0663598	11701 Interstate 30, Ste. 2	Little Rock	AR	72209	USA	Animal Protection & Welfare, Animals	Arkansans for Animals, Inc. is a state - wide animal advocacy organization to help promote the welfare of animals through low - cost and subsidized services, rescue and rehabilitation, humane legislation and public education.	AFA's programs have provided over 105,000 low-cost and free spays/neuters to the pets of Arkansas residents.  Since 1986, AFA has successfully supported humane legislation to regulate pet stores, ban animal fighting and increase penalties for cruelty to animals.				
